Filename	n_sentences	n_tokens	tokens_per_sent	char_per_tok	upos_dist_ADJ	upos_dist_ADP	upos_dist_ADV	upos_dist_AUX	upos_dist_CCONJ	upos_dist_DET	upos_dist_NOUN	upos_dist_NUM	upos_dist_PART	upos_dist_PRON	upos_dist_PROPN	upos_dist_PUNCT	upos_dist_SCONJ	upos_dist_VERB	upos_dist_X	lexical_density	verbs_tense_dist_Past	verbs_tense_dist_Pres	verbs_mood_dist_Ind	verbs_form_dist_Fin	verbs_form_dist_Inf	verbs_form_dist_Part	verbs_num_pers_dist_+	aux_tense_dist_Past	aux_tense_dist_Pres	aux_mood_dist_Ind	aux_form_dist_Fin	aux_form_dist_Inf	aux_form_dist_Part	aux_num_pers_dist_+	verbal_head_per_sent	verbal_root_perc	avg_verb_edges	verb_edges_dist_0	verb_edges_dist_1	verb_edges_dist_2	verb_edges_dist_3	verb_edges_dist_4	verb_edges_dist_5	verb_edges_dist_6	avg_max_depth	avg_token_per_clause	avg_max_links_len	avg_links_len	max_links_len	avg_prepositional_chain_len	n_prepositional_chains	prep_dist_1	prep_dist_2	obj_pre	obj_post	subj_pre	subj_post	dep_dist_acl	dep_dist_acl:cleft	dep_dist_acl:relcl	dep_dist_advcl	dep_dist_advmod	dep_dist_amod	dep_dist_appos	dep_dist_aux	dep_dist_aux:pass	dep_dist_case	dep_dist_cc	dep_dist_ccomp	dep_dist_compound:prt	dep_dist_conj	dep_dist_cop	dep_dist_csubj	dep_dist_det	dep_dist_expl	dep_dist_flat:foreign	dep_dist_flat:name	dep_dist_iobj	dep_dist_mark	dep_dist_nmod	dep_dist_nsubj	dep_dist_nsubj:pass	dep_dist_nummod	dep_dist_obj	dep_dist_obl	dep_dist_parataxis	dep_dist_punct	dep_dist_root	dep_dist_xcomp	principal_proposition_dist	subordinate_proposition_dist	subordinate_post	subordinate_pre	avg_subordinate_chain_len	subordinate_dist_1	subordinate_dist_2
norwegian_clean_67.conllu	1	8	8.0	7.428571428571429	0	12.5	0	0	12.5	0	37.5	0	0	12.5	0	12.5	0	12.5	0	0.5714285714285714	0	100.0	100.0	100.0	0	0	100.0	0	0	0	0	0	0	0	1.0	100.0	3.0	0	0	0	100.0	0	0	0	3.0	8.0	3.0	1.6666666666666667	3	0	0	0	0	0.0	100.0	100.0	0.0	0	0	0	0	0	0	0	0	0	12.5	12.5	0	0	12.5	0	0	0	0	0	0	0	0	0	12.5	0	0	12.5	12.5	0	12.5	12.5	0	100.0	0.0	0	0	0	0	0
norwegian_clean_68.conllu	1	24	24.0	7.0	8.333333333333334	8.333333333333334	4.166666666666667	4.166666666666667	16.666666666666668	0	37.5	0	0	4.166666666666667	0	8.333333333333334	4.166666666666667	4.166666666666667	0	0.5909090909090909	0	100.0	100.0	100.0	0	0	100.0	0	100.0	100.0	100.0	0	0	100.0	1.0	0.0	4.0	0	0	0	0	100.0	0	0	7.0	24.0	22.0	6.380952380952381	22	1.0	2	100.0	0	0	0	100.0	0.0	4.166666666666667	0	4.166666666666667	0	4.166666666666667	4.166666666666667	0	4.166666666666667	0	8.333333333333334	16.666666666666668	0	0	16.666666666666668	0	0	0	0	0	0	0	4.166666666666667	12.5	8.333333333333334	0	0	0	0	0	8.333333333333334	4.166666666666667	0	0.0	100.0	100.0	0.0	1.0	100.0	0
norwegian_clean_69.conllu	1	21	21.0	6.894736842105263	9.523809523809524	9.523809523809524	0	0	4.761904761904762	4.761904761904762	38.095238095238095	0	4.761904761904762	0	0	9.523809523809524	0	19.047619047619047	0	0.7368421052631579	33.333333333333336	66.66666666666667	100.0	75.0	25.0	0	100.0	0	0	0	0	0	0	0	4.0	100.0	2.5	25.0	0	0	50.0	25.0	0	0	4.0	5.25	9.0	2.3333333333333335	9	0	0	0	0	0.0	100.0	50.0	50.0	0	0	0	4.761904761904762	0	9.523809523809524	0	0	0	9.523809523809524	4.761904761904762	0	0	9.523809523809524	0	0	4.761904761904762	0	0	0	0	4.761904761904762	4.761904761904762	9.523809523809524	0	0	9.523809523809524	9.523809523809524	0	9.523809523809524	4.761904761904762	4.761904761904762	33.333333333333336	66.66666666666667	100.0	0.0	1.0	100.0	0
norwegian_clean_70.conllu	1	15	15.0	5.846153846153846	0	20.0	6.666666666666667	0	13.333333333333334	0	33.333333333333336	0	0	0	0	13.333333333333334	0	13.333333333333334	0	0.6153846153846154	0	100.0	100.0	100.0	0	0	100.0	0	0	0	0	0	0	0	2.0	100.0	3.5	0	0	0	50.0	50.0	0	0	3.0	7.5	8.0	2.25	8	0	0	0	0	0.0	100.0	0.0	100.0	0	0	0	0	6.666666666666667	0	0	0	0	20.0	13.333333333333334	0	0	13.333333333333334	0	0	0	0	0	0	0	0	0	6.666666666666667	0	0	6.666666666666667	13.333333333333334	0	13.333333333333334	6.666666666666667	0	100.0	0.0	0	0	0	0	0
norwegian_clean_71.conllu	1	14	14.0	5.0	21.428571428571427	0	7.142857142857143	7.142857142857143	7.142857142857143	0	14.285714285714286	0	7.142857142857143	0	0	14.285714285714286	0	21.428571428571427	0	0.75	0	100.0	100.0	66.66666666666667	33.333333333333336	0	100.0	0	100.0	100.0	100.0	0	0	100.0	3.0	100.0	3.0	0	33.333333333333336	0	33.333333333333336	0	33.333333333333336	0	3.0	4.666666666666667	9.0	2.5454545454545454	9	0	0	0	0	0.0	100.0	100.0	0.0	0	0	0	0	21.428571428571427	7.142857142857143	0	0	0	0	7.142857142857143	0	0	7.142857142857143	7.142857142857143	0	0	0	0	0	0	7.142857142857143	0	7.142857142857143	0	0	7.142857142857143	0	0	14.285714285714286	7.142857142857143	7.142857142857143	50.0	50.0	100.0	0.0	1.0	100.0	0
norwegian_clean_72.conllu	1	18	18.0	5.411764705882353	16.666666666666668	16.666666666666668	11.11111111111111	5.555555555555555	5.555555555555555	0	22.22222222222222	0	0	0	0	5.555555555555555	5.555555555555555	11.11111111111111	0	0.6470588235294118	100.0	0	100.0	50.0	0	50.0	100.0	0	100.0	100.0	100.0	0	0	100.0	2.0	0.0	2.5	0	0	50.0	50.0	0	0	0	3.0	9.0	7.0	2.3125	7	0	0	0	0	0	0	100.0	0.0	0	0	0	0	16.666666666666668	5.555555555555555	0	0	5.555555555555555	11.11111111111111	5.555555555555555	0	0	11.11111111111111	0	0	0	0	0	0	0	5.555555555555555	0	0	5.555555555555555	0	0	16.666666666666668	0	5.555555555555555	5.555555555555555	5.555555555555555	0	0	0	0	0	0	0
norwegian_clean_73.conllu	1	12	12.0	4.636363636363637	0	8.333333333333334	0	8.333333333333334	0	0	33.333333333333336	0	8.333333333333334	8.333333333333334	0	8.333333333333334	8.333333333333334	16.666666666666668	0	0.5454545454545454	0	100.0	100.0	50.0	50.0	0	100.0	0	100.0	100.0	100.0	0	0	100.0	3.0	100.0	2.0	0	50.0	0	50.0	0	0	0	4.0	4.0	5.0	1.8	5	1.0	1	100.0	0	0.0	100.0	100.0	0.0	8.333333333333334	0	8.333333333333334	0	0	0	0	0	0	8.333333333333334	0	0	0	0	8.333333333333334	0	0	0	0	0	0	16.666666666666668	8.333333333333334	16.666666666666668	0	0	8.333333333333334	0	0	8.333333333333334	8.333333333333334	0	33.333333333333336	66.66666666666667	100.0	0.0	1.0	100.0	0
norwegian_clean_74.conllu	1	18	18.0	4.5	11.11111111111111	11.11111111111111	5.555555555555555	0	5.555555555555555	5.555555555555555	22.22222222222222	0	0	11.11111111111111	0	11.11111111111111	5.555555555555555	11.11111111111111	0	0.5625	0	100.0	100.0	100.0	0	0	100.0	0	0	0	0	0	0	0	2.0	100.0	4.5	0	0	0	0	50.0	50.0	0	3.0	9.0	8.0	2.3333333333333335	8	1.0	1	100.0	0	0	0	100.0	0.0	0	0	0	0	5.555555555555555	5.555555555555555	0	0	0	11.11111111111111	5.555555555555555	0	0	5.555555555555555	0	0	5.555555555555555	11.11111111111111	0	0	0	5.555555555555555	5.555555555555555	11.11111111111111	0	0	0	5.555555555555555	0	11.11111111111111	5.555555555555555	5.555555555555555	100.0	0.0	0	0	0	0	0
norwegian_clean_75.conllu	1	29	29.0	5.148148148148148	10.344827586206897	20.689655172413794	3.4482758620689653	10.344827586206897	6.896551724137931	3.4482758620689653	31.03448275862069	3.4482758620689653	0	0	0	6.896551724137931	0	3.4482758620689653	0	0.5185185185185185	0	0	0	0	100.0	0	0	0	100.0	100.0	66.66666666666667	33.333333333333336	0	100.0	2.0	100.0	4.0	0	0	0	0	100.0	0	0	6.0	14.5	15.0	2.6153846153846154	15	1.5	2	50.0	50.0	0	0	100.0	0.0	0	0	0	0	6.896551724137931	3.4482758620689653	0	6.896551724137931	0	20.689655172413794	6.896551724137931	0	0	6.896551724137931	3.4482758620689653	0	3.4482758620689653	0	0	0	0	0	13.793103448275861	6.896551724137931	0	3.4482758620689653	0	6.896551724137931	0	6.896551724137931	3.4482758620689653	0	100.0	0.0	0	0	0	0	0
norwegian_clean_76.conllu	1	16	16.0	5.714285714285714	12.5	12.5	0	0	6.25	0	31.25	0	0	6.25	0	12.5	6.25	12.5	0	0.6428571428571429	0	100.0	100.0	100.0	0	0	100.0	0	0	0	0	0	0	0	2.0	100.0	3.0	0	0	0	100.0	0	0	0	4.0	8.0	6.0	2.1538461538461537	6	0	0	0	0	0	0	50.0	50.0	0	0	0	6.25	0	6.25	0	0	0	12.5	6.25	0	0	6.25	0	0	0	0	0	0	0	6.25	6.25	12.5	0	0	0	18.75	0	12.5	6.25	0	50.0	50.0	0.0	100.0	1.0	100.0	0
norwegian_clean_77.conllu	1	20	20.0	4.277777777777778	10.0	15.0	5.0	10.0	10.0	5.0	20.0	5.0	0	5.0	0	10.0	0	5.0	0	0.4444444444444444	0	100.0	100.0	100.0	0	0	100.0	100.0	0	100.0	50.0	50.0	0	100.0	1.0	100.0	4.0	0	0	0	0	100.0	0	0	5.0	20.0	8.0	2.0588235294117645	8	1.0	2	100.0	0	0.0	100.0	100.0	0.0	0	0	0	0	10.0	5.0	0	5.0	0	15.0	10.0	0	0	10.0	0	0	5.0	0	0	0	0	0	10.0	5.0	0	0	10.0	0	0	10.0	5.0	0	100.0	0.0	0	0	0	0	0
norwegian_clean_78.conllu	1	8	8.0	5.428571428571429	12.5	12.5	0	12.5	0	12.5	37.5	0	0	0	0	12.5	0	0	0	0.5714285714285714	0	0	0	0	0	0	0	0	100.0	100.0	100.0	0	0	100.0	1.0	100.0	0	0	0	0	0	0	0	0	2.0	8.0	4.0	2.1666666666666665	4	1.0	1	100.0	0	0	0	100.0	0.0	0	0	0	0	0	12.5	0	0	0	12.5	0	0	0	0	12.5	0	12.5	0	0	0	0	0	12.5	12.5	0	0	0	0	0	12.5	12.5	0	100.0	0.0	0	0	0	0	0
norwegian_clean_79.conllu	1	15	15.0	4.071428571428571	20.0	20.0	0	6.666666666666667	0	0	20.0	0	0	13.333333333333334	0	6.666666666666667	0	6.666666666666667	6.666666666666667	0.5	0	100.0	100.0	100.0	0	0	100.0	0	100.0	100.0	100.0	0	0	100.0	1.0	0.0	4.0	0	0	0	0	100.0	0	0	5.0	15.0	6.0	1.9230769230769231	6	0	0	0	0	0.0	100.0	100.0	0.0	0	0	6.666666666666667	0	6.666666666666667	6.666666666666667	0	6.666666666666667	0	6.666666666666667	0	0	6.666666666666667	0	0	0	0	0	0	6.666666666666667	0	0	6.666666666666667	13.333333333333334	0	0	6.666666666666667	13.333333333333334	0	6.666666666666667	6.666666666666667	0	0.0	100.0	100.0	0.0	1.0	100.0	0
norwegian_clean_80.conllu	1	8	8.0	6.142857142857143	0	0	0	12.5	0	0	50.0	0	0	12.5	0	12.5	0	12.5	0	0.7142857142857143	0	100.0	100.0	100.0	0	0	100.0	0	100.0	100.0	100.0	0	0	100.0	2.0	100.0	3.0	0	0	0	100.0	0	0	0	2.0	4.0	3.0	1.6666666666666667	3	0	0	0	0	50.0	50.0	100.0	0.0	0	0	12.5	0	0	0	0	0	0	0	0	0	0	0	12.5	0	0	0	0	0	12.5	0	0	25.0	0	0	12.5	0	0	12.5	12.5	0	50.0	50.0	100.0	0.0	1.0	100.0	0
norwegian_clean_81.conllu	1	14	14.0	4.769230769230769	7.142857142857143	21.428571428571427	14.285714285714286	7.142857142857143	14.285714285714286	0	28.571428571428573	0	0	0	0	7.142857142857143	0	0	0	0.5384615384615384	0	0	0	0	0	0	0	0	100.0	100.0	100.0	0	0	100.0	0.0	0.0	0	0	0	0	0	0	0	0	5.0	0	3.0	1.75	3	0	0	0	0	0	0	100.0	0.0	0	0	0	0	14.285714285714286	0	0	0	0	14.285714285714286	14.285714285714286	0	0	14.285714285714286	7.142857142857143	0	0	0	0	0	0	0	0	7.142857142857143	0	0	0	14.285714285714286	0	7.142857142857143	7.142857142857143	0	0	0	0	0	0	0	0
norwegian_clean_82.conllu	1	17	17.0	4.733333333333333	0	23.529411764705884	0	0	5.882352941176471	5.882352941176471	35.294117647058826	0	0	5.882352941176471	0	11.764705882352942	0	11.764705882352942	0	0.5333333333333333	0	100.0	100.0	100.0	0	0	100.0	0	0	0	0	0	0	0	2.0	100.0	3.5	0	0	0	50.0	50.0	0	0	3.0	8.5	11.0	2.2857142857142856	11	1.0	1	100.0	0	0.0	100.0	100.0	0.0	0	0	0	0	0	0	0	0	0	23.529411764705884	5.882352941176471	0	0	11.764705882352942	0	0	5.882352941176471	0	0	0	0	0	11.764705882352942	5.882352941176471	0	0	5.882352941176471	11.764705882352942	0	11.764705882352942	5.882352941176471	0	100.0	0.0	0	0	0	0	0
norwegian_clean_83.conllu	1	11	11.0	5.333333333333333	0	9.090909090909092	0	9.090909090909092	0	0	45.45454545454545	0	0	0	0	18.181818181818183	9.090909090909092	9.090909090909092	0	0.6666666666666666	0	100.0	100.0	100.0	0	0	100.0	0	100.0	100.0	100.0	0	0	100.0	2.0	100.0	3.0	0	0	0	100.0	0	0	0	3.0	5.5	3.0	1.75	3	1.0	1	100.0	0	0	0	50.0	50.0	0	0	0	9.090909090909092	0	0	0	0	0	9.090909090909092	0	0	0	0	9.090909090909092	0	0	0	0	0	0	9.090909090909092	9.090909090909092	18.181818181818183	0	0	0	0	0	18.181818181818183	9.090909090909092	9.090909090909092	50.0	50.0	0.0	100.0	1.0	100.0	0
norwegian_clean_84.conllu	1	7	7.0	7.166666666666667	28.571428571428573	14.285714285714286	0	0	0	0	28.571428571428573	0	0	0	0	14.285714285714286	0	14.285714285714286	0	0.8333333333333334	100.0	0	100.0	100.0	0	0	100.0	0	0	0	0	0	0	0	1.0	100.0	3.0	0	0	0	100.0	0	0	0	2.0	7.0	3.0	1.6	3	0	0	0	0	0	0	0.0	100.0	0	0	0	0	14.285714285714286	14.285714285714286	0	0	0	14.285714285714286	0	0	0	0	0	0	0	0	0	0	0	0	0	14.285714285714286	0	0	0	14.285714285714286	0	14.285714285714286	14.285714285714286	0	100.0	0.0	0	0	0	0	0
norwegian_clean_85.conllu	1	25	25.0	4.954545454545454	8.0	12.0	8.0	0	4.0	0	20.0	0	4.0	8.0	0	12.0	4.0	16.0	4.0	0.5909090909090909	100.0	0	100.0	50.0	50.0	0	100.0	0	0	0	0	0	0	0	4.0	100.0	3.5	0	0	25.0	25.0	25.0	25.0	0	5.0	6.25	10.0	2.3333333333333335	10	0	0	0	0	0.0	100.0	100.0	0.0	4.0	0	4.0	0	12.0	0	0	0	0	12.0	4.0	0	0	8.0	0	0	0	0	0	0	0	8.0	0	8.0	0	0	12.0	12.0	0	12.0	4.0	0	33.333333333333336	66.66666666666667	100.0	0.0	1.0	100.0	0
norwegian_clean_86.conllu	1	25	25.0	5.0	16.0	8.0	0	12.0	0	0	28.0	4.0	0	0	0	8.0	20.0	4.0	0	0.5217391304347826	100.0	0	100.0	100.0	0	0	100.0	100.0	0	100.0	100.0	0	0	100.0	1.0	100.0	4.0	0	0	0	0	100.0	0	0	7.0	25.0	6.0	2.3181818181818183	6	0	0	0	0	0.0	100.0	100.0	0.0	4.0	0	0	4.0	0	12.0	0	4.0	4.0	8.0	0	0	0	0	0	0	0	0	0	0	0	16.0	0	12.0	4.0	4.0	8.0	8.0	0	8.0	4.0	0	50.0	50.0	100.0	0.0	1.0	100.0	0
norwegian_clean_87.conllu	1	33	33.0	4.172413793103448	6.0606060606060606	15.151515151515152	3.0303030303030303	6.0606060606060606	3.0303030303030303	3.0303030303030303	30.303030303030305	0	3.0303030303030303	3.0303030303030303	0	12.121212121212121	3.0303030303030303	12.121212121212121	0	0.5862068965517241	100.0	0	100.0	25.0	75.0	0	100.0	100.0	0	100.0	100.0	0	0	100.0	4.0	100.0	3.75	0	0	25.0	0	50.0	25.0	0	9.0	8.25	10.0	2.4642857142857144	10	1.0	1	100.0	0	0.0	100.0	100.0	0.0	3.0303030303030303	0	0	3.0303030303030303	3.0303030303030303	6.0606060606060606	6.0606060606060606	6.0606060606060606	0	9.090909090909092	3.0303030303030303	0	3.0303030303030303	6.0606060606060606	0	0	3.0303030303030303	0	0	0	0	9.090909090909092	3.0303030303030303	9.090909090909092	0	0	9.090909090909092	3.0303030303030303	0	12.121212121212121	3.0303030303030303	0	33.333333333333336	66.66666666666667	100.0	0.0	1.0	100.0	0
norwegian_clean_88.conllu	1	11	11.0	6.2	18.181818181818183	18.181818181818183	18.181818181818183	9.090909090909092	0	0	27.272727272727273	0	0	0	0	9.090909090909092	0	0	0	0.7	0	0	0	0	0	0	0	0	100.0	100.0	100.0	0	0	100.0	0.0	0.0	0	0	0	0	0	0	0	0	3.0	0	7.0	2.4444444444444446	7	1.0	1	100.0	0	0	0	100.0	0.0	0	0	0	0	18.181818181818183	9.090909090909092	0	9.090909090909092	0	18.181818181818183	0	0	0	0	0	0	0	0	0	0	0	0	9.090909090909092	9.090909090909092	0	0	0	9.090909090909092	0	9.090909090909092	9.090909090909092	0	0	0	0	0	0	0	0
norwegian_clean_89.conllu	1	9	9.0	5.375	0	0	0	11.11111111111111	0	0	22.22222222222222	0	0	11.11111111111111	11.11111111111111	11.11111111111111	0	33.333333333333336	0	0.75	0	100.0	100.0	100.0	0	0	100.0	0	100.0	100.0	100.0	0	0	100.0	3.0	100.0	2.0	0	33.333333333333336	33.333333333333336	33.333333333333336	0	0	0	4.0	3.0	2.0	1.2857142857142858	2	0	0	0	0	0.0	100.0	100.0	0.0	0	0	11.11111111111111	11.11111111111111	0	0	0	0	0	0	0	0	0	0	11.11111111111111	0	0	0	0	0	0	0	0	22.22222222222222	0	0	22.22222222222222	0	0	11.11111111111111	11.11111111111111	0	33.333333333333336	66.66666666666667	100.0	0.0	2.0	0	100.0
norwegian_clean_90.conllu	1	21	21.0	5.166666666666667	19.047619047619047	9.523809523809524	4.761904761904762	4.761904761904762	4.761904761904762	0	23.80952380952381	0	0	4.761904761904762	4.761904761904762	14.285714285714286	0	4.761904761904762	4.761904761904762	0.6666666666666666	0	100.0	100.0	100.0	0	0	100.0	0	100.0	100.0	100.0	0	0	100.0	2.0	100.0	2.0	0	0	100.0	0	0	0	0	4.0	10.5	10.0	2.764705882352941	10	0	0	0	0	0	0	100.0	0.0	0	0	4.761904761904762	0	9.523809523809524	9.523809523809524	0	0	0	9.523809523809524	4.761904761904762	0	0	9.523809523809524	4.761904761904762	0	0	0	0	4.761904761904762	0	0	0	14.285714285714286	0	0	0	9.523809523809524	0	14.285714285714286	4.761904761904762	0	50.0	50.0	100.0	0.0	1.0	100.0	0
norwegian_clean_91.conllu	1	29	29.0	5.125	10.344827586206897	10.344827586206897	3.4482758620689653	3.4482758620689653	6.896551724137931	0	34.48275862068966	0	0	3.4482758620689653	0	17.24137931034483	6.896551724137931	3.4482758620689653	0	0.625	0	100.0	100.0	100.0	0	0	100.0	0	100.0	100.0	100.0	0	0	100.0	1.0	0.0	6.0	0	0	0	0	0	0	100.0	6.0	29.0	19.0	3.130434782608696	19	1.0	1	100.0	0	0	0	100.0	0.0	0	0	0	0	3.4482758620689653	6.896551724137931	0	0	3.4482758620689653	10.344827586206897	6.896551724137931	0	0	17.24137931034483	0	0	0	0	0	0	0	6.896551724137931	3.4482758620689653	3.4482758620689653	0	0	0	10.344827586206897	0	17.24137931034483	3.4482758620689653	6.896551724137931	0	0	0	0	0	0	0
norwegian_clean_92.conllu	1	18	18.0	4.6875	0	16.666666666666668	0	5.555555555555555	5.555555555555555	0	27.77777777777778	0	0	16.666666666666668	5.555555555555555	11.11111111111111	0	11.11111111111111	0	0.5	0	100.0	100.0	50.0	50.0	0	100.0	0	100.0	100.0	100.0	0	0	100.0	2.0	100.0	3.0	0	0	0	100.0	0	0	0	5.0	9.0	5.0	2.0	5	0	0	0	0	0.0	100.0	100.0	0.0	0	0	5.555555555555555	0	0	0	0	5.555555555555555	0	16.666666666666668	5.555555555555555	0	0	5.555555555555555	0	0	0	0	0	0	0	0	5.555555555555555	16.666666666666668	0	0	11.11111111111111	11.11111111111111	0	11.11111111111111	5.555555555555555	0	50.0	50.0	100.0	0.0	1.0	100.0	0
norwegian_clean_93.conllu	1	21	21.0	7.2	14.285714285714286	9.523809523809524	4.761904761904762	0	4.761904761904762	4.761904761904762	28.571428571428573	0	0	4.761904761904762	0	28.571428571428573	0	0	0	0.6666666666666666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	3.0	0	7.0	2.357142857142857	7	0	0	0	0	0	0	0	0	0	0	0	0	9.523809523809524	4.761904761904762	9.523809523809524	0	0	9.523809523809524	4.761904761904762	0	0	9.523809523809524	0	0	4.761904761904762	4.761904761904762	0	0	0	0	0	0	0	0	0	9.523809523809524	0	28.571428571428573	4.761904761904762	0	0	0	0	0	0	0	0
norwegian_clean_94.conllu	1	14	14.0	6.461538461538462	28.571428571428573	0	0	7.142857142857143	7.142857142857143	7.142857142857143	28.571428571428573	0	0	0	0	7.142857142857143	0	14.285714285714286	0	0.7692307692307693	0	100.0	100.0	50.0	50.0	0	100.0	0	100.0	100.0	100.0	0	0	100.0	2.0	100.0	2.0	0	50.0	0	50.0	0	0	0	3.0	7.0	7.0	2.0	7	0	0	0	0	0.0	100.0	100.0	0.0	0	0	0	0	0	28.571428571428573	0	7.142857142857143	0	0	7.142857142857143	0	0	14.285714285714286	0	0	7.142857142857143	0	0	0	0	0	0	7.142857142857143	0	0	14.285714285714286	0	0	7.142857142857143	7.142857142857143	0	100.0	0.0	0	0	0	0	0
norwegian_clean_95.conllu	1	12	12.0	6.181818181818182	8.333333333333334	16.666666666666668	0	8.333333333333334	8.333333333333334	0	50.0	0	0	0	0	8.333333333333334	0	0	0	0.6363636363636364	0	0	0	0	0	0	0	0	100.0	100.0	100.0	0	0	100.0	0.0	0.0	0	0	0	0	0	0	0	0	3.0	0	6.0	2.1	6	2.0	1	0	100.0	0	0	100.0	0.0	0	0	0	0	0	8.333333333333334	0	8.333333333333334	0	16.666666666666668	8.333333333333334	0	0	8.333333333333334	0	0	0	0	0	0	0	0	16.666666666666668	8.333333333333334	0	0	0	8.333333333333334	0	8.333333333333334	8.333333333333334	0	0	0	0	0	0	0	0
norwegian_clean_96.conllu	1	30	30.0	3.8214285714285716	0	10.0	0	6.666666666666667	3.3333333333333335	3.3333333333333335	33.333333333333336	3.3333333333333335	3.3333333333333335	3.3333333333333335	0	6.666666666666667	10.0	16.666666666666668	0	0.5357142857142857	0	100.0	100.0	60.0	40.0	0	100.0	0	100.0	100.0	100.0	0	0	100.0	5.0	100.0	3.0	0	20.0	0	40.0	40.0	0	0	9.0	6.0	6.0	2.1481481481481484	6	1.0	2	100.0	0	0.0	100.0	75.0	25.0	6.666666666666667	0	0	0	0	0	0	3.3333333333333335	0	10.0	3.3333333333333335	3.3333333333333335	0	6.666666666666667	3.3333333333333335	0	3.3333333333333335	0	0	0	0	13.333333333333334	10.0	13.333333333333334	0	3.3333333333333335	10.0	0	0	6.666666666666667	3.3333333333333335	0	25.0	75.0	100.0	0.0	1.0	100.0	0
norwegian_clean_97.conllu	1	14	14.0	6.461538461538462	7.142857142857143	7.142857142857143	0	0	7.142857142857143	0	21.428571428571427	0	0	0	0	7.142857142857143	0	0	50.0	0.3076923076923077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	3.0	0	8.0	2.9166666666666665	8	0	0	0	0	0	0	0	0	0	0	0	0	0	7.142857142857143	0	0	0	7.142857142857143	7.142857142857143	0	0	7.142857142857143	0	0	0	0	50.0	0	0	0	0	0	0	0	0	7.142857142857143	0	7.142857142857143	7.142857142857143	0	0	0	0	0	0	0	0
norwegian_clean_98.conllu	1	16	16.0	6.666666666666667	18.75	12.5	0	0	12.5	0	37.5	0	0	0	0	6.25	6.25	6.25	0	0.6666666666666666	100.0	0	100.0	100.0	0	0	100.0	0	0	0	0	0	0	0	1.0	100.0	2.0	0	0	100.0	0	0	0	0	6.0	16.0	10.0	2.2142857142857144	10	1.0	1	100.0	0	0	0	100.0	0.0	0	0	0	0	0	18.75	0	0	0	12.5	12.5	0	0	12.5	0	0	0	0	0	0	0	6.25	6.25	6.25	0	0	0	6.25	0	6.25	6.25	6.25	100.0	0.0	0	0	0	0	0
norwegian_clean_99.conllu	1	20	20.0	6.117647058823529	15.0	5.0	5.0	5.0	10.0	5.0	25.0	0	0	0	15.0	15.0	0	0	0	0.7058823529411765	0	0	0	0	0	0	0	0	100.0	100.0	100.0	0	0	100.0	0.0	100.0	0	0	0	0	0	0	0	0	3.0	0	13.0	3.0	13	0	0	0	0	0.0	100.0	0	0	0	0	0	0	5.0	15.0	0	0	0	5.0	10.0	0	0	15.0	0	0	5.0	0	0	5.0	0	0	10.0	0	0	0	5.0	5.0	0	15.0	5.0	0	100.0	0.0	0	0	0	0	0
norwegian_clean_100.conllu	1	29	29.0	6.333333333333333	17.24137931034483	17.24137931034483	0	3.4482758620689653	3.4482758620689653	3.4482758620689653	37.93103448275862	0	0	6.896551724137931	0	6.896551724137931	0	3.4482758620689653	0	0.6296296296296297	0	100.0	100.0	100.0	0	0	100.0	0	100.0	100.0	100.0	0	0	100.0	2.0	100.0	3.0	0	0	0	100.0	0	0	0	5.0	14.5	9.0	2.3076923076923075	9	1.25	4	75.0	25.0	0.0	100.0	100.0	0.0	0	0	3.4482758620689653	0	0	17.24137931034483	3.4482758620689653	0	0	17.24137931034483	3.4482758620689653	0	0	3.4482758620689653	3.4482758620689653	0	3.4482758620689653	0	0	0	0	0	24.137931034482758	6.896551724137931	0	0	3.4482758620689653	0	0	6.896551724137931	3.4482758620689653	0	50.0	50.0	100.0	0.0	1.0	100.0	0
norwegian_clean_101.conllu	1	17	17.0	6.615384615384615	0	11.764705882352942	0	0	11.764705882352942	0	41.1764705882353	0	0	5.882352941176471	0	23.529411764705884	0	5.882352941176471	0	0.6153846153846154	0	100.0	100.0	100.0	0	0	100.0	0	0	0	0	0	0	0	1.0	100.0	2.0	0	0	100.0	0	0	0	0	6.0	17.0	4.0	1.9166666666666667	4	1.0	1	100.0	0	0	0	100.0	0.0	0	0	0	0	0	0	0	0	0	11.764705882352942	11.764705882352942	0	0	29.41176470588235	0	0	0	0	0	0	0	0	5.882352941176471	5.882352941176471	0	0	0	5.882352941176471	0	23.529411764705884	5.882352941176471	0	100.0	0.0	0	0	0	0	0
