Filename	n_sentences	n_tokens	tokens_per_sent	char_per_tok	upos_dist_ADJ	upos_dist_ADP	upos_dist_ADV	upos_dist_AUX	upos_dist_CCONJ	upos_dist_DET	upos_dist_NOUN	upos_dist_NUM	upos_dist_PART	upos_dist_PRON	upos_dist_PROPN	upos_dist_PUNCT	upos_dist_SCONJ	upos_dist_SYM	upos_dist_VERB	upos_dist_X	lexical_density	verbs_tense_dist_Past	verbs_tense_dist_Pres	verbs_mood_dist_Ind	verbs_form_dist_Conv	verbs_form_dist_Fin	verbs_form_dist_Inf	verbs_form_dist_Part	verbs_num_pers_dist_Plur+3	verbs_num_pers_dist_Sing+1	verbs_num_pers_dist_Sing+3	aux_tense_dist_Past	aux_tense_dist_Pres	aux_mood_dist_Ind	aux_form_dist_Fin	aux_num_pers_dist_Plur+3	aux_num_pers_dist_Sing+3	verbal_head_per_sent	verbal_root_perc	avg_verb_edges	verb_edges_dist_0	verb_edges_dist_1	verb_edges_dist_2	verb_edges_dist_3	verb_edges_dist_4	verb_edges_dist_5	verb_edges_dist_6	avg_max_depth	avg_token_per_clause	avg_max_links_len	avg_links_len	max_links_len	avg_prepositional_chain_len	n_prepositional_chains	prep_dist_1	prep_dist_2	prep_dist_3	obj_pre	obj_post	subj_pre	subj_post	dep_dist_acl	dep_dist_acl:relcl	dep_dist_advcl	dep_dist_advmod	dep_dist_amod	dep_dist_appos	dep_dist_aux	dep_dist_case	dep_dist_cc	dep_dist_ccomp	dep_dist_conj	dep_dist_cop	dep_dist_csubj	dep_dist_csubj:pass	dep_dist_det	dep_dist_flat	dep_dist_mark	dep_dist_nmod	dep_dist_nsubj	dep_dist_nsubj:pass	dep_dist_nummod	dep_dist_obj	dep_dist_obl	dep_dist_obl:agent	dep_dist_punct	dep_dist_root	dep_dist_xcomp	principal_proposition_dist	subordinate_proposition_dist	subordinate_post	subordinate_pre	avg_subordinate_chain_len	subordinate_dist_1	subordinate_dist_2	subordinate_dist_3
greek_clean_66.conllu	1	15	15.0	5.769230769230769	0	6.666666666666667	6.666666666666667	0	0	13.333333333333334	33.333333333333336	0	0	6.666666666666667	6.666666666666667	13.333333333333334	0	0	13.333333333333334	0	0.6923076923076923	0	100.0	100.0	0	100.0	0	0	50.0	0	50.0	0	0	0	0	0	0	2.0	100.0	2.0	0	0	100.0	0	0	0	0	5.0	7.5	3.0	1.5	3	1.0	1	100.0	0	0	0.0	100.0	100.0	0.0	0	6.666666666666667	0	6.666666666666667	0	0	0	6.666666666666667	0	0	0	0	0	0	13.333333333333334	0	0	20.0	13.333333333333334	0	0	13.333333333333334	0	0	13.333333333333334	6.666666666666667	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0
greek_clean_67.conllu	1	37	37.0	5.8125	2.7027027027027026	8.108108108108109	5.405405405405405	0	5.405405405405405	21.62162162162162	37.83783783783784	0	0	2.7027027027027026	0	13.513513513513514	0	0	2.7027027027027026	0	0.5625	0	100.0	100.0	0	100.0	0	0	0	0	100.0	0	0	0	0	0	0	1.0	100.0	4.0	0	0	0	0	100.0	0	0	6.0	37.0	24.0	2.7419354838709675	24	1.0	3	100.0	0	0	0.0	100.0	50.0	50.0	0	0	0	0	2.7027027027027026	0	0	10.81081081081081	5.405405405405405	0	8.108108108108109	0	0	0	24.324324324324323	0	0	21.62162162162162	5.405405405405405	0	0	2.7027027027027026	2.7027027027027026	0	13.513513513513514	2.7027027027027026	0	100.0	0.0	0	0	0	0	0	0
greek_clean_68.conllu	1	21	21.0	6.473684210526316	9.523809523809524	9.523809523809524	4.761904761904762	0	0	9.523809523809524	14.285714285714286	9.523809523809524	0	9.523809523809524	4.761904761904762	9.523809523809524	4.761904761904762	0	14.285714285714286	0	0.5263157894736842	33.333333333333336	66.66666666666667	100.0	0	100.0	0	0	33.333333333333336	0	66.66666666666667	0	0	0	0	0	0	3.0	100.0	2.3333333333333335	0	0	66.66666666666667	33.333333333333336	0	0	0	6.0	7.0	6.0	1.9444444444444444	6	0	0	0	0	0	0.0	100.0	100.0	0.0	0	4.761904761904762	4.761904761904762	4.761904761904762	9.523809523809524	0	0	9.523809523809524	0	0	0	0	0	0	9.523809523809524	0	4.761904761904762	4.761904761904762	4.761904761904762	4.761904761904762	9.523809523809524	4.761904761904762	9.523809523809524	0	9.523809523809524	4.761904761904762	0	33.333333333333336	66.66666666666667	100.0	0.0	1.0	100.0	0	0
greek_clean_69.conllu	1	36	36.0	4.515151515151516	5.555555555555555	16.666666666666668	0	0	2.7777777777777777	22.22222222222222	25.0	0	0	8.333333333333334	0	8.333333333333334	0	0	11.11111111111111	0	0.45454545454545453	75.0	25.0	100.0	0	100.0	0	0	25.0	25.0	50.0	0	0	0	0	0	0	4.0	100.0	2.0	25.0	25.0	0	25.0	25.0	0	0	6.0	9.0	12.0	2.40625	12	1.0	1	100.0	0	0	0	0	100.0	0.0	0	2.7777777777777777	2.7777777777777777	0	5.555555555555555	2.7777777777777777	0	16.666666666666668	2.7777777777777777	0	2.7777777777777777	0	0	0	22.22222222222222	0	0	11.11111111111111	2.7777777777777777	0	0	0	13.88888888888889	0	8.333333333333334	2.7777777777777777	2.7777777777777777	25.0	75.0	100.0	0.0	1.5	50.0	50.0	0
greek_clean_70.conllu	1	37	37.0	5.294117647058823	8.108108108108109	10.81081081081081	0	0	0	29.72972972972973	32.432432432432435	0	0	2.7027027027027026	2.7027027027027026	8.108108108108109	0	0	5.405405405405405	0	0.5294117647058824	100.0	0	100.0	0	100.0	0	0	50.0	0	50.0	0	0	0	0	0	0	2.0	100.0	2.5	0	0	50.0	50.0	0	0	0	7.0	18.5	9.0	2.303030303030303	9	1.0	2	100.0	0	0	0.0	100.0	100.0	0.0	0	2.7027027027027026	0	0	8.108108108108109	0	0	10.81081081081081	0	0	0	0	0	0	29.72972972972973	0	0	24.324324324324323	5.405405405405405	0	0	2.7027027027027026	5.405405405405405	0	8.108108108108109	2.7027027027027026	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0
greek_clean_71.conllu	1	31	31.0	5.551724137931035	9.67741935483871	12.903225806451612	0	6.451612903225806	3.225806451612903	9.67741935483871	25.806451612903224	0	0	9.67741935483871	0	6.451612903225806	6.451612903225806	0	9.67741935483871	0	0.4827586206896552	0	100.0	100.0	0	100.0	0	0	100.0	0	0	0	100.0	100.0	100.0	0	100.0	4.0	100.0	3.0	0	0	33.333333333333336	33.333333333333336	33.333333333333336	0	0	6.0	7.75	8.0	2.1785714285714284	8	1.0	1	100.0	0	0	0.0	100.0	33.333333333333336	66.66666666666667	0	0	0	0	6.451612903225806	0	3.225806451612903	12.903225806451612	3.225806451612903	3.225806451612903	3.225806451612903	3.225806451612903	3.225806451612903	0	12.903225806451612	0	6.451612903225806	9.67741935483871	6.451612903225806	0	0	6.451612903225806	9.67741935483871	0	6.451612903225806	3.225806451612903	0	33.333333333333336	66.66666666666667	100.0	0.0	1.0	100.0	0	0
greek_clean_72.conllu	1	26	26.0	5.791666666666667	3.8461538461538463	3.8461538461538463	3.8461538461538463	0	3.8461538461538463	23.076923076923077	34.61538461538461	0	0	3.8461538461538463	0	7.6923076923076925	3.8461538461538463	0	11.538461538461538	0	0.5833333333333334	0	100.0	100.0	0	100.0	0	0	100.0	0	0	0	0	0	0	0	0	3.0	100.0	2.6666666666666665	0	0	33.333333333333336	66.66666666666667	0	0	0	7.0	8.666666666666666	6.0	1.9130434782608696	6	1.0	1	100.0	0	0	0.0	100.0	100.0	0.0	0	3.8461538461538463	0	3.8461538461538463	3.8461538461538463	0	0	3.8461538461538463	3.8461538461538463	3.8461538461538463	0	0	0	0	23.076923076923077	0	3.8461538461538463	19.23076923076923	11.538461538461538	0	0	7.6923076923076925	0	0	7.6923076923076925	3.8461538461538463	0	33.333333333333336	66.66666666666667	100.0	0.0	1.0	100.0	0	0
greek_clean_73.conllu	1	17	17.0	4.4	17.647058823529413	0	0	0	0	17.647058823529413	17.647058823529413	0	0	23.529411764705884	0	11.764705882352942	0	0	11.764705882352942	0	0.5333333333333333	0	100.0	100.0	0	100.0	0	0	0	0	100.0	0	0	0	0	0	0	2.0	100.0	2.0	0	0	100.0	0	0	0	0	4.0	8.5	5.0	2.357142857142857	5	0	0	0	0	0	0.0	100.0	100.0	0.0	0	5.882352941176471	0	0	17.647058823529413	0	0	0	0	0	0	0	0	0	23.529411764705884	0	0	11.764705882352942	11.764705882352942	0	0	11.764705882352942	0	0	11.764705882352942	5.882352941176471	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0
greek_clean_74.conllu	1	15	15.0	5.285714285714286	13.333333333333334	13.333333333333334	13.333333333333334	0	6.666666666666667	6.666666666666667	33.333333333333336	0	0	0	0	6.666666666666667	0	0	6.666666666666667	0	0.7142857142857143	0	100.0	100.0	0	100.0	0	0	0	0	100.0	0	0	0	0	0	0	1.0	100.0	2.0	0	0	100.0	0	0	0	0	4.0	15.0	4.0	2.230769230769231	4	0	0	0	0	0	0	0	100.0	0.0	0	0	0	13.333333333333334	13.333333333333334	0	0	13.333333333333334	6.666666666666667	0	6.666666666666667	0	0	0	6.666666666666667	0	0	13.333333333333334	0	6.666666666666667	0	0	6.666666666666667	0	6.666666666666667	6.666666666666667	0	100.0	0.0	0	0	0	0	0	0
greek_clean_75.conllu	1	14	14.0	4.923076923076923	14.285714285714286	0	0	7.142857142857143	7.142857142857143	28.571428571428573	28.571428571428573	0	7.142857142857143	0	0	7.142857142857143	0	0	0	0	0.46153846153846156	0	0	0	0	0	0	0	0	0	0	0	100.0	100.0	100.0	0	100.0	1.0	100.0	0	0	0	0	0	0	0	0	5.0	14.0	11.0	2.5	11	0	0	0	0	0	0	0	100.0	0.0	0	0	0	7.142857142857143	7.142857142857143	0	0	0	7.142857142857143	0	7.142857142857143	7.142857142857143	0	0	28.571428571428573	0	0	14.285714285714286	7.142857142857143	0	0	0	0	0	7.142857142857143	7.142857142857143	0	100.0	0.0	0	0	0	0	0	0
greek_clean_76.conllu	1	24	24.0	5.478260869565218	8.333333333333334	8.333333333333334	4.166666666666667	0	0	33.333333333333336	29.166666666666668	0	0	4.166666666666667	0	4.166666666666667	0	0	8.333333333333334	0	0.5217391304347826	50.0	50.0	100.0	0	100.0	0	0	50.0	0	50.0	0	0	0	0	0	0	2.0	100.0	3.0	0	0	0	100.0	0	0	0	6.0	12.0	6.0	2.0	6	0	0	0	0	0	0.0	100.0	100.0	0.0	0	4.166666666666667	0	4.166666666666667	8.333333333333334	0	0	8.333333333333334	0	0	0	0	0	0	33.333333333333336	0	0	12.5	4.166666666666667	4.166666666666667	0	4.166666666666667	8.333333333333334	0	4.166666666666667	4.166666666666667	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0
greek_clean_77.conllu	1	17	17.0	5.125	17.647058823529413	5.882352941176471	11.764705882352942	0	0	23.529411764705884	29.41176470588235	0	0	0	0	5.882352941176471	0	0	5.882352941176471	0	0.6875	100.0	0	100.0	0	100.0	0	0	0	0	100.0	0	0	0	0	0	0	1.0	100.0	3.0	0	0	0	100.0	0	0	0	4.0	17.0	6.0	2.2666666666666666	6	1.0	1	100.0	0	0	0	0	100.0	0.0	0	0	0	5.882352941176471	17.647058823529413	0	0	11.764705882352942	0	0	0	0	0	0	23.529411764705884	0	0	17.647058823529413	0	5.882352941176471	0	0	5.882352941176471	0	5.882352941176471	5.882352941176471	0	100.0	0.0	0	0	0	0	0	0
greek_clean_78.conllu	1	14	14.0	4.615384615384615	0	7.142857142857143	0	0	0	28.571428571428573	35.714285714285715	0	0	14.285714285714286	0	7.142857142857143	0	0	7.142857142857143	0	0.46153846153846156	0	100.0	100.0	0	100.0	0	0	0	0	100.0	0	0	0	0	0	0	1.0	100.0	2.0	0	0	100.0	0	0	0	0	3.0	14.0	5.0	1.9166666666666667	5	0	0	0	0	0	0	0	100.0	0.0	0	0	0	0	0	0	0	7.142857142857143	0	0	0	0	0	0	35.714285714285715	0	0	28.571428571428573	0	7.142857142857143	0	0	7.142857142857143	0	7.142857142857143	7.142857142857143	0	100.0	0.0	0	0	0	0	0	0
greek_clean_79.conllu	1	20	20.0	5.0	20.0	5.0	0	5.0	0	20.0	25.0	0	0	5.0	0	10.0	0	0	5.0	5.0	0.5555555555555556	0	100.0	100.0	0	100.0	0	0	0	0	100.0	0	100.0	100.0	100.0	0	100.0	2.0	100.0	2.0	0	0	100.0	0	0	0	0	6.0	10.0	5.0	1.8823529411764706	5	0	0	0	0	0	0.0	100.0	100.0	0.0	5.0	5.0	0	0	15.0	0	0	5.0	0	0	0	5.0	0	0	20.0	0	0	10.0	10.0	0	0	5.0	5.0	0	10.0	5.0	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0
greek_clean_80.conllu	1	21	21.0	5.421052631578948	4.761904761904762	9.523809523809524	0	9.523809523809524	4.761904761904762	19.047619047619047	28.571428571428573	0	4.761904761904762	4.761904761904762	0	9.523809523809524	0	0	4.761904761904762	0	0.42105263157894735	0	100.0	100.0	0	100.0	0	0	0	0	100.0	0	100.0	100.0	100.0	100.0	0	2.0	100.0	2.0	0	0	100.0	0	0	0	0	4.0	10.5	9.0	2.2222222222222223	9	0	0	0	0	0	0.0	100.0	100.0	0.0	4.761904761904762	0	0	4.761904761904762	0	0	4.761904761904762	9.523809523809524	4.761904761904762	0	4.761904761904762	4.761904761904762	0	0	19.047619047619047	0	0	9.523809523809524	4.761904761904762	0	0	4.761904761904762	9.523809523809524	0	9.523809523809524	4.761904761904762	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0
greek_clean_81.conllu	1	21	21.0	4.277777777777778	0	9.523809523809524	9.523809523809524	4.761904761904762	4.761904761904762	23.80952380952381	19.047619047619047	4.761904761904762	0	0	9.523809523809524	14.285714285714286	0	0	0	0	0.4444444444444444	0	0	0	0	0	0	0	0	0	0	0	100.0	100.0	100.0	0	100.0	1.0	100.0	0	0	0	0	0	0	0	0	4.0	21.0	14.0	2.7058823529411766	14	0	0	0	0	0	0	0	100.0	0.0	0	0	0	4.761904761904762	0	0	0	9.523809523809524	4.761904761904762	0	9.523809523809524	4.761904761904762	0	0	23.80952380952381	0	0	4.761904761904762	4.761904761904762	0	4.761904761904762	0	9.523809523809524	0	14.285714285714286	4.761904761904762	0	100.0	0.0	0	0	0	0	0	0
greek_clean_82.conllu	1	18	18.0	4.533333333333333	11.11111111111111	0	0	0	5.555555555555555	33.333333333333336	27.77777777777778	0	0	0	0	16.666666666666668	0	0	5.555555555555555	0	0.5333333333333333	0	100.0	100.0	0	100.0	0	0	100.0	0	0	0	0	0	0	0	0	1.0	100.0	2.0	0	0	100.0	0	0	0	0	3.0	18.0	10.0	3.0714285714285716	10	0	0	0	0	0	0.0	100.0	100.0	0.0	0	0	0	0	5.555555555555555	0	0	0	5.555555555555555	0	16.666666666666668	0	0	0	33.333333333333336	0	0	5.555555555555555	5.555555555555555	0	0	5.555555555555555	0	0	16.666666666666668	5.555555555555555	0	100.0	0.0	0	0	0	0	0	0
greek_clean_83.conllu	1	24	24.0	5.863636363636363	8.333333333333334	8.333333333333334	12.5	0	4.166666666666667	12.5	25.0	0	0	8.333333333333334	0	8.333333333333334	0	0	12.5	0	0.6363636363636364	0	100.0	100.0	0	100.0	0	0	33.333333333333336	0	66.66666666666667	0	0	0	0	0	0	3.0	100.0	3.0	0	0	66.66666666666667	0	0	33.333333333333336	0	7.0	8.0	6.0	2.142857142857143	6	1.0	1	100.0	0	0	0.0	100.0	100.0	0.0	0	4.166666666666667	4.166666666666667	8.333333333333334	8.333333333333334	0	0	8.333333333333334	4.166666666666667	0	4.166666666666667	0	0	0	16.666666666666668	0	4.166666666666667	4.166666666666667	8.333333333333334	0	0	8.333333333333334	4.166666666666667	0	8.333333333333334	4.166666666666667	0	33.333333333333336	66.66666666666667	100.0	0.0	2.0	0	100.0	0
greek_clean_84.conllu	1	20	20.0	5.0	15.0	5.0	0	0	5.0	30.0	35.0	0	0	0	0	5.0	0	0	5.0	0	0.5789473684210527	0	100.0	100.0	0	100.0	0	0	0	0	100.0	0	0	0	0	0	0	1.0	100.0	2.0	0	0	100.0	0	0	0	0	5.0	20.0	4.0	2.0	4	0	0	0	0	0	0	0	100.0	0.0	0	0	0	0	15.0	0	0	5.0	5.0	0	5.0	0	0	0	30.0	0	0	20.0	5.0	0	0	0	5.0	0	5.0	5.0	0	100.0	0.0	0	0	0	0	0	0
greek_clean_85.conllu	1	25	25.0	5.904761904761905	4.0	8.0	0	0	8.0	24.0	36.0	0	0	0	0	16.0	0	0	4.0	0	0.5238095238095238	0	100.0	100.0	0	100.0	0	0	0	0	100.0	0	0	0	0	0	0	1.0	100.0	1.0	0	100.0	0	0	0	0	0	5.0	25.0	12.0	2.6	12	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0	0	0	8.0	8.0	0	16.0	0	0	0	24.0	0	0	16.0	0	0	0	0	4.0	0	16.0	4.0	0	100.0	0.0	0	0	0	0	0	0
greek_clean_86.conllu	1	38	38.0	5.0	10.526315789473685	2.6315789473684212	0	18.42105263157895	7.894736842105263	13.157894736842104	18.42105263157895	0	0	2.6315789473684212	0	10.526315789473685	2.6315789473684212	0	13.157894736842104	0	0.47058823529411764	0	100.0	100.0	0	100.0	0	0	40.0	0	60.0	0	100.0	100.0	100.0	0	100.0	7.0	100.0	2.0	0	20.0	60.0	20.0	0	0	0	9.0	5.428571428571429	11.0	2.878787878787879	11	0	0	0	0	0	0.0	100.0	33.333333333333336	66.66666666666667	0	0	0	0	7.894736842105263	0	13.157894736842104	2.6315789473684212	7.894736842105263	0	10.526315789473685	5.2631578947368425	2.6315789473684212	0	13.157894736842104	0	2.6315789473684212	5.2631578947368425	5.2631578947368425	0	0	5.2631578947368425	2.6315789473684212	0	10.526315789473685	2.6315789473684212	2.6315789473684212	25.0	75.0	100.0	0.0	1.0	100.0	0	0
greek_clean_87.conllu	1	29	29.0	5.92	6.896551724137931	6.896551724137931	3.4482758620689653	3.4482758620689653	0	17.24137931034483	34.48275862068966	0	0	6.896551724137931	0	13.793103448275861	0	0	6.896551724137931	0	0.6	0	0	0	50.0	0	50.0	0	0	0	0	0	100.0	100.0	100.0	0	100.0	2.0	100.0	3.0	0	0	50.0	0	50.0	0	0	7.0	14.5	6.0	2.0416666666666665	6	0	0	0	0	0	0.0	100.0	100.0	0.0	0	0	3.4482758620689653	3.4482758620689653	6.896551724137931	0	3.4482758620689653	6.896551724137931	0	0	3.4482758620689653	0	0	0	17.24137931034483	0	0	20.689655172413794	3.4482758620689653	0	0	3.4482758620689653	10.344827586206897	0	13.793103448275861	3.4482758620689653	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0
greek_clean_88.conllu	1	17	17.0	6.2	17.647058823529413	17.647058823529413	0	0	0	11.764705882352942	23.529411764705884	0	5.882352941176471	5.882352941176471	0	11.764705882352942	0	0	5.882352941176471	0	0.5333333333333333	0	100.0	100.0	0	100.0	0	0	0	0	100.0	0	0	0	0	0	0	1.0	100.0	3.0	0	0	0	100.0	0	0	0	3.0	17.0	9.0	2.9285714285714284	9	1.0	1	100.0	0	0	0	0	0	0	0	0	0	5.882352941176471	17.647058823529413	0	0	17.647058823529413	0	0	0	0	0	0	17.647058823529413	0	0	11.764705882352942	0	0	0	0	11.764705882352942	0	11.764705882352942	5.882352941176471	0	100.0	0.0	0	0	0	0	0	0
greek_clean_89.conllu	1	24	24.0	6.9	0	4.166666666666667	4.166666666666667	4.166666666666667	8.333333333333334	12.5	33.333333333333336	0	0	4.166666666666667	0	16.666666666666668	0	0	12.5	0	0.6	0	100.0	100.0	0	66.66666666666667	0	33.333333333333336	0	0	100.0	0	0	0	0	0	0	3.0	100.0	1.3333333333333333	0	66.66666666666667	33.333333333333336	0	0	0	0	8.0	8.0	6.0	1.9473684210526316	6	0	0	0	0	0	0.0	100.0	0	0	4.166666666666667	0	0	4.166666666666667	0	0	4.166666666666667	4.166666666666667	8.333333333333334	0	12.5	0	0	0	12.5	0	0	16.666666666666668	0	0	0	4.166666666666667	4.166666666666667	0	16.666666666666668	4.166666666666667	4.166666666666667	33.333333333333336	66.66666666666667	100.0	0.0	1.0	100.0	0	0
greek_clean_90.conllu	1	38	38.0	5.147058823529412	7.894736842105263	10.526315789473685	2.6315789473684212	2.6315789473684212	5.2631578947368425	15.789473684210526	26.31578947368421	0	0	5.2631578947368425	5.2631578947368425	10.526315789473685	0	0	7.894736842105263	0	0.5588235294117647	0	100.0	100.0	0	33.333333333333336	0	66.66666666666667	0	0	100.0	0	100.0	100.0	100.0	0	100.0	4.0	100.0	1.0	66.66666666666667	0	0	33.333333333333336	0	0	0	6.0	9.5	20.0	2.5454545454545454	20	1.0	2	100.0	0	0	0	0	100.0	0.0	0	2.6315789473684212	0	2.6315789473684212	10.526315789473685	0	0	10.526315789473685	5.2631578947368425	0	5.2631578947368425	2.6315789473684212	0	0	15.789473684210526	5.2631578947368425	0	15.789473684210526	5.2631578947368425	0	0	0	5.2631578947368425	0	10.526315789473685	2.6315789473684212	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0
greek_clean_91.conllu	1	19	19.0	6.176470588235294	21.05263157894737	21.05263157894737	10.526315789473685	0	0	5.2631578947368425	26.31578947368421	0	0	0	0	10.526315789473685	0	0	5.2631578947368425	0	0.7058823529411765	0	100.0	100.0	0	100.0	0	0	100.0	0	0	0	0	0	0	0	0	1.0	100.0	5.0	0	0	0	0	0	100.0	0	3.0	19.0	12.0	2.875	12	0	0	0	0	0	0	0	0.0	100.0	0	0	0	10.526315789473685	21.05263157894737	0	0	21.05263157894737	0	0	0	0	0	0	5.2631578947368425	0	0	5.2631578947368425	0	5.2631578947368425	0	0	15.789473684210526	0	10.526315789473685	5.2631578947368425	0	100.0	0.0	0	0	0	0	0	0
greek_clean_92.conllu	1	19	19.0	6.0	15.789473684210526	15.789473684210526	0	5.2631578947368425	10.526315789473685	15.789473684210526	26.31578947368421	0	0	0	0	5.2631578947368425	0	0	5.2631578947368425	0	0.5	0	100.0	100.0	0	100.0	0	0	100.0	0	0	0	100.0	100.0	100.0	100.0	0	2.0	100.0	2.0	0	0	100.0	0	0	0	0	4.0	9.5	6.0	2.0588235294117645	6	1.0	2	100.0	0	0	0	0	100.0	0.0	0	0	0	0	5.2631578947368425	0	0	15.789473684210526	10.526315789473685	0	10.526315789473685	5.2631578947368425	0	0	15.789473684210526	0	0	15.789473684210526	5.2631578947368425	0	0	0	5.2631578947368425	0	5.2631578947368425	5.2631578947368425	0	100.0	0.0	0	0	0	0	0	0
greek_clean_93.conllu	1	17	17.0	6.5	5.882352941176471	11.764705882352942	11.764705882352942	0	5.882352941176471	5.882352941176471	35.294117647058826	0	0	0	0	17.647058823529413	0	0	5.882352941176471	0	0.7142857142857143	0	100.0	100.0	0	100.0	0	0	100.0	0	0	0	0	0	0	0	0	1.0	100.0	2.0	0	0	100.0	0	0	0	0	6.0	17.0	4.0	1.7692307692307692	4	2.0	1	0	100.0	0	0.0	100.0	0	0	0	0	0	5.882352941176471	5.882352941176471	0	0	17.647058823529413	5.882352941176471	0	5.882352941176471	0	0	0	5.882352941176471	0	0	17.647058823529413	0	0	0	5.882352941176471	5.882352941176471	0	17.647058823529413	5.882352941176471	0	100.0	0.0	0	0	0	0	0	0
greek_clean_94.conllu	1	25	25.0	5.238095238095238	12.0	12.0	8.0	4.0	8.0	8.0	20.0	0	0	8.0	0	16.0	0	0	4.0	0	0.5238095238095238	0	100.0	100.0	0	100.0	0	0	0	0	100.0	0	100.0	100.0	100.0	0	100.0	2.0	100.0	4.0	0	0	0	0	100.0	0	0	4.0	12.5	14.0	3.6	14	0	0	0	0	0	0	0	0	0	0	0	4.0	8.0	4.0	0	0	12.0	8.0	0	12.0	4.0	0	0	16.0	0	0	4.0	0	0	0	0	8.0	0	16.0	4.0	0	100.0	0.0	0	0	0	0	0	0
greek_clean_95.conllu	1	29	29.0	6.038461538461538	10.344827586206897	10.344827586206897	0	3.4482758620689653	6.896551724137931	17.24137931034483	31.03448275862069	0	0	3.4482758620689653	0	10.344827586206897	0	0	6.896551724137931	0	0.5384615384615384	0	100.0	100.0	0	100.0	0	0	0	0	100.0	0	100.0	100.0	100.0	0	100.0	3.0	100.0	2.5	0	0	50.0	50.0	0	0	0	7.0	9.666666666666666	8.0	2.0	8	0	0	0	0	0	0	0	50.0	50.0	0	3.4482758620689653	0	0	6.896551724137931	0	0	10.344827586206897	6.896551724137931	0	6.896551724137931	3.4482758620689653	0	0	17.24137931034483	0	0	13.793103448275861	3.4482758620689653	3.4482758620689653	0	0	10.344827586206897	0	10.344827586206897	3.4482758620689653	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0
greek_clean_96.conllu	1	28	28.0	5.44	14.285714285714286	10.714285714285714	3.5714285714285716	7.142857142857143	3.5714285714285716	14.285714285714286	25.0	0	0	7.142857142857143	0	10.714285714285714	3.5714285714285716	0	0	0	0.48	0	0	0	0	0	0	0	0	0	0	0	100.0	100.0	100.0	0	100.0	2.0	100.0	0	0	0	0	0	0	0	0	4.0	14.0	13.0	2.5416666666666665	13	0	0	0	0	0	0	0	100.0	0.0	0	0	3.5714285714285716	0	7.142857142857143	0	0	14.285714285714286	3.5714285714285716	0	3.5714285714285716	7.142857142857143	0	0	21.428571428571427	0	3.5714285714285716	3.5714285714285716	3.5714285714285716	0	0	0	14.285714285714286	0	10.714285714285714	3.5714285714285716	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0
greek_clean_97.conllu	1	20	20.0	4.611111111111111	5.0	5.0	0	5.0	0	25.0	30.0	5.0	0	5.0	5.0	10.0	0	0	5.0	0	0.5	100.0	0	100.0	0	100.0	0	0	0	0	100.0	100.0	0	100.0	100.0	0	100.0	2.0	100.0	2.0	0	0	100.0	0	0	0	0	3.0	10.0	9.0	2.176470588235294	9	0	0	0	0	0	0.0	100.0	100.0	0.0	0	5.0	0	0	10.0	0	0	5.0	0	0	0	5.0	0	0	25.0	0	0	15.0	10.0	0	0	5.0	5.0	0	10.0	5.0	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0
greek_clean_98.conllu	1	38	38.0	5.484848484848484	10.526315789473685	15.789473684210526	0	2.6315789473684212	2.6315789473684212	13.157894736842104	36.8421052631579	0	0	0	0	13.157894736842104	0	0	5.2631578947368425	0	0.6060606060606061	50.0	50.0	100.0	0	100.0	0	0	100.0	0	0	0	0	0	0	0	0	2.0	100.0	4.0	0	0	50.0	0	0	0	50.0	5.0	19.0	16.0	2.84375	16	1.0	2	100.0	0	0	0.0	100.0	100.0	0.0	0	0	0	0	10.526315789473685	0	2.6315789473684212	15.789473684210526	2.6315789473684212	0	5.2631578947368425	0	0	0	13.157894736842104	0	0	15.789473684210526	2.6315789473684212	0	0	5.2631578947368425	10.526315789473685	0	13.157894736842104	2.6315789473684212	0	100.0	0.0	0	0	0	0	0	0
greek_clean_99.conllu	1	24	24.0	6.2272727272727275	4.166666666666667	12.5	0	0	4.166666666666667	20.833333333333332	33.333333333333336	0	0	0	0	8.333333333333334	4.166666666666667	0	8.333333333333334	4.166666666666667	0.5	100.0	0	100.0	0	100.0	0	0	100.0	0	0	0	0	0	0	0	0	2.0	100.0	3.0	0	0	0	100.0	0	0	0	5.0	12.0	13.0	2.238095238095238	13	1.0	1	100.0	0	0	0	0	100.0	0.0	0	0	4.166666666666667	0	4.166666666666667	0	0	12.5	4.166666666666667	0	4.166666666666667	0	0	0	20.833333333333332	0	4.166666666666667	16.666666666666668	4.166666666666667	4.166666666666667	0	0	8.333333333333334	0	8.333333333333334	4.166666666666667	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0
