Filename	n_sentences	n_tokens	tokens_per_sent	char_per_tok	upos_dist_ADJ	upos_dist_ADP	upos_dist_ADV	upos_dist_AUX	upos_dist_CCONJ	upos_dist_DET	upos_dist_NOUN	upos_dist_NUM	upos_dist_PRON	upos_dist_PROPN	upos_dist_PUNCT	upos_dist_SCONJ	upos_dist_VERB	upos_dist_X	lexical_density	verbs_tense_dist_Fut	verbs_tense_dist_Imp	verbs_tense_dist_Past	verbs_tense_dist_Pres	verbs_mood_dist_Cnd	verbs_mood_dist_Imp	verbs_mood_dist_Ind	verbs_mood_dist_Sub	verbs_form_dist_Fin	verbs_form_dist_Ger	verbs_form_dist_Inf	verbs_form_dist_Part	verbs_num_pers_dist_Plur+3	verbs_num_pers_dist_Sing+2	verbs_num_pers_dist_Sing+3	aux_tense_dist_Imp	aux_tense_dist_Past	aux_tense_dist_Pres	aux_mood_dist_Cnd	aux_mood_dist_Ind	aux_mood_dist_Sub	aux_form_dist_Fin	aux_form_dist_Inf	aux_form_dist_Part	aux_num_pers_dist_Plur+3	aux_num_pers_dist_Sing+3	verbal_head_per_sent	verbal_root_perc	avg_verb_edges	verb_edges_dist_0	verb_edges_dist_1	verb_edges_dist_2	verb_edges_dist_3	verb_edges_dist_4	verb_edges_dist_5	verb_edges_dist_6	avg_max_depth	avg_token_per_clause	avg_max_links_len	avg_links_len	max_links_len	avg_prepositional_chain_len	n_prepositional_chains	prep_dist_1	prep_dist_2	prep_dist_3	prep_dist_4	obj_pre	obj_post	subj_pre	subj_post	dep_dist_acl	dep_dist_acl:relcl	dep_dist_advcl	dep_dist_advmod	dep_dist_amod	dep_dist_appos	dep_dist_aux	dep_dist_aux:pass	dep_dist_case	dep_dist_cc	dep_dist_ccomp	dep_dist_conj	dep_dist_cop	dep_dist_csubj	dep_dist_det	dep_dist_fixed	dep_dist_flat	dep_dist_iobj	dep_dist_mark	dep_dist_nmod	dep_dist_nsubj	dep_dist_nsubj:pass	dep_dist_nummod	dep_dist_obj	dep_dist_obl	dep_dist_parataxis	dep_dist_punct	dep_dist_root	dep_dist_xcomp	principal_proposition_dist	subordinate_proposition_dist	subordinate_post	subordinate_pre	avg_subordinate_chain_len	subordinate_dist_1	subordinate_dist_2	subordinate_dist_3	subordinate_dist_5
spanish_clean_57.conllu	1	27	27.0	4.6	0	25.925925925925927	3.7037037037037037	3.7037037037037037	0	18.51851851851852	33.333333333333336	0	0	0	7.407407407407407	0	7.407407407407407	0	0.48	0	0	0	0	0	0	0	0	0	0	50.0	50.0	0	0	0	0	0	100.0	0	100.0	0	100.0	0	0	0	100.0	3.0	100.0	2.0	0	0	100.0	0	0	0	0	5.0	9.0	12.0	2.5	12	1.25	4	75.0	25.0	0	0	0.0	100.0	100.0	0.0	3.7037037037037037	0	3.7037037037037037	3.7037037037037037	0	0	0	0	22.22222222222222	0	0	0	3.7037037037037037	0	18.51851851851852	0	0	0	3.7037037037037037	18.51851851851852	3.7037037037037037	0	0	3.7037037037037037	3.7037037037037037	0	7.407407407407407	3.7037037037037037	0	33.333333333333336	66.66666666666667	100.0	0.0	2.0	0	100.0	0	0
spanish_clean_58.conllu	1	13	13.0	6.2727272727272725	15.384615384615385	7.6923076923076925	7.6923076923076925	7.6923076923076925	0	7.6923076923076925	15.384615384615385	0	7.6923076923076925	0	15.384615384615385	7.6923076923076925	7.6923076923076925	0	0.5454545454545454	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	100.0	0	0	100.0	0	2.0	100.0	4.0	0	0	0	0	100.0	0	0	3.0	6.5	5.0	2.0	5	0	0	0	0	0	0	100.0	0.0	100.0	0.0	0	0	7.6923076923076925	7.6923076923076925	7.6923076923076925	0	0	0	7.6923076923076925	0	0	0	7.6923076923076925	0	7.6923076923076925	0	0	7.6923076923076925	7.6923076923076925	0	7.6923076923076925	0	0	0	7.6923076923076925	0	15.384615384615385	7.6923076923076925	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0
spanish_clean_59.conllu	1	20	20.0	4.722222222222222	0	25.0	10.0	5.0	5.0	5.0	15.0	0	10.0	0	10.0	0	15.0	0	0.4444444444444444	0	0	0	0	0	0	0	0	0	0	33.333333333333336	66.66666666666667	0	0	0	0	0	100.0	0	100.0	0	100.0	0	0	0	100.0	3.0	100.0	2.6666666666666665	0	33.333333333333336	33.333333333333336	0	0	33.333333333333336	0	4.0	6.666666666666667	6.0	2.411764705882353	6	0	0	0	0	0	0	0.0	100.0	0	0	0	0	10.0	10.0	0	0	5.0	0	25.0	5.0	0	5.0	0	0	5.0	0	0	5.0	0	0	0	0	0	0	15.0	0	10.0	5.0	0	33.333333333333336	66.66666666666667	100.0	0.0	1.0	100.0	0	0	0
spanish_clean_60.conllu	1	37	37.0	4.6	8.108108108108109	13.513513513513514	8.108108108108109	0	8.108108108108109	16.216216216216218	27.027027027027028	0	0	0	5.405405405405405	0	5.405405405405405	8.108108108108109	0.5142857142857142	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	50.0	0	50.0	0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	4.5	0	0	0	50.0	0	0	50.0	4.0	18.5	13.0	2.5	13	1.0	2	100.0	0	0	0	0.0	100.0	100.0	0.0	0	0	2.7027027027027026	2.7027027027027026	8.108108108108109	8.108108108108109	0	0	10.81081081081081	8.108108108108109	0	5.405405405405405	0	0	16.216216216216218	5.405405405405405	0	2.7027027027027026	2.7027027027027026	5.405405405405405	2.7027027027027026	0	0	5.405405405405405	5.405405405405405	0	5.405405405405405	2.7027027027027026	0	50.0	50.0	0.0	100.0	1.0	100.0	0	0	0
spanish_clean_61.conllu	1	29	29.0	4.62962962962963	0	20.689655172413794	3.4482758620689653	0	3.4482758620689653	24.137931034482758	27.586206896551722	0	6.896551724137931	0	6.896551724137931	0	6.896551724137931	0	0.4074074074074074	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	3.5	0	0	0	50.0	50.0	0	0	6.0	14.5	10.0	2.230769230769231	10	1.3333333333333333	3	66.66666666666667	33.333333333333336	0	0	100.0	0.0	100.0	0.0	0	0	0	3.4482758620689653	0	0	0	0	20.689655172413794	3.4482758620689653	0	3.4482758620689653	0	0	24.137931034482758	0	0	6.896551724137931	0	13.793103448275861	3.4482758620689653	0	0	0	6.896551724137931	3.4482758620689653	6.896551724137931	3.4482758620689653	0	100.0	0.0	0	0	0	0	0	0	0
spanish_clean_62.conllu	1	25	25.0	5.173913043478261	8.0	24.0	0	0	8.0	16.0	28.0	0	4.0	0	8.0	0	4.0	0	0.43478260869565216	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	3.0	0	0	0	100.0	0	0	0	6.0	25.0	6.0	1.9545454545454546	6	1.0	3	100.0	0	0	0	100.0	0.0	0	0	0	0	0	0	8.0	0	0	0	24.0	8.0	0	8.0	0	0	16.0	0	0	4.0	0	12.0	0	0	0	0	8.0	0	8.0	4.0	0	100.0	0.0	0	0	0	0	0	0	0
spanish_clean_63.conllu	1	25	25.0	4.636363636363637	0	28.0	4.0	0	4.0	12.0	32.0	0	4.0	0	12.0	0	4.0	0	0.45454545454545453	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	6.0	0	0	0	0	0	0	100.0	4.0	25.0	16.0	3.0	16	1.0	2	100.0	0	0	0	100.0	0.0	0	0	0	0	0	4.0	0	0	0	0	28.0	4.0	0	4.0	0	0	12.0	0	0	4.0	0	8.0	0	0	0	0	20.0	0	12.0	4.0	0	100.0	0.0	0	0	0	0	0	0	0
spanish_clean_64.conllu	1	36	36.0	4.685714285714286	5.555555555555555	16.666666666666668	0	5.555555555555555	8.333333333333334	19.444444444444443	19.444444444444443	0	2.7777777777777777	0	2.7777777777777777	2.7777777777777777	16.666666666666668	0	0.42857142857142855	0	0	0	0	0	0	0	0	0	0	83.33333333333333	16.666666666666668	0	0	0	0	0	100.0	0	100.0	0	100.0	0	0	50.0	50.0	8.0	100.0	2.1666666666666665	0	50.0	16.666666666666668	16.666666666666668	0	16.666666666666668	0	8.0	4.5	10.0	2.1176470588235294	10	1.0	1	100.0	0	0	0	0.0	100.0	100.0	0.0	2.7777777777777777	2.7777777777777777	5.555555555555555	0	2.7777777777777777	0	0	0	8.333333333333334	8.333333333333334	0	8.333333333333334	5.555555555555555	0	19.444444444444443	0	0	2.7777777777777777	11.11111111111111	2.7777777777777777	2.7777777777777777	0	0	5.555555555555555	5.555555555555555	0	2.7777777777777777	2.7777777777777777	0	20.0	80.0	100.0	0.0	1.3333333333333333	66.66666666666667	33.333333333333336	0	0
spanish_clean_65.conllu	1	13	13.0	4.5	7.6923076923076925	7.6923076923076925	0	7.6923076923076925	0	23.076923076923077	23.076923076923077	0	7.6923076923076925	0	7.6923076923076925	7.6923076923076925	7.6923076923076925	0	0.4166666666666667	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	100.0	0	0	0	100.0	2.0	100.0	3.0	0	0	0	100.0	0	0	0	3.0	6.5	9.0	2.909090909090909	9	0	0	0	0	0	0	100.0	0.0	0.0	100.0	0	7.6923076923076925	0	0	7.6923076923076925	0	0	0	7.6923076923076925	0	0	0	7.6923076923076925	0	23.076923076923077	0	0	7.6923076923076925	7.6923076923076925	0	7.6923076923076925	0	0	0	7.6923076923076925	0	7.6923076923076925	7.6923076923076925	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0
spanish_clean_66.conllu	1	13	13.0	5.083333333333333	15.384615384615385	15.384615384615385	7.6923076923076925	7.6923076923076925	0	23.076923076923077	23.076923076923077	0	0	0	7.6923076923076925	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	100.0	0	100.0	0	0	0	100.0	1.0	100.0	0	0	0	0	0	0	0	0	3.0	13.0	6.0	2.090909090909091	6	1.0	2	100.0	0	0	0	0	0	100.0	0.0	0	0	0	7.6923076923076925	7.6923076923076925	0	0	0	15.384615384615385	0	0	0	7.6923076923076925	0	23.076923076923077	0	0	0	0	15.384615384615385	7.6923076923076925	0	0	0	0	0	7.6923076923076925	7.6923076923076925	0	100.0	0.0	0	0	0	0	0	0	0
spanish_clean_67.conllu	1	27	27.0	4.6521739130434785	3.7037037037037037	14.814814814814815	0	0	7.407407407407407	18.51851851851852	29.62962962962963	0	3.7037037037037037	0	14.814814814814815	0	7.407407407407407	0	0.4782608695652174	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	4.5	0	0	0	0	50.0	50.0	0	5.0	13.5	12.0	2.409090909090909	12	1.0	1	100.0	0	0	0	50.0	50.0	100.0	0.0	0	0	0	0	3.7037037037037037	0	0	0	14.814814814814815	7.407407407407407	0	7.407407407407407	0	0	18.51851851851852	0	0	3.7037037037037037	0	3.7037037037037037	7.407407407407407	0	0	3.7037037037037037	11.11111111111111	0	14.814814814814815	3.7037037037037037	0	100.0	0.0	0	0	0	0	0	0	0
spanish_clean_68.conllu	1	11	11.0	6.111111111111111	9.090909090909092	18.181818181818183	0	0	0	18.181818181818183	27.272727272727273	0	0	0	18.181818181818183	0	9.090909090909092	0	0.5555555555555556	0	0	100.0	0	0	0	100.0	0	100.0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	3.0	0	0	0	100.0	0	0	0	2.0	11.0	4.0	1.875	4	0	0	0	0	0	0	0	0	100.0	0.0	0	0	0	0	9.090909090909092	0	0	0	18.181818181818183	0	0	0	0	0	18.181818181818183	0	0	0	0	0	9.090909090909092	0	0	0	18.181818181818183	0	18.181818181818183	9.090909090909092	0	100.0	0.0	0	0	0	0	0	0	0
spanish_clean_69.conllu	1	23	23.0	5.571428571428571	8.695652173913043	8.695652173913043	4.3478260869565215	0	0	21.73913043478261	13.043478260869565	0	0	17.391304347826086	8.695652173913043	4.3478260869565215	13.043478260869565	0	0.6190476190476191	0	100.0	0	0	0	0	100.0	0	66.66666666666667	0	0	33.333333333333336	50.0	0	50.0	0	0	0	0	0	0	0	0	0	0	0	3.0	100.0	2.0	0	33.333333333333336	33.333333333333336	33.333333333333336	0	0	0	5.0	7.666666666666667	6.0	2.05	6	1.0	1	100.0	0	0	0	0.0	100.0	100.0	0.0	4.3478260869565215	0	4.3478260869565215	0	13.043478260869565	4.3478260869565215	0	0	8.695652173913043	0	0	0	0	0	21.73913043478261	4.3478260869565215	0	0	4.3478260869565215	4.3478260869565215	4.3478260869565215	0	0	8.695652173913043	4.3478260869565215	0	8.695652173913043	4.3478260869565215	0	33.333333333333336	66.66666666666667	100.0	0.0	1.0	100.0	0	0	0
spanish_clean_70.conllu	1	9	9.0	6.125	11.11111111111111	0	0	11.11111111111111	0	22.22222222222222	22.22222222222222	0	0	0	11.11111111111111	11.11111111111111	11.11111111111111	0	0.5	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	100.0	0	0	100.0	0	2.0	100.0	2.0	0	0	100.0	0	0	0	0	4.0	4.5	6.0	2.0	6	0	0	0	0	0	0	0	0	50.0	50.0	0	11.11111111111111	0	0	0	0	0	0	0	0	0	0	11.11111111111111	0	22.22222222222222	0	0	0	11.11111111111111	0	22.22222222222222	0	0	0	0	0	11.11111111111111	11.11111111111111	0	50.0	50.0	0.0	100.0	1.0	100.0	0	0	0
spanish_clean_71.conllu	1	23	23.0	5.181818181818182	0	21.73913043478261	4.3478260869565215	0	8.695652173913043	17.391304347826086	34.78260869565217	0	0	0	4.3478260869565215	0	8.695652173913043	0	0.5	0	0	0	100.0	0	0	100.0	0	50.0	50.0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	2.5	0	50.0	0	0	50.0	0	0	5.0	11.5	6.0	2.142857142857143	6	1.5	2	50.0	50.0	0	0	0.0	100.0	0	0	0	0	4.3478260869565215	4.3478260869565215	0	0	0	0	21.73913043478261	8.695652173913043	0	8.695652173913043	0	0	17.391304347826086	0	0	0	0	13.043478260869565	0	0	0	4.3478260869565215	8.695652173913043	0	4.3478260869565215	4.3478260869565215	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0
spanish_clean_72.conllu	1	33	33.0	4.7	3.0303030303030303	24.242424242424242	3.0303030303030303	0	3.0303030303030303	18.181818181818183	27.272727272727273	0	0	0	9.090909090909092	3.0303030303030303	9.090909090909092	0	0.4666666666666667	33.333333333333336	0	0	66.66666666666667	0	0	100.0	0	100.0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	3.0	100.0	2.3333333333333335	0	33.333333333333336	33.333333333333336	0	33.333333333333336	0	0	4.0	11.0	17.0	2.7241379310344827	17	1.3333333333333333	3	66.66666666666667	33.333333333333336	0	0	0.0	100.0	100.0	0.0	0	3.0303030303030303	0	3.0303030303030303	3.0303030303030303	0	0	0	24.242424242424242	3.0303030303030303	0	3.0303030303030303	0	0	18.181818181818183	0	0	0	3.0303030303030303	12.121212121212121	3.0303030303030303	0	0	3.0303030303030303	6.0606060606060606	3.0303030303030303	9.090909090909092	3.0303030303030303	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0
spanish_clean_73.conllu	1	19	19.0	5.277777777777778	5.2631578947368425	21.05263157894737	5.2631578947368425	10.526315789473685	5.2631578947368425	5.2631578947368425	26.31578947368421	0	5.2631578947368425	0	5.2631578947368425	0	10.526315789473685	0	0.5	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	100.0	0	100.0	0	50.0	50.0	0	0	100.0	2.0	100.0	3.0	0	0	0	100.0	0	0	0	4.0	9.5	12.0	2.3529411764705883	12	2.0	1	0	100.0	0	0	0.0	100.0	0	0	0	0	5.2631578947368425	5.2631578947368425	5.2631578947368425	0	10.526315789473685	0	15.789473684210526	5.2631578947368425	0	5.2631578947368425	0	0	5.2631578947368425	0	0	0	5.2631578947368425	10.526315789473685	0	0	0	10.526315789473685	5.2631578947368425	0	5.2631578947368425	5.2631578947368425	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0
spanish_clean_74.conllu	1	16	16.0	5.0	6.25	6.25	0	6.25	0	18.75	25.0	0	0	0	12.5	12.5	12.5	0	0.5	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	100.0	0	0	0	100.0	3.0	100.0	2.0	0	0	100.0	0	0	0	0	3.0	5.333333333333333	8.0	2.1538461538461537	8	0	0	0	0	0	0	0.0	100.0	100.0	0.0	0	12.5	0	0	6.25	0	0	0	6.25	0	0	0	6.25	0	18.75	0	0	0	12.5	0	6.25	0	0	12.5	0	0	12.5	6.25	0	33.333333333333336	66.66666666666667	100.0	0.0	1.0	100.0	0	0	0
spanish_clean_75.conllu	1	12	12.0	4.454545454545454	8.333333333333334	8.333333333333334	8.333333333333334	8.333333333333334	0	16.666666666666668	16.666666666666668	0	8.333333333333334	0	8.333333333333334	8.333333333333334	8.333333333333334	0	0.45454545454545453	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	100.0	0	0	0	100.0	2.0	100.0	2.0	0	0	100.0	0	0	0	0	4.0	6.0	4.0	1.8	4	1.0	1	100.0	0	0	0	0.0	100.0	0	0	0	8.333333333333334	0	8.333333333333334	8.333333333333334	0	0	0	8.333333333333334	0	0	0	8.333333333333334	0	16.666666666666668	0	0	0	8.333333333333334	8.333333333333334	0	0	0	8.333333333333334	0	0	8.333333333333334	8.333333333333334	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0
spanish_clean_76.conllu	1	29	29.0	4.777777777777778	6.896551724137931	24.137931034482758	3.4482758620689653	0	6.896551724137931	20.689655172413794	24.137931034482758	0	0	0	6.896551724137931	0	6.896551724137931	0	0.4444444444444444	0	0	0	100.0	0	0	100.0	0	50.0	0	50.0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	3.0	0	0	0	100.0	0	0	0	5.0	14.5	13.0	2.576923076923077	13	1.0	2	100.0	0	0	0	0.0	100.0	100.0	0.0	0	0	3.4482758620689653	3.4482758620689653	6.896551724137931	0	0	0	20.689655172413794	6.896551724137931	0	6.896551724137931	0	0	20.689655172413794	0	0	0	3.4482758620689653	6.896551724137931	3.4482758620689653	0	0	3.4482758620689653	3.4482758620689653	0	6.896551724137931	3.4482758620689653	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0
spanish_clean_77.conllu	1	14	14.0	4.6923076923076925	14.285714285714286	7.142857142857143	0	0	0	14.285714285714286	21.428571428571427	0	14.285714285714286	0	7.142857142857143	7.142857142857143	14.285714285714286	0	0.5384615384615384	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	3.5	0	0	0	50.0	50.0	0	0	3.0	7.0	5.0	2.0833333333333335	5	0	0	0	0	0	0	100.0	0.0	50.0	50.0	0	0	7.142857142857143	0	14.285714285714286	0	0	0	7.142857142857143	0	0	0	0	0	14.285714285714286	0	0	14.285714285714286	7.142857142857143	0	14.285714285714286	0	0	0	7.142857142857143	0	7.142857142857143	7.142857142857143	0	50.0	50.0	0.0	100.0	1.0	100.0	0	0	0
spanish_clean_78.conllu	1	24	24.0	5.25	12.5	12.5	0	0	4.166666666666667	16.666666666666668	29.166666666666668	4.166666666666667	0	0	16.666666666666668	0	4.166666666666667	0	0.55	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	3.0	0	0	0	100.0	0	0	0	4.0	24.0	12.0	2.6315789473684212	12	1.0	2	100.0	0	0	0	0.0	100.0	0.0	100.0	0	0	0	0	12.5	4.166666666666667	0	0	12.5	4.166666666666667	0	4.166666666666667	0	0	16.666666666666668	0	0	0	0	8.333333333333334	4.166666666666667	0	4.166666666666667	4.166666666666667	4.166666666666667	0	16.666666666666668	4.166666666666667	0	100.0	0.0	0	0	0	0	0	0	0
spanish_clean_79.conllu	1	27	27.0	4.8	14.814814814814815	11.11111111111111	0	0	3.7037037037037037	11.11111111111111	22.22222222222222	0	3.7037037037037037	0	7.407407407407407	7.407407407407407	18.51851851851852	0	0.6	0	0	0	100.0	0	0	100.0	0	80.0	0	20.0	0	25.0	0	75.0	0	0	0	0	0	0	0	0	0	0	0	5.0	100.0	2.4	20.0	0	20.0	40.0	20.0	0	0	5.0	5.4	17.0	2.4583333333333335	17	1.0	1	100.0	0	0	0	100.0	0.0	33.333333333333336	66.66666666666667	0	3.7037037037037037	3.7037037037037037	0	14.814814814814815	0	0	0	11.11111111111111	3.7037037037037037	0	3.7037037037037037	0	0	11.11111111111111	0	0	3.7037037037037037	7.407407407407407	3.7037037037037037	11.11111111111111	0	0	0	7.407407407407407	0	7.407407407407407	3.7037037037037037	3.7037037037037037	25.0	75.0	0.0	100.0	1.5	50.0	50.0	0	0
spanish_clean_80.conllu	1	31	31.0	3.5714285714285716	3.225806451612903	9.67741935483871	9.67741935483871	3.225806451612903	6.451612903225806	19.35483870967742	22.580645161290324	3.225806451612903	3.225806451612903	0	9.67741935483871	3.225806451612903	6.451612903225806	0	0.4642857142857143	0	0	0	100.0	0	0	100.0	0	50.0	0	50.0	0	0	0	100.0	0	0	100.0	0	100.0	0	100.0	0	0	0	100.0	2.0	100.0	4.0	0	0	0	0	100.0	0	0	4.0	15.5	12.0	2.6296296296296298	12	1.0	3	100.0	0	0	0	33.333333333333336	66.66666666666667	100.0	0.0	0	0	3.225806451612903	6.451612903225806	3.225806451612903	0	3.225806451612903	0	9.67741935483871	6.451612903225806	0	6.451612903225806	0	0	19.35483870967742	0	0	3.225806451612903	3.225806451612903	9.67741935483871	3.225806451612903	0	3.225806451612903	6.451612903225806	0	0	9.67741935483871	3.225806451612903	0	50.0	50.0	0.0	100.0	1.0	100.0	0	0	0
spanish_clean_81.conllu	1	42	42.0	4.45945945945946	9.523809523809524	19.047619047619047	0	2.380952380952381	2.380952380952381	14.285714285714286	14.285714285714286	0	7.142857142857143	9.523809523809524	11.904761904761905	0	9.523809523809524	0	0.4864864864864865	0	0	0	100.0	0	0	100.0	0	25.0	0	25.0	50.0	0	0	100.0	0	0	100.0	0	100.0	0	100.0	0	0	0	100.0	5.0	100.0	2.0	0	50.0	0	50.0	0	0	0	7.0	8.4	24.0	2.638888888888889	24	1.3333333333333333	3	66.66666666666667	33.333333333333336	0	0	0.0	100.0	50.0	50.0	2.380952380952381	2.380952380952381	0	0	7.142857142857143	0	0	0	19.047619047619047	2.380952380952381	0	2.380952380952381	2.380952380952381	2.380952380952381	14.285714285714286	2.380952380952381	2.380952380952381	0	0	9.523809523809524	2.380952380952381	0	0	4.761904761904762	9.523809523809524	0	11.904761904761905	2.380952380952381	0	20.0	80.0	75.0	25.0	1.0	100.0	0	0	0
spanish_clean_82.conllu	1	21	21.0	4.368421052631579	19.047619047619047	23.80952380952381	0	0	0	9.523809523809524	28.571428571428573	0	4.761904761904762	0	9.523809523809524	0	4.761904761904762	0	0.5789473684210527	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	3.0	0	0	0	100.0	0	0	0	4.0	21.0	10.0	2.2222222222222223	10	1.3333333333333333	3	66.66666666666667	33.333333333333336	0	0	100.0	0.0	0.0	100.0	0	0	0	0	14.285714285714286	0	0	0	23.80952380952381	0	0	0	0	0	9.523809523809524	4.761904761904762	0	4.761904761904762	0	19.047619047619047	4.761904761904762	0	0	0	4.761904761904762	0	9.523809523809524	4.761904761904762	0	100.0	0.0	0	0	0	0	0	0	0
spanish_clean_83.conllu	1	51	51.0	5.133333333333334	11.764705882352942	15.686274509803921	5.882352941176471	1.9607843137254901	3.9215686274509802	13.72549019607843	21.568627450980394	1.9607843137254901	1.9607843137254901	1.9607843137254901	11.764705882352942	1.9607843137254901	5.882352941176471	0	0.5333333333333333	0	0	0	100.0	0	0	100.0	0	66.66666666666667	0	0	33.333333333333336	0	0	100.0	0	0	100.0	0	100.0	0	100.0	0	0	100.0	0	4.0	100.0	2.3333333333333335	0	33.333333333333336	33.333333333333336	0	33.333333333333336	0	0	6.0	12.75	23.0	2.840909090909091	23	1.25	4	75.0	25.0	0	0	100.0	0.0	100.0	0.0	1.9607843137254901	0	1.9607843137254901	3.9215686274509802	11.764705882352942	0	0	0	15.686274509803921	3.9215686274509802	0	5.882352941176471	1.9607843137254901	0	13.72549019607843	1.9607843137254901	0	1.9607843137254901	1.9607843137254901	9.803921568627452	1.9607843137254901	0	1.9607843137254901	0	5.882352941176471	0	11.764705882352942	1.9607843137254901	0	33.333333333333336	66.66666666666667	50.0	50.0	1.0	100.0	0	0	0
spanish_clean_84.conllu	1	33	33.0	5.3125	9.090909090909092	18.181818181818183	0	3.0303030303030303	3.0303030303030303	27.272727272727273	21.21212121212121	0	0	9.090909090909092	3.0303030303030303	3.0303030303030303	3.0303030303030303	0	0.4375	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	100.0	0	0	0	100.0	2.0	100.0	2.0	0	0	100.0	0	0	0	0	6.0	16.5	10.0	2.225806451612903	10	1.6666666666666667	3	33.333333333333336	66.66666666666667	0	0	0	0	100.0	0.0	0	3.0303030303030303	0	0	12.121212121212121	0	0	0	18.181818181818183	3.0303030303030303	0	3.0303030303030303	3.0303030303030303	0	27.272727272727273	0	0	0	3.0303030303030303	15.151515151515152	3.0303030303030303	0	0	0	3.0303030303030303	0	3.0303030303030303	3.0303030303030303	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0
spanish_clean_85.conllu	1	22	22.0	5.611111111111111	0	18.181818181818183	0	4.545454545454546	9.090909090909092	4.545454545454546	40.90909090909091	0	0	0	18.181818181818183	0	4.545454545454546	0	0.5555555555555556	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	100.0	0	100.0	0	100.0	0	0	0	100.0	1.0	100.0	3.0	0	0	0	100.0	0	0	0	7.0	22.0	5.0	2.0588235294117645	5	1.5	2	50.0	50.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.545454545454546	18.181818181818183	9.090909090909092	0	22.727272727272727	0	0	4.545454545454546	0	0	0	0	13.636363636363637	0	0	0	0	4.545454545454546	0	18.181818181818183	4.545454545454546	0	100.0	0.0	0	0	0	0	0	0	0
spanish_clean_86.conllu	1	71	71.0	5.2153846153846155	7.042253521126761	14.084507042253522	7.042253521126761	5.633802816901408	5.633802816901408	16.901408450704224	21.12676056338028	0	1.408450704225352	0	8.450704225352112	1.408450704225352	11.267605633802816	0	0.5076923076923077	0	0	100.0	0	0	0	0	0	0	0	62.5	37.5	0	0	0	0	0	100.0	0	75.0	25.0	100.0	0	0	0	100.0	9.0	100.0	2.375	12.5	12.5	12.5	50.0	12.5	0	0	9.0	7.888888888888889	42.0	3.078125	42	1.25	4	75.0	25.0	0	0	0.0	100.0	100.0	0.0	1.408450704225352	0	1.408450704225352	7.042253521126761	4.225352112676056	0	4.225352112676056	0	11.267605633802816	5.633802816901408	1.408450704225352	8.450704225352112	1.408450704225352	0	18.309859154929576	1.408450704225352	0	0	2.816901408450704	8.450704225352112	4.225352112676056	0	0	4.225352112676056	4.225352112676056	0	8.450704225352112	1.408450704225352	0	25.0	75.0	100.0	0.0	1.0	100.0	0	0	0
