Filename	n_sentences	n_tokens	tokens_per_sent	char_per_tok	upos_dist_ADJ	upos_dist_ADP	upos_dist_ADV	upos_dist_AUX	upos_dist_CCONJ	upos_dist_DET	upos_dist_NOUN	upos_dist_NUM	upos_dist_PART	upos_dist_PRON	upos_dist_PROPN	upos_dist_PUNCT	upos_dist_SCONJ	upos_dist_VERB	lexical_density	verbs_tense_dist_Past	verbs_tense_dist_Pres	verbs_mood_dist_Ind	verbs_mood_dist_Sub	verbs_form_dist_Fin	verbs_form_dist_Inf	verbs_form_dist_Part	verbs_num_pers_dist_Plur+3	verbs_num_pers_dist_Sing+3	aux_tense_dist_Past	aux_tense_dist_Pres	aux_mood_dist_Ind	aux_mood_dist_Sub	aux_form_dist_Fin	aux_form_dist_Inf	aux_num_pers_dist_Plur+3	aux_num_pers_dist_Sing+3	verbal_head_per_sent	verbal_root_perc	avg_verb_edges	verb_edges_dist_0	verb_edges_dist_1	verb_edges_dist_2	verb_edges_dist_3	verb_edges_dist_4	verb_edges_dist_5	verb_edges_dist_6	avg_max_depth	avg_token_per_clause	avg_max_links_len	avg_links_len	max_links_len	avg_prepositional_chain_len	n_prepositional_chains	prep_dist_1	prep_dist_2	obj_pre	obj_post	subj_pre	subj_post	dep_dist_acl	dep_dist_advcl	dep_dist_advmod	dep_dist_amod	dep_dist_appos	dep_dist_aux	dep_dist_aux:pass	dep_dist_case	dep_dist_cc	dep_dist_ccomp	dep_dist_compound	dep_dist_compound:prt	dep_dist_conj	dep_dist_cop	dep_dist_dep	dep_dist_det	dep_dist_det:poss	dep_dist_expl	dep_dist_expl:pv	dep_dist_fixed	dep_dist_flat	dep_dist_iobj	dep_dist_mark	dep_dist_nmod	dep_dist_nmod:poss	dep_dist_nsubj	dep_dist_nsubj:pass	dep_dist_nummod	dep_dist_obj	dep_dist_obl	dep_dist_parataxis	dep_dist_punct	dep_dist_root	dep_dist_xcomp	principal_proposition_dist	subordinate_proposition_dist	subordinate_post	subordinate_pre	avg_subordinate_chain_len	subordinate_dist_1	subordinate_dist_2
german_clean_67.conllu	1	37	37.0	5.387096774193548	10.81081081081081	8.108108108108109	2.7027027027027026	10.81081081081081	0	5.405405405405405	10.81081081081081	0	0	10.81081081081081	0	16.216216216216218	10.81081081081081	13.513513513513514	0.45161290322580644	50.0	50.0	100.0	0	40.0	0	60.0	50.0	50.0	0	100.0	100.0	0	100.0	0	0	100.0	6.0	100.0	4.2	0	0	0	0	80.0	20.0	0	4.0	6.166666666666667	9.0	2.6333333333333333	9	0	0	0	0	0	0	83.33333333333333	16.666666666666668	0	5.405405405405405	8.108108108108109	5.405405405405405	0	0	8.108108108108109	8.108108108108109	0	5.405405405405405	0	0	0	2.7027027027027026	0	2.7027027027027026	0	0	0	0	0	0	10.81081081081081	0	0	8.108108108108109	8.108108108108109	0	0	5.405405405405405	2.7027027027027026	16.216216216216218	2.7027027027027026	0	20.0	80.0	50.0	50.0	1.3333333333333333	66.66666666666667	33.333333333333336
german_clean_68.conllu	1	28	28.0	6.16	3.5714285714285716	10.714285714285714	0	7.142857142857143	3.5714285714285716	14.285714285714286	32.142857142857146	0	0	7.142857142857143	0	10.714285714285714	3.5714285714285716	7.142857142857143	0.48	0	100.0	100.0	0	50.0	0	50.0	100.0	0	0	100.0	100.0	0	100.0	0	0	100.0	2.0	100.0	4.0	0	0	50.0	0	0	0	50.0	6.0	14.0	22.0	5.416666666666667	22	1.0	1	100.0	0	0	0	100.0	0.0	0	0	0	3.5714285714285716	0	3.5714285714285716	3.5714285714285716	10.714285714285714	3.5714285714285716	3.5714285714285716	0	0	7.142857142857143	0	0	17.857142857142858	3.5714285714285716	0	0	0	0	0	3.5714285714285716	7.142857142857143	0	3.5714285714285716	7.142857142857143	0	0	7.142857142857143	0	10.714285714285714	3.5714285714285716	0	50.0	50.0	100.0	0.0	1.0	100.0	0
german_clean_69.conllu	1	27	27.0	5.708333333333333	7.407407407407407	7.407407407407407	3.7037037037037037	11.11111111111111	3.7037037037037037	18.51851851851852	18.51851851851852	0	0	3.7037037037037037	0	11.11111111111111	3.7037037037037037	11.11111111111111	0.4583333333333333	0	100.0	100.0	0	33.333333333333336	33.333333333333336	33.333333333333336	0	100.0	0	100.0	100.0	0	100.0	0	0	100.0	3.0	100.0	4.0	0	0	0	66.66666666666667	0	0	33.333333333333336	5.0	9.0	11.0	3.0	11	0	0	0	0	100.0	0.0	100.0	0.0	3.7037037037037037	0	7.407407407407407	3.7037037037037037	0	7.407407407407407	3.7037037037037037	3.7037037037037037	3.7037037037037037	3.7037037037037037	0	3.7037037037037037	3.7037037037037037	0	0	18.51851851851852	0	0	0	0	0	0	3.7037037037037037	0	0	7.407407407407407	3.7037037037037037	0	3.7037037037037037	3.7037037037037037	0	11.11111111111111	3.7037037037037037	0	33.333333333333336	66.66666666666667	100.0	0.0	2.0	0	100.0
german_clean_70.conllu	1	22	22.0	5.3	4.545454545454546	13.636363636363637	4.545454545454546	9.090909090909092	0	22.727272727272727	22.727272727272727	0	4.545454545454546	0	0	9.090909090909092	0	9.090909090909092	0.45	0	0	0	0	0	50.0	50.0	0	0	0	100.0	100.0	0	100.0	0	0	100.0	2.0	100.0	4.5	0	0	0	50.0	0	0	50.0	4.0	11.0	9.0	3.3684210526315788	9	0	0	0	0	100.0	0.0	100.0	0.0	0	4.545454545454546	4.545454545454546	4.545454545454546	0	4.545454545454546	4.545454545454546	9.090909090909092	0	0	0	0	0	0	0	22.727272727272727	0	0	0	0	0	0	9.090909090909092	4.545454545454546	0	0	4.545454545454546	0	4.545454545454546	9.090909090909092	0	9.090909090909092	4.545454545454546	0	50.0	50.0	100.0	0.0	1.0	100.0	0
german_clean_71.conllu	1	13	13.0	6.363636363636363	0	15.384615384615385	0	15.384615384615385	0	7.6923076923076925	23.076923076923077	0	0	7.6923076923076925	7.6923076923076925	15.384615384615385	0	7.6923076923076925	0.45454545454545453	0	0	0	0	0	0	100.0	0	0	0	100.0	100.0	0	100.0	0	0	100.0	2.0	100.0	3.0	0	0	0	100.0	0	0	0	4.0	6.5	7.0	2.6	7	1.0	1	100.0	0	0	0	100.0	0.0	7.6923076923076925	0	0	0	0	0	7.6923076923076925	15.384615384615385	0	0	0	0	0	7.6923076923076925	0	7.6923076923076925	0	0	0	0	0	0	0	7.6923076923076925	0	7.6923076923076925	7.6923076923076925	0	0	7.6923076923076925	0	15.384615384615385	7.6923076923076925	0	50.0	50.0	100.0	0.0	1.0	100.0	0
german_clean_72.conllu	1	10	10.0	5.5	10.0	10.0	0	10.0	0	0	20.0	0	0	10.0	0	20.0	0	20.0	0.625	0	0	0	0	0	0	100.0	0	0	0	100.0	100.0	0	100.0	0	0	100.0	2.0	100.0	1.5	0	50.0	50.0	0	0	0	0	3.0	5.0	5.0	2.857142857142857	5	0	0	0	0	0	0	0.0	100.0	0	0	10.0	0	0	0	10.0	10.0	0	0	10.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.0	0	0	10.0	0	20.0	10.0	10.0	50.0	50.0	0.0	100.0	1.0	100.0	0
german_clean_73.conllu	1	17	17.0	5.8125	5.882352941176471	11.764705882352942	0	5.882352941176471	5.882352941176471	23.529411764705884	35.294117647058826	0	0	0	0	5.882352941176471	0	5.882352941176471	0.5	0	100.0	100.0	0	100.0	0	0	0	100.0	0	100.0	100.0	0	100.0	0	0	100.0	2.0	100.0	3.0	0	0	0	100.0	0	0	0	4.0	8.5	7.0	2.3333333333333335	7	0	0	0	0	0	0	100.0	0.0	0	0	0	5.882352941176471	0	0	0	11.764705882352942	5.882352941176471	0	0	0	5.882352941176471	5.882352941176471	0	23.529411764705884	0	0	0	0	0	0	0	11.764705882352942	0	5.882352941176471	0	0	0	11.764705882352942	0	5.882352941176471	5.882352941176471	0	100.0	0.0	0	0	0	0	0
german_clean_74.conllu	1	9	9.0	8.875	0	22.22222222222222	0	11.11111111111111	11.11111111111111	0	33.333333333333336	0	0	0	11.11111111111111	11.11111111111111	0	0	0.5	0	0	0	0	0	0	0	0	0	0	100.0	100.0	0	100.0	0	0	100.0	0.0	0.0	0	0	0	0	0	0	0	0	4.0	0	4.0	1.7142857142857142	4	1.0	1	100.0	0	0	0	0	0	0	0	0	0	0	0	11.11111111111111	22.22222222222222	11.11111111111111	0	0	0	11.11111111111111	0	0	0	0	0	0	0	0	0	0	11.11111111111111	0	0	0	0	0	11.11111111111111	0	11.11111111111111	11.11111111111111	0	0	0	0	0	0	0	0
german_clean_75.conllu	1	19	19.0	6.933333333333334	10.526315789473685	15.789473684210526	0	5.2631578947368425	0	10.526315789473685	26.31578947368421	0	0	0	5.2631578947368425	21.05263157894737	0	5.2631578947368425	0.6	0	0	0	0	0	0	100.0	0	0	0	100.0	100.0	0	100.0	0	0	100.0	1.0	100.0	6.0	0	0	0	0	0	0	100.0	3.0	19.0	15.0	4.285714285714286	15	0	0	0	0	0	0	100.0	0.0	0	0	0	5.2631578947368425	5.2631578947368425	0	5.2631578947368425	15.789473684210526	0	0	5.2631578947368425	0	0	0	0	10.526315789473685	0	0	0	0	0	0	0	0	0	0	5.2631578947368425	0	0	15.789473684210526	0	21.05263157894737	5.2631578947368425	5.2631578947368425	100.0	0.0	0	0	0	0	0
german_clean_76.conllu	1	25	25.0	6.590909090909091	0	16.0	8.0	4.0	4.0	12.0	16.0	0	0	8.0	8.0	12.0	0	12.0	0.5	0	100.0	100.0	0	66.66666666666667	0	33.333333333333336	0	100.0	0	100.0	100.0	0	100.0	0	0	100.0	3.0	100.0	4.0	0	0	0	66.66666666666667	0	0	33.333333333333336	4.0	8.333333333333334	15.0	3.3333333333333335	15	0	0	0	0	0	0	50.0	50.0	0	4.0	8.0	0	4.0	0	4.0	16.0	4.0	0	0	0	4.0	0	0	12.0	0	0	4.0	0	0	0	0	0	0	4.0	4.0	0	0	16.0	0	12.0	4.0	0	50.0	50.0	0.0	100.0	1.0	100.0	0
german_clean_77.conllu	1	14	14.0	7.6923076923076925	7.142857142857143	14.285714285714286	7.142857142857143	7.142857142857143	0	21.428571428571427	28.571428571428573	0	0	0	0	7.142857142857143	0	7.142857142857143	0.5384615384615384	0	0	0	0	0	0	100.0	0	0	0	100.0	100.0	0	100.0	0	0	100.0	1.0	100.0	5.0	0	0	0	0	0	100.0	0	3.0	14.0	11.0	3.25	11	0	0	0	0	0	0	100.0	0.0	0	0	7.142857142857143	7.142857142857143	0	0	7.142857142857143	14.285714285714286	0	0	0	0	0	0	0	21.428571428571427	0	0	0	0	0	0	0	7.142857142857143	0	0	7.142857142857143	0	0	14.285714285714286	0	7.142857142857143	7.142857142857143	0	100.0	0.0	0	0	0	0	0
german_clean_78.conllu	1	18	18.0	6.235294117647059	5.555555555555555	11.11111111111111	16.666666666666668	5.555555555555555	5.555555555555555	16.666666666666668	27.77777777777778	0	0	0	0	5.555555555555555	0	5.555555555555555	0.5882352941176471	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	1.0	0.0	3.0	0	0	0	100.0	0	0	0	4.0	18.0	8.0	2.75	8	1.0	1	100.0	0	0	0	100.0	0.0	0	0	16.666666666666668	5.555555555555555	5.555555555555555	0	5.555555555555555	11.11111111111111	5.555555555555555	0	0	0	5.555555555555555	0	0	16.666666666666668	0	0	0	0	0	0	0	5.555555555555555	0	0	5.555555555555555	0	0	5.555555555555555	0	5.555555555555555	5.555555555555555	0	0	0	0	0	0	0	0
german_clean_79.conllu	1	28	28.0	6.92	10.714285714285714	10.714285714285714	3.5714285714285716	7.142857142857143	7.142857142857143	14.285714285714286	25.0	0	0	3.5714285714285716	0	10.714285714285714	0	7.142857142857143	0.52	0	100.0	100.0	0	50.0	0	50.0	0	100.0	0	100.0	100.0	0	100.0	0	0	100.0	2.0	100.0	4.5	0	0	0	50.0	0	0	50.0	5.0	14.0	14.0	3.9583333333333335	14	0	0	0	0	0	0	100.0	0.0	3.5714285714285716	0	7.142857142857143	7.142857142857143	0	3.5714285714285716	3.5714285714285716	10.714285714285714	7.142857142857143	0	0	0	7.142857142857143	0	0	14.285714285714286	0	0	0	0	0	0	0	3.5714285714285716	0	3.5714285714285716	3.5714285714285716	0	0	10.714285714285714	0	10.714285714285714	3.5714285714285716	0	50.0	50.0	100.0	0.0	1.0	100.0	0
german_clean_80.conllu	1	23	23.0	5.9523809523809526	4.3478260869565215	17.391304347826086	0	0	13.043478260869565	13.043478260869565	30.434782608695652	0	0	4.3478260869565215	4.3478260869565215	8.695652173913043	0	4.3478260869565215	0.47619047619047616	0	100.0	100.0	0	100.0	0	0	0	100.0	0	0	0	0	0	0	0	0	1.0	100.0	3.0	0	0	0	100.0	0	0	0	5.0	23.0	10.0	2.45	10	1.0	2	100.0	0	0.0	100.0	100.0	0.0	0	0	0	4.3478260869565215	0	0	0	17.391304347826086	13.043478260869565	0	0	0	17.391304347826086	0	0	13.043478260869565	0	0	0	0	0	0	0	8.695652173913043	0	4.3478260869565215	0	0	4.3478260869565215	4.3478260869565215	0	8.695652173913043	4.3478260869565215	0	100.0	0.0	0	0	0	0	0
german_clean_81.conllu	1	16	16.0	7.466666666666667	12.5	12.5	6.25	6.25	0	25.0	31.25	0	0	0	0	6.25	0	0	0.5333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	0	0	0	0	0	0	0	0	4.0	16.0	7.0	2.2142857142857144	7	1.0	2	100.0	0	0	0	0.0	100.0	0	0	12.5	0	0	0	0	12.5	0	0	0	0	0	6.25	0	25.0	0	0	0	0	0	0	0	25.0	0	6.25	0	0	0	0	0	6.25	6.25	0	100.0	0.0	0	0	0	0	0
german_clean_82.conllu	1	21	21.0	6.388888888888889	9.523809523809524	4.761904761904762	0	0	4.761904761904762	23.80952380952381	23.80952380952381	0	0	4.761904761904762	4.761904761904762	14.285714285714286	0	9.523809523809524	0.5555555555555556	0	100.0	100.0	0	100.0	0	0	50.0	50.0	0	0	0	0	0	0	0	0	2.0	100.0	3.5	0	0	0	50.0	50.0	0	0	3.0	10.5	10.0	2.7058823529411766	10	0	0	0	0	0.0	100.0	50.0	50.0	0	0	0	14.285714285714286	0	0	0	4.761904761904762	4.761904761904762	0	0	0	4.761904761904762	0	0	19.047619047619047	0	0	0	0	4.761904761904762	0	0	4.761904761904762	0	9.523809523809524	0	0	9.523809523809524	4.761904761904762	0	14.285714285714286	4.761904761904762	0	100.0	0.0	0	0	0	0	0
german_clean_83.conllu	1	21	21.0	5.277777777777778	4.761904761904762	9.523809523809524	0	4.761904761904762	0	19.047619047619047	28.571428571428573	0	4.761904761904762	4.761904761904762	0	14.285714285714286	0	9.523809523809524	0.5	0	100.0	100.0	0	50.0	50.0	0	0	100.0	0	100.0	100.0	0	100.0	0	0	100.0	3.0	100.0	2.0	0	0	100.0	0	0	0	0	5.0	7.0	12.0	2.6470588235294117	12	1.0	1	100.0	0	100.0	0.0	100.0	0.0	4.761904761904762	0	0	4.761904761904762	0	0	0	9.523809523809524	0	0	4.761904761904762	0	0	4.761904761904762	0	23.80952380952381	0	0	0	0	0	0	4.761904761904762	4.761904761904762	0	4.761904761904762	0	0	9.523809523809524	4.761904761904762	0	14.285714285714286	4.761904761904762	0	33.333333333333336	66.66666666666667	0.0	100.0	1.0	100.0	0
german_clean_84.conllu	1	27	27.0	6.75	7.407407407407407	11.11111111111111	0	3.7037037037037037	7.407407407407407	14.814814814814815	33.333333333333336	0	0	3.7037037037037037	0	11.11111111111111	0	7.407407407407407	0.5416666666666666	0	100.0	100.0	0	50.0	0	50.0	0	100.0	0	0	0	0	0	0	0	0	2.0	100.0	3.5	0	0	0	50.0	50.0	0	0	7.0	13.5	14.0	3.1739130434782608	14	0	0	0	0	0.0	100.0	100.0	0.0	3.7037037037037037	0	0	7.407407407407407	3.7037037037037037	0	3.7037037037037037	11.11111111111111	7.407407407407407	0	0	0	7.407407407407407	0	0	11.11111111111111	3.7037037037037037	0	0	0	0	0	0	3.7037037037037037	0	3.7037037037037037	3.7037037037037037	0	3.7037037037037037	11.11111111111111	0	11.11111111111111	3.7037037037037037	0	50.0	50.0	100.0	0.0	1.0	100.0	0
german_clean_85.conllu	1	20	20.0	6.842105263157895	10.0	10.0	5.0	5.0	5.0	25.0	25.0	0	0	0	0	5.0	0	10.0	0.5263157894736842	0	0	0	0	0	0	100.0	0	0	0	100.0	100.0	0	100.0	0	0	100.0	2.0	100.0	4.0	0	0	0	0	100.0	0	0	4.0	10.0	16.0	4.055555555555555	16	0	0	0	0	0.0	100.0	100.0	0.0	0	0	5.0	10.0	0	0	5.0	10.0	5.0	0	0	0	5.0	0	0	25.0	0	0	0	0	0	0	0	5.0	0	5.0	0	0	5.0	10.0	0	5.0	5.0	0	100.0	0.0	0	0	0	0	0
german_clean_86.conllu	1	8	8.0	7.857142857142857	12.5	12.5	0	12.5	0	12.5	37.5	0	0	0	0	12.5	0	0	0.5714285714285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.0	0	0	0	0	0	0	0	0	3.0	8.0	4.0	2.1666666666666665	4	1.0	1	100.0	0	0	0	0.0	100.0	0	0	0	12.5	0	0	0	12.5	0	0	0	0	0	12.5	0	12.5	0	0	0	0	0	0	0	12.5	0	12.5	0	0	0	0	0	12.5	12.5	0	0.0	100.0	100.0	0.0	1.0	100.0	0
german_clean_87.conllu	1	18	18.0	6.823529411764706	11.11111111111111	16.666666666666668	0	5.555555555555555	5.555555555555555	22.22222222222222	22.22222222222222	0	0	0	11.11111111111111	5.555555555555555	0	0	0.47058823529411764	0	0	0	0	0	0	0	0	0	0	100.0	100.0	0	100.0	0	0	100.0	1.0	100.0	0	0	0	0	0	0	0	0	4.0	18.0	11.0	3.1875	11	1.0	2	100.0	0	0	0	100.0	0.0	0	0	0	11.11111111111111	0	0	0	16.666666666666668	5.555555555555555	0	0	0	5.555555555555555	5.555555555555555	0	16.666666666666668	5.555555555555555	0	0	0	0	0	0	11.11111111111111	0	5.555555555555555	0	0	0	5.555555555555555	0	5.555555555555555	5.555555555555555	0	100.0	0.0	0	0	0	0	0
german_clean_88.conllu	1	37	37.0	5.617647058823529	8.108108108108109	13.513513513513514	2.7027027027027026	2.7027027027027026	8.108108108108109	18.91891891891892	29.72972972972973	0	0	2.7027027027027026	2.7027027027027026	8.108108108108109	0	2.7027027027027026	0.5	0	0	0	0	0	0	100.0	0	0	0	100.0	100.0	0	100.0	0	0	100.0	1.0	100.0	3.0	0	0	0	100.0	0	0	0	8.0	37.0	16.0	3.272727272727273	16	1.3333333333333333	3	66.66666666666667	33.333333333333336	50.0	50.0	100.0	0.0	2.7027027027027026	0	2.7027027027027026	8.108108108108109	0	0	0	13.513513513513514	8.108108108108109	0	0	0	10.81081081081081	0	0	18.91891891891892	0	0	0	0	0	0	0	13.513513513513514	0	2.7027027027027026	0	0	5.405405405405405	2.7027027027027026	0	8.108108108108109	2.7027027027027026	0	50.0	50.0	100.0	0.0	1.0	100.0	0
german_clean_89.conllu	1	15	15.0	7.75	0	6.666666666666667	0	0	6.666666666666667	20.0	40.0	0	0	0	0	20.0	0	6.666666666666667	0.5833333333333334	0	100.0	100.0	0	100.0	0	0	0	100.0	0	0	0	0	0	0	0	0	1.0	100.0	3.0	0	0	0	100.0	0	0	0	4.0	15.0	4.0	1.9090909090909092	4	0	0	0	0	0.0	100.0	100.0	0.0	0	0	0	0	0	0	0	6.666666666666667	6.666666666666667	0	0	0	20.0	0	0	13.333333333333334	6.666666666666667	0	0	0	0	0	0	0	0	6.666666666666667	0	0	6.666666666666667	6.666666666666667	0	20.0	6.666666666666667	0	100.0	0.0	0	0	0	0	0
german_clean_90.conllu	1	28	28.0	5.68	7.142857142857143	14.285714285714286	17.857142857142858	7.142857142857143	0	7.142857142857143	14.285714285714286	0	0	7.142857142857143	0	10.714285714285714	3.5714285714285716	10.714285714285714	0.56	0	100.0	100.0	0	66.66666666666667	0	33.333333333333336	50.0	50.0	0	100.0	100.0	0	100.0	0	50.0	50.0	3.0	100.0	4.0	0	0	33.333333333333336	0	33.333333333333336	0	33.333333333333336	5.0	9.333333333333334	9.0	3.2083333333333335	9	0	0	0	0	0	0	50.0	50.0	3.5714285714285716	0	17.857142857142858	7.142857142857143	0	3.5714285714285716	3.5714285714285716	14.285714285714286	0	0	0	0	0	0	0	7.142857142857143	0	0	0	0	0	0	3.5714285714285716	3.5714285714285716	0	3.5714285714285716	3.5714285714285716	0	0	10.714285714285714	0	10.714285714285714	3.5714285714285716	3.5714285714285716	33.333333333333336	66.66666666666667	100.0	0.0	1.0	100.0	0
german_clean_91.conllu	1	15	15.0	6.846153846153846	0	13.333333333333334	13.333333333333334	6.666666666666667	0	13.333333333333334	20.0	0	6.666666666666667	0	0	13.333333333333334	0	13.333333333333334	0.5384615384615384	0	0	0	0	0	50.0	50.0	0	0	0	100.0	100.0	0	100.0	0	0	100.0	2.0	100.0	4.5	0	0	0	0	50.0	50.0	0	3.0	7.5	9.0	3.5	9	0	0	0	0	100.0	0.0	100.0	0.0	0	6.666666666666667	13.333333333333334	0	0	0	6.666666666666667	6.666666666666667	0	0	0	0	0	0	0	13.333333333333334	0	0	0	0	0	0	13.333333333333334	0	0	0	6.666666666666667	0	6.666666666666667	6.666666666666667	0	13.333333333333334	6.666666666666667	0	50.0	50.0	100.0	0.0	1.0	100.0	0
german_clean_92.conllu	1	18	18.0	5.75	0	11.11111111111111	11.11111111111111	5.555555555555555	0	22.22222222222222	22.22222222222222	0	0	5.555555555555555	0	11.11111111111111	0	11.11111111111111	0.5	100.0	0	100.0	0	50.0	0	50.0	0	100.0	0	0	0	0	0	0	0	0	2.0	100.0	4.0	0	0	0	0	100.0	0	0	3.0	9.0	13.0	2.7333333333333334	13	0	0	0	0	0	0	100.0	0.0	5.555555555555555	0	5.555555555555555	0	0	0	5.555555555555555	11.11111111111111	0	0	0	5.555555555555555	0	0	0	16.666666666666668	0	0	0	0	0	0	0	5.555555555555555	5.555555555555555	5.555555555555555	5.555555555555555	0	0	11.11111111111111	0	11.11111111111111	5.555555555555555	0	50.0	50.0	100.0	0.0	1.0	100.0	0
german_clean_93.conllu	1	12	12.0	7.9	16.666666666666668	0	0	16.666666666666668	8.333333333333334	0	8.333333333333334	0	8.333333333333334	0	0	16.666666666666668	0	25.0	0.6	0	0	0	0	0	66.66666666666667	33.333333333333336	0	0	0	100.0	100.0	0	100.0	0	100.0	0	3.0	100.0	2.0	0	33.333333333333336	33.333333333333336	33.333333333333336	0	0	0	5.0	4.0	10.0	3.6666666666666665	10	0	0	0	0	0	0	100.0	0.0	0	0	0	8.333333333333334	0	8.333333333333334	8.333333333333334	0	8.333333333333334	0	0	0	16.666666666666668	0	0	0	0	0	0	0	0	0	8.333333333333334	0	0	0	8.333333333333334	0	0	0	0	16.666666666666668	8.333333333333334	8.333333333333334	50.0	50.0	100.0	0.0	1.0	100.0	0
german_clean_94.conllu	1	17	17.0	7.6875	11.764705882352942	5.882352941176471	5.882352941176471	0	5.882352941176471	11.764705882352942	35.294117647058826	0	0	11.764705882352942	0	5.882352941176471	0	5.882352941176471	0.625	0	100.0	100.0	0	100.0	0	0	100.0	0	0	0	0	0	0	0	0	0	1.0	100.0	4.0	0	0	0	0	100.0	0	0	5.0	17.0	7.0	2.066666666666667	7	0	0	0	0	0.0	100.0	100.0	0.0	0	0	5.882352941176471	11.764705882352942	0	0	0	5.882352941176471	5.882352941176471	0	0	0	5.882352941176471	0	0	23.529411764705884	0	0	0	0	0	0	0	11.764705882352942	0	5.882352941176471	0	0	5.882352941176471	5.882352941176471	0	5.882352941176471	5.882352941176471	0	100.0	0.0	0	0	0	0	0
german_clean_95.conllu	1	14	14.0	5.846153846153846	0	21.428571428571427	21.428571428571427	7.142857142857143	7.142857142857143	7.142857142857143	21.428571428571427	0	0	0	0	7.142857142857143	0	7.142857142857143	0.5384615384615384	0	0	0	0	0	0	100.0	0	0	0	100.0	100.0	0	100.0	0	0	100.0	1.0	100.0	5.0	0	0	0	0	0	100.0	0	4.0	14.0	12.0	5.0	12	1.0	1	100.0	0	0	0	0	0	0	0	21.428571428571427	0	0	0	7.142857142857143	21.428571428571427	7.142857142857143	0	0	0	7.142857142857143	0	0	7.142857142857143	0	0	0	0	0	0	0	7.142857142857143	0	0	0	0	0	7.142857142857143	0	7.142857142857143	7.142857142857143	0	100.0	0.0	0	0	0	0	0
german_clean_96.conllu	1	27	27.0	5.48	0	11.11111111111111	7.407407407407407	7.407407407407407	0	25.925925925925927	33.333333333333336	0	0	0	0	7.407407407407407	3.7037037037037037	3.7037037037037037	0.48	0	0	0	0	0	0	100.0	0	0	0	100.0	100.0	0	100.0	0	0	100.0	2.0	100.0	5.0	0	0	0	0	0	100.0	0	5.0	13.5	17.0	3.375	17	1.0	1	100.0	0	0	0	100.0	0.0	0	3.7037037037037037	7.407407407407407	0	0	0	3.7037037037037037	11.11111111111111	0	0	0	0	0	3.7037037037037037	0	25.925925925925927	0	0	0	0	0	0	3.7037037037037037	14.814814814814815	0	3.7037037037037037	3.7037037037037037	0	0	7.407407407407407	0	7.407407407407407	3.7037037037037037	0	50.0	50.0	100.0	0.0	1.0	100.0	0
german_clean_97.conllu	1	24	24.0	5.363636363636363	0	16.666666666666668	12.5	4.166666666666667	0	20.833333333333332	25.0	0	0	0	4.166666666666667	8.333333333333334	0	8.333333333333334	0.5454545454545454	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	4.0	0	0	0	50.0	0	50.0	0	6.0	12.0	17.0	3.761904761904762	17	1.0	1	100.0	0	0	0	100.0	0.0	4.166666666666667	0	12.5	0	0	0	4.166666666666667	16.666666666666668	0	0	0	0	0	0	0	20.833333333333332	0	0	0	0	0	0	0	12.5	0	0	4.166666666666667	0	0	12.5	0	8.333333333333334	4.166666666666667	0	50.0	50.0	100.0	0.0	1.0	100.0	0
german_clean_98.conllu	1	21	21.0	6.5	14.285714285714286	14.285714285714286	9.523809523809524	4.761904761904762	4.761904761904762	4.761904761904762	19.047619047619047	0	0	0	0	14.285714285714286	4.761904761904762	9.523809523809524	0.6111111111111112	0	100.0	100.0	0	50.0	0	50.0	0	100.0	0	100.0	100.0	0	100.0	0	0	100.0	2.0	100.0	3.5	0	0	50.0	0	0	50.0	0	3.0	10.5	16.0	4.470588235294118	16	1.0	1	100.0	0	0	0	100.0	0.0	0	0	9.523809523809524	14.285714285714286	0	0	4.761904761904762	14.285714285714286	4.761904761904762	0	0	0	4.761904761904762	0	0	4.761904761904762	0	0	0	0	0	0	4.761904761904762	4.761904761904762	0	0	4.761904761904762	0	0	9.523809523809524	0	14.285714285714286	4.761904761904762	0	100.0	0.0	0	0	0	0	0
german_clean_99.conllu	1	15	15.0	5.928571428571429	6.666666666666667	13.333333333333334	13.333333333333334	6.666666666666667	6.666666666666667	6.666666666666667	13.333333333333334	0	0	6.666666666666667	13.333333333333334	6.666666666666667	0	6.666666666666667	0.5714285714285714	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	5.0	0	0	0	0	0	100.0	0	3.0	15.0	12.0	3.3076923076923075	12	1.0	1	100.0	0	0	0	100.0	0.0	0	0	20.0	0	0	0	6.666666666666667	13.333333333333334	6.666666666666667	0	0	0	6.666666666666667	0	0	13.333333333333334	0	0	0	0	0	0	0	6.666666666666667	0	0	6.666666666666667	0	0	6.666666666666667	0	6.666666666666667	6.666666666666667	0	100.0	0.0	0	0	0	0	0
