Filename	n_sentences	n_tokens	tokens_per_sent	char_per_tok	upos_dist_ADJ	upos_dist_ADP	upos_dist_ADV	upos_dist_AUX	upos_dist_CCONJ	upos_dist_DET	upos_dist_NOUN	upos_dist_NUM	upos_dist_PRON	upos_dist_PROPN	upos_dist_PUNCT	upos_dist_SCONJ	upos_dist_SYM	upos_dist_VERB	upos_dist_X	lexical_density	verbs_tense_dist_Past	verbs_tense_dist_Pres	verbs_form_dist_Fin	verbs_form_dist_Inf	verbs_form_dist_Part	verbs_num_pers_dist_Plur+	verbs_num_pers_dist_Sing+	aux_tense_dist_Past	aux_tense_dist_Pres	aux_form_dist_Fin	aux_form_dist_Inf	aux_form_dist_Part	aux_num_pers_dist_Plur+	aux_num_pers_dist_Sing+	verbal_head_per_sent	verbal_root_perc	avg_verb_edges	verb_edges_dist_0	verb_edges_dist_1	verb_edges_dist_2	verb_edges_dist_3	verb_edges_dist_4	verb_edges_dist_5	verb_edges_dist_6	avg_max_depth	avg_token_per_clause	avg_max_links_len	avg_links_len	max_links_len	avg_prepositional_chain_len	n_prepositional_chains	prep_dist_1	prep_dist_2	prep_dist_3	obj_pre	obj_post	subj_pre	subj_post	dep_dist_acl	dep_dist_acl:relcl	dep_dist_advcl	dep_dist_advmod	dep_dist_amod	dep_dist_appos	dep_dist_aux	dep_dist_aux:pass	dep_dist_case	dep_dist_cc	dep_dist_ccomp	dep_dist_compound:prt	dep_dist_conj	dep_dist_cop	dep_dist_csubj	dep_dist_det	dep_dist_expl	dep_dist_expl:pv	dep_dist_fixed	dep_dist_flat	dep_dist_mark	dep_dist_nmod	dep_dist_nmod:poss	dep_dist_nsubj	dep_dist_nsubj:pass	dep_dist_nummod	dep_dist_obj	dep_dist_obl	dep_dist_obl:agent	dep_dist_parataxis	dep_dist_punct	dep_dist_root	dep_dist_xcomp	principal_proposition_dist	subordinate_proposition_dist	subordinate_post	subordinate_pre	avg_subordinate_chain_len	subordinate_dist_1	subordinate_dist_2	subordinate_dist_3	subordinate_dist_4
dutch_clean_60.conllu	1	25	25.0	5.478260869565218	0	20.0	8.0	4.0	0	12.0	24.0	0	4.0	0	8.0	4.0	0	16.0	0	0.5217391304347826	0	0	0	50.0	50.0	0	0	0	100.0	100.0	0	0	100.0	0	4.0	100.0	2.75	25.0	0	25.0	25.0	0	0	25.0	4.0	6.25	13.0	3.1818181818181817	13	1.0	1	100.0	0	0	100.0	0.0	100.0	0.0	0	4.0	0	4.0	4.0	0	0	4.0	20.0	8.0	0	0	4.0	0	0	12.0	0	0	0	0	0	4.0	0	0	4.0	0	8.0	8.0	0	0	8.0	4.0	4.0	33.333333333333336	66.66666666666667	100.0	0.0	1.0	100.0	0	0	0
dutch_clean_61.conllu	1	55	55.0	5.8076923076923075	14.545454545454545	0	12.727272727272727	10.909090909090908	0	5.454545454545454	16.363636363636363	0	7.2727272727272725	0	5.454545454545454	12.727272727272727	0	14.545454545454545	0	0.6153846153846154	0	100.0	62.5	0	37.5	80.0	20.0	0	100.0	100.0	0	0	16.666666666666668	83.33333333333333	9.0	100.0	3.125	0	0	28.571428571428573	28.571428571428573	14.285714285714286	14.285714285714286	14.285714285714286	9.0	6.111111111111111	34.0	4.882352941176471	34	0	0	0	0	0	100.0	0.0	77.77777777777777	22.22222222222222	0	3.6363636363636362	5.454545454545454	18.181818181818183	5.454545454545454	0	1.8181818181818181	5.454545454545454	0	0	5.454545454545454	0	0	3.6363636363636362	0	7.2727272727272725	0	0	0	0	12.727272727272727	3.6363636363636362	0	16.363636363636363	0	0	1.8181818181818181	1.8181818181818181	0	0	5.454545454545454	1.8181818181818181	0	11.11111111111111	88.88888888888889	37.5	62.5	1.6	60.0	20.0	20.0	0
dutch_clean_62.conllu	1	32	32.0	5.428571428571429	9.375	9.375	0	6.25	3.125	12.5	25.0	0	3.125	0	12.5	9.375	0	9.375	0	0.5	0	100.0	66.66666666666667	0	33.333333333333336	100.0	0	0	100.0	50.0	50.0	0	0	100.0	3.0	100.0	3.6666666666666665	0	0	0	33.333333333333336	66.66666666666667	0	0	5.0	10.666666666666666	21.0	3.5555555555555554	21	1.0	2	100.0	0	0	100.0	0.0	100.0	0.0	0	0	3.125	0	9.375	0	3.125	0	6.25	3.125	3.125	3.125	6.25	3.125	0	12.5	0	0	0	0	9.375	9.375	0	9.375	0	0	3.125	0	0	0	12.5	3.125	0	33.333333333333336	66.66666666666667	100.0	0.0	2.0	0	100.0	0	0
dutch_clean_63.conllu	1	27	27.0	4.76	7.407407407407407	3.7037037037037037	11.11111111111111	11.11111111111111	3.7037037037037037	18.51851851851852	22.22222222222222	0	0	0	7.407407407407407	3.7037037037037037	0	11.11111111111111	0	0.56	0	100.0	33.333333333333336	0	66.66666666666667	0	100.0	0	100.0	66.66666666666667	33.333333333333336	0	0	100.0	3.0	100.0	3.6666666666666665	0	0	0	66.66666666666667	0	33.333333333333336	0	5.0	9.0	15.0	3.7083333333333335	15	1.0	1	100.0	0	0	100.0	0.0	100.0	0.0	0	0	3.7037037037037037	11.11111111111111	3.7037037037037037	0	7.407407407407407	3.7037037037037037	3.7037037037037037	7.407407407407407	3.7037037037037037	0	3.7037037037037037	0	0	18.51851851851852	0	0	0	0	3.7037037037037037	3.7037037037037037	0	7.407407407407407	3.7037037037037037	0	3.7037037037037037	0	0	0	7.407407407407407	3.7037037037037037	0	33.333333333333336	66.66666666666667	100.0	0.0	2.0	0	100.0	0	0
dutch_clean_64.conllu	1	22	22.0	4.238095238095238	9.090909090909092	22.727272727272727	4.545454545454546	9.090909090909092	0	18.181818181818183	22.727272727272727	0	0	0	4.545454545454546	0	0	9.090909090909092	0	0.47619047619047616	0	0	0	50.0	50.0	0	0	0	100.0	50.0	50.0	0	0	100.0	2.0	100.0	4.0	0	0	0	50.0	0	50.0	0	4.0	11.0	9.0	3.4	9	1.0	1	100.0	0	0	100.0	0.0	100.0	0.0	0	0	4.545454545454546	0	13.636363636363637	0	4.545454545454546	4.545454545454546	13.636363636363637	0	0	0	0	0	0	18.181818181818183	0	0	0	0	9.090909090909092	4.545454545454546	0	0	4.545454545454546	0	4.545454545454546	9.090909090909092	0	0	4.545454545454546	4.545454545454546	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0
dutch_clean_65.conllu	1	15	15.0	5.928571428571429	0	26.666666666666668	6.666666666666667	6.666666666666667	0	20.0	20.0	0	0	0	6.666666666666667	0	0	13.333333333333334	0	0.42857142857142855	0	0	0	50.0	50.0	0	0	0	100.0	100.0	0	0	0	100.0	2.0	100.0	4.0	0	0	0	0	100.0	0	0	3.0	7.5	9.0	2.769230769230769	9	0	0	0	0	0	100.0	0.0	100.0	0.0	0	0	6.666666666666667	0	0	0	0	6.666666666666667	13.333333333333334	0	0	6.666666666666667	0	0	0	20.0	0	0	0	0	6.666666666666667	0	0	0	6.666666666666667	0	6.666666666666667	13.333333333333334	0	0	6.666666666666667	6.666666666666667	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0
dutch_clean_66.conllu	1	12	12.0	3.909090909090909	0	25.0	0	8.333333333333334	8.333333333333334	8.333333333333334	25.0	0	8.333333333333334	0	8.333333333333334	0	0	8.333333333333334	0	0.36363636363636365	0	100.0	100.0	0	0	0	100.0	0	100.0	100.0	0	0	0	100.0	1.0	100.0	4.0	0	0	0	0	100.0	0	0	2.0	12.0	5.0	2.4	5	0	0	0	0	0	0	0	100.0	0.0	0	0	0	0	0	0	8.333333333333334	0	16.666666666666668	8.333333333333334	0	8.333333333333334	8.333333333333334	0	0	8.333333333333334	0	0	8.333333333333334	0	0	0	0	8.333333333333334	0	0	0	8.333333333333334	0	0	8.333333333333334	8.333333333333334	0	100.0	0.0	0	0	0	0	0	0	0
dutch_clean_67.conllu	1	15	15.0	5.642857142857143	13.333333333333334	6.666666666666667	0	0	6.666666666666667	20.0	26.666666666666668	0	0	0	6.666666666666667	0	6.666666666666667	13.333333333333334	0	0.5714285714285714	0	100.0	100.0	0	0	0	100.0	0	0	0	0	0	0	0	2.0	100.0	3.0	0	0	50.0	0	50.0	0	0	3.0	7.5	9.0	2.4615384615384617	9	0	0	0	0	0	0.0	100.0	100.0	0.0	0	0	0	0	6.666666666666667	6.666666666666667	0	0	6.666666666666667	6.666666666666667	0	0	6.666666666666667	0	0	20.0	0	0	0	0	0	6.666666666666667	0	6.666666666666667	0	0	13.333333333333334	6.666666666666667	0	0	6.666666666666667	6.666666666666667	0	100.0	0.0	0	0	0	0	0	0	0
dutch_clean_68.conllu	1	29	29.0	4.230769230769231	13.793103448275861	6.896551724137931	17.24137931034483	13.793103448275861	3.4482758620689653	6.896551724137931	10.344827586206897	0	6.896551724137931	0	10.344827586206897	3.4482758620689653	0	6.896551724137931	0	0.5384615384615384	0	100.0	50.0	0	50.0	100.0	0	0	100.0	100.0	0	0	0	100.0	4.0	100.0	4.5	0	0	0	50.0	0	0	50.0	4.0	7.25	13.0	3.36	13	0	0	0	0	0	50.0	50.0	66.66666666666667	33.333333333333336	0	0	3.4482758620689653	17.24137931034483	3.4482758620689653	0	3.4482758620689653	3.4482758620689653	6.896551724137931	3.4482758620689653	0	0	3.4482758620689653	6.896551724137931	0	6.896551724137931	0	0	0	0	3.4482758620689653	0	0	10.344827586206897	0	0	6.896551724137931	6.896551724137931	0	0	10.344827586206897	3.4482758620689653	0	33.333333333333336	66.66666666666667	100.0	0.0	1.0	100.0	0	0	0
dutch_clean_69.conllu	1	15	15.0	5.357142857142857	6.666666666666667	26.666666666666668	13.333333333333334	6.666666666666667	0	6.666666666666667	13.333333333333334	0	6.666666666666667	0	6.666666666666667	0	0	13.333333333333334	0	0.5	0	0	0	100.0	0	0	0	0	100.0	100.0	0	0	0	100.0	2.0	100.0	4.5	0	0	0	0	50.0	50.0	0	3.0	7.5	8.0	3.1538461538461537	8	0	0	0	0	0	0	0	100.0	0.0	0	0	6.666666666666667	20.0	0	0	6.666666666666667	0	6.666666666666667	0	0	6.666666666666667	0	0	0	6.666666666666667	0	0	0	0	13.333333333333334	6.666666666666667	0	6.666666666666667	0	0	0	6.666666666666667	0	0	6.666666666666667	6.666666666666667	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0
dutch_clean_70.conllu	1	16	16.0	5.857142857142857	6.25	12.5	0	6.25	6.25	12.5	12.5	0	0	25.0	12.5	0	0	6.25	0	0.5714285714285714	0	0	0	0	100.0	0	0	0	100.0	100.0	0	0	0	100.0	1.0	0.0	1.0	0	100.0	0	0	0	0	0	4.0	16.0	4.0	1.8461538461538463	4	1.0	1	100.0	0	0	0	0	100.0	0.0	0	0	6.25	0	6.25	0	0	0	12.5	6.25	0	0	6.25	6.25	0	12.5	0	0	0	6.25	0	6.25	0	6.25	0	0	0	6.25	0	0	12.5	6.25	0	0.0	100.0	100.0	0.0	1.0	100.0	0	0	0
dutch_clean_71.conllu	1	16	16.0	5.266666666666667	0	12.5	12.5	6.25	0	18.75	25.0	0	0	0	6.25	6.25	0	12.5	0	0.5333333333333333	0	100.0	100.0	0	0	0	100.0	0	100.0	100.0	0	0	0	100.0	2.0	100.0	3.5	0	0	50.0	0	0	50.0	0	3.0	8.0	9.0	3.2142857142857144	9	1.0	1	100.0	0	0	100.0	0.0	100.0	0.0	0	0	6.25	12.5	0	0	0	6.25	12.5	0	0	0	0	0	0	18.75	0	0	0	0	6.25	6.25	0	6.25	0	0	6.25	6.25	0	0	6.25	6.25	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0
dutch_clean_72.conllu	1	20	20.0	6.555555555555555	0	10.0	5.0	10.0	5.0	20.0	20.0	0	0	0	10.0	0	0	20.0	0	0.5	0	0	0	0	100.0	0	0	0	100.0	100.0	0	0	100.0	0	4.0	100.0	2.5	0	25.0	25.0	25.0	25.0	0	0	6.0	5.0	6.0	2.2941176470588234	6	1.0	1	100.0	0	0	0	0	100.0	0.0	5.0	0	0	5.0	0	0	0	10.0	10.0	5.0	5.0	0	5.0	0	0	20.0	0	0	0	0	0	5.0	0	0	10.0	0	0	5.0	0	0	10.0	5.0	0	33.333333333333336	66.66666666666667	100.0	0.0	2.0	0	100.0	0	0
dutch_clean_73.conllu	1	16	16.0	5.533333333333333	6.25	25.0	0	6.25	0	18.75	31.25	0	0	0	6.25	0	0	6.25	0	0.4666666666666667	0	0	0	0	100.0	0	0	0	100.0	100.0	0	0	100.0	0	1.0	100.0	4.0	0	0	0	0	100.0	0	0	3.0	16.0	8.0	2.5714285714285716	8	1.0	2	100.0	0	0	0	0	100.0	0.0	0	0	0	0	6.25	0	0	6.25	25.0	0	0	0	0	0	0	18.75	0	0	0	0	0	12.5	0	0	6.25	0	0	12.5	0	0	6.25	6.25	0	100.0	0.0	0	0	0	0	0	0	0
dutch_clean_74.conllu	1	25	25.0	5.684210526315789	20.0	4.0	8.0	8.0	4.0	0	8.0	0	0	0	24.0	8.0	0	16.0	0	0.6842105263157895	0	0	0	25.0	75.0	0	0	0	100.0	100.0	0	0	0	100.0	4.0	100.0	2.75	0	25.0	25.0	0	50.0	0	0	4.0	6.25	10.0	3.2777777777777777	10	0	0	0	0	0	0	0	100.0	0.0	0	0	8.0	20.0	0	0	4.0	4.0	4.0	4.0	0	0	4.0	0	0	0	0	0	0	0	8.0	0	0	0	4.0	0	0	4.0	0	4.0	24.0	4.0	4.0	33.333333333333336	66.66666666666667	0.0	100.0	2.0	0	100.0	0	0
dutch_clean_75.conllu	1	32	32.0	5.133333333333334	0	18.75	0	3.125	9.375	15.625	31.25	0	9.375	0	6.25	0	0	3.125	3.125	0.36666666666666664	0	100.0	100.0	0	0	0	100.0	0	100.0	100.0	0	0	0	100.0	2.0	100.0	3.0	0	0	0	100.0	0	0	0	5.0	16.0	14.0	2.6551724137931036	14	1.3333333333333333	3	66.66666666666667	33.333333333333336	0	100.0	0.0	100.0	0.0	0	3.125	0	0	0	0	0	0	15.625	9.375	0	0	9.375	3.125	0	15.625	0	0	6.25	0	0	12.5	0	6.25	0	0	3.125	3.125	0	3.125	6.25	3.125	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0
dutch_clean_76.conllu	1	24	24.0	5.090909090909091	16.666666666666668	16.666666666666668	0	4.166666666666667	4.166666666666667	12.5	16.666666666666668	0	4.166666666666667	4.166666666666667	8.333333333333334	0	0	12.5	0	0.5454545454545454	0	0	0	66.66666666666667	33.333333333333336	0	0	100.0	0	100.0	0	0	0	100.0	3.0	100.0	2.6666666666666665	0	33.333333333333336	0	33.333333333333336	33.333333333333336	0	0	5.0	8.0	13.0	2.761904761904762	13	1.0	3	100.0	0	0	100.0	0.0	0	0	0	0	0	4.166666666666667	12.5	0	4.166666666666667	0	16.666666666666668	4.166666666666667	0	0	4.166666666666667	0	0	12.5	0	0	0	0	0	12.5	0	0	0	0	8.333333333333334	4.166666666666667	0	0	8.333333333333334	4.166666666666667	4.166666666666667	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0
dutch_clean_77.conllu	1	18	18.0	6.411764705882353	5.555555555555555	22.22222222222222	0	0	5.555555555555555	11.11111111111111	27.77777777777778	0	0	0	5.555555555555555	0	0	22.22222222222222	0	0.5882352941176471	50.0	50.0	50.0	25.0	25.0	100.0	0	0	0	0	0	0	0	0	4.0	100.0	1.75	25.0	25.0	25.0	0	25.0	0	0	5.0	4.5	11.0	2.5	11	1.0	3	100.0	0	0	0	0	100.0	0.0	0	0	5.555555555555555	0	11.11111111111111	0	0	0	22.22222222222222	5.555555555555555	0	0	5.555555555555555	0	0	11.11111111111111	0	0	0	0	0	16.666666666666668	0	5.555555555555555	0	0	0	5.555555555555555	0	0	5.555555555555555	5.555555555555555	0	33.333333333333336	66.66666666666667	0.0	100.0	2.0	0	100.0	0	0
dutch_clean_78.conllu	1	15	15.0	5.214285714285714	0	20.0	0	6.666666666666667	6.666666666666667	20.0	26.666666666666668	0	0	0	6.666666666666667	0	0	13.333333333333334	0	0.42857142857142855	0	0	0	50.0	50.0	0	0	100.0	0	100.0	0	0	100.0	0	2.0	100.0	3.0	0	0	0	100.0	0	0	0	4.0	7.5	11.0	2.923076923076923	11	1.0	1	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.666666666666667	20.0	6.666666666666667	0	0	6.666666666666667	0	0	20.0	0	0	0	0	0	13.333333333333334	0	0	0	0	0	13.333333333333334	0	0	6.666666666666667	6.666666666666667	0	50.0	50.0	0.0	100.0	1.0	100.0	0	0	0
dutch_clean_79.conllu	1	21	21.0	5.526315789473684	14.285714285714286	14.285714285714286	4.761904761904762	9.523809523809524	4.761904761904762	9.523809523809524	14.285714285714286	0	4.761904761904762	0	9.523809523809524	0	0	14.285714285714286	0	0.5263157894736842	0	100.0	33.333333333333336	66.66666666666667	0	0	100.0	100.0	0	100.0	0	0	50.0	50.0	4.0	100.0	3.0	0	0	33.333333333333336	33.333333333333336	33.333333333333336	0	0	4.0	5.25	7.0	2.5	7	1.0	1	100.0	0	0	100.0	0.0	100.0	0.0	0	0	0	4.761904761904762	9.523809523809524	0	0	4.761904761904762	9.523809523809524	4.761904761904762	4.761904761904762	0	4.761904761904762	4.761904761904762	0	9.523809523809524	4.761904761904762	0	0	0	4.761904761904762	4.761904761904762	0	0	4.761904761904762	0	4.761904761904762	4.761904761904762	0	0	9.523809523809524	4.761904761904762	0	33.333333333333336	66.66666666666667	50.0	50.0	1.0	100.0	0	0	0
dutch_clean_80.conllu	1	12	12.0	5.7272727272727275	8.333333333333334	25.0	0	8.333333333333334	0	8.333333333333334	25.0	0	0	0	8.333333333333334	0	0	16.666666666666668	0	0.5454545454545454	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	100.0	0	2.0	100.0	2.0	50.0	0	0	0	50.0	0	0	2.0	6.0	6.0	2.9	6	0	0	0	0	0	0	0	100.0	0.0	0	0	0	0	16.666666666666668	0	0	8.333333333333334	25.0	0	0	0	0	0	0	8.333333333333334	0	0	0	0	0	0	0	0	8.333333333333334	0	0	16.666666666666668	0	0	8.333333333333334	8.333333333333334	0	100.0	0.0	0	0	0	0	0	0	0
dutch_clean_81.conllu	1	8	8.0	5.571428571428571	12.5	12.5	0	12.5	0	12.5	37.5	0	0	0	12.5	0	0	0	0	0.5714285714285714	0	0	0	0	0	0	0	100.0	0	100.0	0	0	0	100.0	1.0	100.0	0	0	0	0	0	0	0	0	3.0	8.0	5.0	1.8333333333333333	5	1.0	1	100.0	0	0	0	0	100.0	0.0	0	0	0	0	0	12.5	0	0	12.5	0	0	0	0	12.5	0	12.5	0	0	0	0	0	12.5	0	12.5	0	0	0	0	0	0	12.5	12.5	0	100.0	0.0	0	0	0	0	0	0	0
dutch_clean_82.conllu	1	19	19.0	5.588235294117647	5.2631578947368425	15.789473684210526	5.2631578947368425	15.789473684210526	0	10.526315789473685	15.789473684210526	0	0	0	10.526315789473685	5.2631578947368425	0	15.789473684210526	0	0.47058823529411764	0	0	0	33.333333333333336	66.66666666666667	0	0	100.0	0	66.66666666666667	33.333333333333336	0	0	100.0	3.0	100.0	3.6666666666666665	0	0	0	33.333333333333336	66.66666666666667	0	0	3.0	6.333333333333333	7.0	2.5	7	0	0	0	0	0	0	0	100.0	0.0	0	0	10.526315789473685	5.2631578947368425	5.2631578947368425	0	5.2631578947368425	10.526315789473685	5.2631578947368425	0	0	0	0	0	0	10.526315789473685	0	0	0	0	15.789473684210526	0	0	0	10.526315789473685	0	0	5.2631578947368425	0	0	10.526315789473685	5.2631578947368425	0	33.333333333333336	66.66666666666667	50.0	50.0	1.0	100.0	0	0	0
dutch_clean_83.conllu	1	21	21.0	5.35	14.285714285714286	23.80952380952381	0	0	0	23.80952380952381	28.571428571428573	0	0	0	4.761904761904762	0	0	4.761904761904762	0	0.5	100.0	0	100.0	0	0	0	100.0	0	0	0	0	0	0	0	1.0	100.0	2.0	0	0	100.0	0	0	0	0	4.0	21.0	11.0	2.9473684210526314	11	1.3333333333333333	3	66.66666666666667	33.333333333333336	0	0	0	100.0	0.0	0	0	0	0	14.285714285714286	0	0	0	23.80952380952381	0	0	0	0	0	0	23.80952380952381	0	0	0	0	0	19.047619047619047	0	4.761904761904762	0	0	0	4.761904761904762	0	0	4.761904761904762	4.761904761904762	0	100.0	0.0	0	0	0	0	0	0	0
dutch_clean_84.conllu	1	26	26.0	5.25	15.384615384615385	15.384615384615385	3.8461538461538463	3.8461538461538463	3.8461538461538463	11.538461538461538	19.23076923076923	0	7.6923076923076925	0	7.6923076923076925	0	0	11.538461538461538	0	0.5416666666666666	100.0	0	33.333333333333336	66.66666666666667	0	0	100.0	100.0	0	100.0	0	0	0	100.0	4.0	100.0	3.3333333333333335	0	0	33.333333333333336	33.333333333333336	0	33.333333333333336	0	4.0	6.5	11.0	3.0	11	1.0	2	100.0	0	0	0.0	100.0	66.66666666666667	33.333333333333336	0	3.8461538461538463	0	7.6923076923076925	3.8461538461538463	0	0	0	11.538461538461538	3.8461538461538463	0	0	3.8461538461538463	3.8461538461538463	3.8461538461538463	11.538461538461538	0	0	0	0	3.8461538461538463	7.6923076923076925	0	7.6923076923076925	0	0	3.8461538461538463	3.8461538461538463	0	0	7.6923076923076925	3.8461538461538463	7.6923076923076925	33.333333333333336	66.66666666666667	100.0	0.0	1.0	100.0	0	0	0
dutch_clean_85.conllu	1	11	11.0	5.1	9.090909090909092	0	0	9.090909090909092	0	27.272727272727273	27.272727272727273	0	9.090909090909092	0	9.090909090909092	0	0	9.090909090909092	0	0.5	0	100.0	100.0	0	0	0	100.0	0	100.0	100.0	0	0	0	100.0	2.0	100.0	2.0	0	0	100.0	0	0	0	0	3.0	5.5	4.0	2.0	4	0	0	0	0	0	100.0	0.0	100.0	0.0	0	9.090909090909092	0	0	9.090909090909092	0	0	0	0	0	0	0	0	9.090909090909092	0	27.272727272727273	0	0	0	0	0	0	0	18.181818181818183	0	0	9.090909090909092	0	0	0	9.090909090909092	9.090909090909092	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0
dutch_clean_86.conllu	1	21	21.0	4.7368421052631575	0	14.285714285714286	9.523809523809524	14.285714285714286	4.761904761904762	19.047619047619047	19.047619047619047	0	0	0	9.523809523809524	0	0	9.523809523809524	0	0.42105263157894735	0	0	0	0	100.0	0	0	0	100.0	66.66666666666667	33.333333333333336	0	0	100.0	2.0	100.0	4.5	0	0	0	0	50.0	50.0	0	4.0	10.5	9.0	2.388888888888889	9	1.0	1	100.0	0	0	0	0	100.0	0.0	0	0	0	9.523809523809524	0	0	4.761904761904762	9.523809523809524	14.285714285714286	4.761904761904762	0	0	4.761904761904762	0	0	19.047619047619047	0	0	0	0	0	4.761904761904762	0	0	4.761904761904762	0	0	0	9.523809523809524	0	9.523809523809524	4.761904761904762	0	100.0	0.0	0	0	0	0	0	0	0
dutch_clean_87.conllu	1	15	15.0	5.357142857142857	0	33.333333333333336	0	0	0	13.333333333333334	26.666666666666668	0	0	0	6.666666666666667	0	0	20.0	0	0.5	100.0	0	33.333333333333336	66.66666666666667	0	100.0	0	0	0	0	0	0	0	0	3.0	100.0	2.0	0	33.333333333333336	33.333333333333336	33.333333333333336	0	0	0	5.0	5.0	9.0	2.769230769230769	9	1.0	1	100.0	0	0	0	0	0	0	0	0	6.666666666666667	0	0	6.666666666666667	0	0	20.0	0	0	0	0	0	0	13.333333333333334	0	0	0	0	13.333333333333334	6.666666666666667	0	0	0	0	0	13.333333333333334	0	0	6.666666666666667	6.666666666666667	6.666666666666667	33.333333333333336	66.66666666666667	100.0	0.0	2.0	0	100.0	0	0
dutch_clean_88.conllu	1	32	32.0	5.821428571428571	6.25	25.0	0	3.125	0	15.625	21.875	0	0	0	12.5	3.125	0	12.5	0	0.4642857142857143	100.0	0	25.0	50.0	25.0	0	100.0	100.0	0	100.0	0	0	0	100.0	4.0	100.0	3.25	0	0	0	75.0	25.0	0	0	6.0	8.0	15.0	3.6296296296296298	15	1.0	3	100.0	0	0	100.0	0.0	100.0	0.0	3.125	0	3.125	0	6.25	0	0	3.125	18.75	0	0	0	0	0	0	15.625	0	0	0	0	9.375	9.375	0	3.125	3.125	0	3.125	6.25	0	0	12.5	3.125	0	25.0	75.0	33.333333333333336	66.66666666666667	1.0	100.0	0	0	0
dutch_clean_89.conllu	1	28	28.0	4.8076923076923075	25.0	17.857142857142858	3.5714285714285716	0	3.5714285714285716	14.285714285714286	17.857142857142858	0	0	3.5714285714285716	7.142857142857143	0	0	7.142857142857143	0	0.6153846153846154	100.0	0	50.0	0	50.0	100.0	0	0	0	0	0	0	0	0	2.0	100.0	3.5	0	0	50.0	0	0	50.0	0	4.0	14.0	17.0	3.56	17	1.0	1	100.0	0	0	0.0	100.0	100.0	0.0	0	0	0	3.5714285714285716	17.857142857142858	0	0	0	10.714285714285714	3.5714285714285716	0	3.5714285714285716	7.142857142857143	0	0	10.714285714285714	0	0	10.714285714285714	0	0	7.142857142857143	0	3.5714285714285716	0	0	3.5714285714285716	7.142857142857143	0	0	7.142857142857143	3.5714285714285716	0	100.0	0.0	0	0	0	0	0	0	0
dutch_clean_90.conllu	1	13	13.0	4.666666666666667	15.384615384615385	15.384615384615385	0	7.6923076923076925	0	23.076923076923077	23.076923076923077	0	0	0	7.6923076923076925	0	0	7.6923076923076925	0	0.5	0	0	0	0	100.0	0	0	0	100.0	100.0	0	0	0	100.0	1.0	100.0	4.0	0	0	0	0	100.0	0	0	3.0	13.0	3.0	1.9090909090909092	3	1.0	1	100.0	0	0	0	0	100.0	0.0	0	0	0	7.6923076923076925	7.6923076923076925	0	0	7.6923076923076925	15.384615384615385	0	0	0	0	0	0	23.076923076923077	0	0	0	0	0	7.6923076923076925	0	0	7.6923076923076925	0	0	7.6923076923076925	0	0	7.6923076923076925	7.6923076923076925	0	100.0	0.0	0	0	0	0	0	0	0
dutch_clean_91.conllu	1	12	12.0	5.6	16.666666666666668	8.333333333333334	0	8.333333333333334	0	16.666666666666668	16.666666666666668	0	0	8.333333333333334	16.666666666666668	8.333333333333334	0	0	0	0.5	0	0	0	0	0	0	0	0	100.0	100.0	0	0	100.0	0	1.0	100.0	0	0	0	0	0	0	0	0	3.0	12.0	4.0	1.7777777777777777	4	1.0	1	100.0	0	0	0	0	100.0	0.0	0	0	8.333333333333334	0	8.333333333333334	0	0	0	8.333333333333334	0	0	0	0	8.333333333333334	0	16.666666666666668	0	0	0	0	8.333333333333334	8.333333333333334	0	8.333333333333334	0	0	0	0	0	0	16.666666666666668	8.333333333333334	0	100.0	0.0	0	0	0	0	0	0	0
dutch_clean_92.conllu	1	23	23.0	4.809523809523809	13.043478260869565	8.695652173913043	0	8.695652173913043	8.695652173913043	17.391304347826086	17.391304347826086	0	8.695652173913043	0	8.695652173913043	4.3478260869565215	0	4.3478260869565215	0	0.38095238095238093	0	0	0	100.0	0	0	0	0	100.0	100.0	0	0	0	100.0	3.0	100.0	2.0	0	0	100.0	0	0	0	0	4.0	7.666666666666667	10.0	2.65	10	1.0	2	100.0	0	0	100.0	0.0	100.0	0.0	0	0	4.3478260869565215	0	4.3478260869565215	0	0	0	8.695652173913043	8.695652173913043	0	0	8.695652173913043	8.695652173913043	0	17.391304347826086	0	0	0	0	4.3478260869565215	8.695652173913043	0	8.695652173913043	0	0	4.3478260869565215	0	0	0	8.695652173913043	4.3478260869565215	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0
