identifier	n_sentences	n_tokens	tokens_per_sent	char_per_tok	upos_dist_SYM	upos_dist_PRON	upos_dist_PROPN	upos_dist_ADP	upos_dist_NUM	upos_dist_DET	upos_dist_ADJ	upos_dist_AUX	upos_dist_PART	upos_dist_NOUN	upos_dist_ADV	upos_dist_SCONJ	upos_dist_VERB	upos_dist_INTJ	upos_dist_PUNCT	upos_dist_CCONJ	upos_dist_X	lexical_density	verbs_mood_dist_Ind	verbs_tense_dist_Pres	verbs_tense_dist_Past	verbs_form_dist_Part	verbs_form_dist_Inf	verbs_form_dist_Fin	verbs_form_dist_Ger	verbs_num_pers_dist_Sing+3	verbs_num_pers_dist_+	aux_mood_dist_Ind	aux_tense_dist_Past	aux_tense_dist_Pres	aux_form_dist_Fin	aux_form_dist_Inf	aux_form_dist_Part	aux_form_dist_Ger	aux_num_pers_dist_Sing+3	aux_num_pers_dist_Sing+1	aux_num_pers_dist_+	verbal_head_per_sent	verbal_root_perc	avg_token_per_clause	avg_links_len	max_links_len	avg_max_links_len	avg_max_depth	dep_dist_ccomp	dep_dist_det:predet	dep_dist_reparandum	dep_dist_nmod:tmod	dep_dist_aux	dep_dist_cc	dep_dist_compound	dep_dist_goeswith	dep_dist_nmod:poss	dep_dist_acl:relcl	dep_dist_nsubj:pass	dep_dist_nsubj	dep_dist_aux:pass	dep_dist_advmod	dep_dist_fixed	dep_dist_cc:preconj	dep_dist_xcomp	dep_dist_advcl	dep_dist_appos	dep_dist_nummod	dep_dist_conj	dep_dist_iobj	dep_dist_cop	dep_dist_obl:npmod	dep_dist_expl	dep_dist_mark	dep_dist_dislocated	dep_dist_vocative	dep_dist_nmod	dep_dist_flat	dep_dist_obj	dep_dist_dep	dep_dist_csubj	dep_dist_parataxis	dep_dist_root	dep_dist_compound:prt	dep_dist_acl	dep_dist_csubj:pass	dep_dist_case	dep_dist_det	dep_dist_obl	dep_dist_nmod:npmod	dep_dist_punct	dep_dist_obl:tmod	dep_dist_amod	dep_dist_orphan	dep_dist_discourse	subj_pre	subj_post	obj_pre	obj_post	n_prepositional_chains	avg_prepositional_chain_len	prepositional_chain_distribution	subordinate_chains_distribution	avg_subordinate_chain_len	principal_proposition_dist	subordinate_proposition_dist	subordinate_pre	subordinate_post	verb_edges_dist_3	verb_edges_dist_4	verb_edges_dist_6	verb_edges_dist_5	verb_edges_dist_2	verb_edges_dist_0	verb_edges_dist_1	avg_verb_edges
02024008.conllu	1	21	21.0	4.277777777777778	0	0	0	4.761904761904762	4.761904761904762	9.523809523809524	4.761904761904762	4.761904761904762	0	23.80952380952381	14.285714285714286	9.523809523809524	9.523809523809524	0	14.285714285714286	0	0	0.6111111111111112	100.0	50.0	50.0	50.0	0	50.0	0	0	100.0	100.0	0	100.0	100.0	0	0	0	100.0	0	0	2.0	100.0	10.5	3.6470588235294117	9.0	9.0	0	4.761904761904762	0	0	4.761904761904762	4.761904761904762	0	4.761904761904762	0	0	0	0	9.523809523809524	0	9.523809523809524	0	0	0	0	0	4.761904761904762	0	0	0	0	0	9.523809523809524	0	0	0	0	0	0	0	0	4.761904761904762	0	0	0	9.523809523809524	9.523809523809524	4.761904761904762	0	14.285714285714286	0	4.761904761904762	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	50.0	0	0	0	50.0	0	2.0
02027007.conllu	1	17	17.0	5.333333333333333	0	0	17.647058823529413	17.647058823529413	0	0	23.529411764705884	5.882352941176471	0	17.647058823529413	0	0	5.882352941176471	0	11.764705882352942	0	0	0.7333333333333333	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	100.0	0	0	0	0	0	100.0	1.0	0	17.0	2.357142857142857	7.0	7.0	0	0	0	0	0	0	0	11.764705882352942	0	0	0	0	5.882352941176471	0	0	5.882352941176471	0	0	0	0	0	0	0	5.882352941176471	0	0	0	0	0	0	0	0	0	0	0	5.882352941176471	0	0	0	17.647058823529413	0	17.647058823529413	0	11.764705882352942	0	17.647058823529413	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	1.0
02027019.conllu	1	13	13.0	5.166666666666667	0	0	15.384615384615385	23.076923076923077	0	23.076923076923077	0	0	0	23.076923076923077	0	0	7.6923076923076925	0	7.6923076923076925	0	0	0.5	100.0	0	100.0	0	0	100.0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	13.0	2.1818181818181817	8.0	8.0	0	0	0	0	0	0	0	0	0	0	0	0	7.6923076923076925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.384615384615385	0	7.6923076923076925	0	0	0	7.6923076923076925	0	0	0	23.076923076923077	23.076923076923077	7.6923076923076925	0	7.6923076923076925	0	0	0	0	100.0	0	0	100.0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0
02027021.conllu	1	59	59.0	4.75	0	6.779661016949152	5.084745762711864	16.949152542372882	1.694915254237288	16.949152542372882	0	6.779661016949152	1.694915254237288	20.338983050847457	5.084745762711864	0	13.559322033898304	0	5.084745762711864	0	0	0.4642857142857143	100.0	33.333333333333336	66.66666666666667	12.5	62.5	25.0	0	50.0	50.0	100.0	50.0	50.0	75.0	0	25.0	0	0	0	100.0	8.0	100.0	7.375	2.7454545454545456	23.0	23.0	0	0	0	0	0	5.084745762711864	1.694915254237288	0	0	3.389830508474576	5.084745762711864	1.694915254237288	6.779661016949152	1.694915254237288	1.694915254237288	3.389830508474576	0	1.694915254237288	0	0	0	3.389830508474576	0	0	0	0	1.694915254237288	0	0	8.474576271186441	0	10.169491525423728	0	0	1.694915254237288	1.694915254237288	0	0	0	15.254237288135593	13.559322033898304	6.779661016949152	0	5.084745762711864	0	0	0	0	100.0	0	0	100.0	0	0	0	0	0	100.0	0	0	0	37.5	0	0	12.5	37.5	12.5	0	2.5
02030005.conllu	1	19	19.0	3.588235294117647	0	15.789473684210526	0	0	0	5.2631578947368425	10.526315789473685	21.05263157894737	5.2631578947368425	5.2631578947368425	10.526315789473685	0	10.526315789473685	0	10.526315789473685	5.2631578947368425	0	0.4117647058823529	0	0	100.0	100.0	0	0	0	0	0	100.0	33.333333333333336	66.66666666666667	75.0	25.0	0	0	66.66666666666667	0	33.333333333333336	3.0	0	6.333333333333333	3.0625	13.0	13.0	0	0	0	0	0	5.2631578947368425	5.2631578947368425	0	0	0	0	0	10.526315789473685	5.2631578947368425	10.526315789473685	0	0	5.2631578947368425	0	0	0	5.2631578947368425	0	10.526315789473685	0	5.2631578947368425	5.2631578947368425	0	0	0	0	0	0	0	5.2631578947368425	5.2631578947368425	0	0	0	0	5.2631578947368425	0	0	10.526315789473685	0	5.2631578947368425	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	3.0
02031071.conllu	1	13	13.0	4.818181818181818	0	0	0	0	0	15.384615384615385	15.384615384615385	0	0	23.076923076923077	7.6923076923076925	7.6923076923076925	15.384615384615385	0	15.384615384615385	0	0	0.7272727272727273	100.0	100.0	0	0	0	100.0	0	50.0	50.0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	6.5	2.7	7.0	7.0	0	0	0	0	0	0	0	7.6923076923076925	0	0	0	0	15.384615384615385	0	7.6923076923076925	0	0	0	7.6923076923076925	0	0	0	0	0	0	0	7.6923076923076925	0	0	0	0	0	0	0	0	7.6923076923076925	0	0	0	0	15.384615384615385	0	0	15.384615384615385	0	15.384615384615385	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	50.0	50.0	0	1.0
02032022.conllu	1	35	35.0	4.32258064516129	0	0	2.857142857142857	11.428571428571429	0	14.285714285714286	14.285714285714286	5.714285714285714	0	31.428571428571427	2.857142857142857	0	0	0	11.428571428571429	5.714285714285714	0	0.5806451612903226	0	0	0	0	0	0	0	0	0	100.0	0	100.0	100.0	0	0	0	50.0	0	50.0	1.0	0	35.0	4.366666666666666	17.0	17.0	0	0	0	0	0	0	5.714285714285714	5.714285714285714	0	0	2.857142857142857	0	5.714285714285714	0	2.857142857142857	0	0	0	0	0	0	8.571428571428571	0	5.714285714285714	0	0	0	0	0	5.714285714285714	0	0	0	0	0	2.857142857142857	0	0	0	11.428571428571429	14.285714285714286	2.857142857142857	0	11.428571428571429	0	14.285714285714286	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
02033063.conllu	1	7	7.0	3.8333333333333335	0	14.285714285714286	14.285714285714286	0	0	0	0	14.285714285714286	0	14.285714285714286	14.285714285714286	0	14.285714285714286	0	14.285714285714286	0	0	0.6666666666666666	0	0	0	0	100.0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	100.0	1.0	100.0	7.0	1.8	3.0	3.0	0	0	0	0	0	14.285714285714286	0	0	0	14.285714285714286	0	0	14.285714285714286	0	14.285714285714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.285714285714286	0	0	0	14.285714285714286	0	0	0	0	0	0	0	14.285714285714286	0	0	0	0	100.0	0	0	100.0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0
02033113.conllu	1	26	26.0	4.826086956521739	0	3.8461538461538463	11.538461538461538	15.384615384615385	0	11.538461538461538	7.6923076923076925	0	0	26.923076923076923	3.8461538461538463	0	3.8461538461538463	0	11.538461538461538	3.8461538461538463	0	0.6086956521739131	100.0	0	100.0	0	0	100.0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	26.0	3.272727272727273	17.0	17.0	0	0	0	0	0	0	3.8461538461538463	7.6923076923076925	0	3.8461538461538463	0	0	3.8461538461538463	0	3.8461538461538463	0	0	0	0	3.8461538461538463	0	3.8461538461538463	0	0	0	0	0	0	0	3.8461538461538463	3.8461538461538463	0	0	0	0	3.8461538461538463	0	0	0	15.384615384615385	11.538461538461538	11.538461538461538	0	11.538461538461538	0	7.6923076923076925	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0
02034018.conllu	1	25	25.0	3.8260869565217392	0	0	8.0	20.0	0	16.0	8.0	4.0	0	24.0	4.0	0	8.0	0	8.0	0	0	0.5652173913043478	100.0	50.0	50.0	50.0	0	50.0	0	100.0	0	100.0	0	100.0	100.0	0	0	0	100.0	0	0	2.0	100.0	12.5	2.8636363636363638	18.0	18.0	0	0	0	0	4.0	0	0	8.0	0	0	4.0	4.0	4.0	4.0	4.0	8.0	0	0	0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0	4.0	0	0	12.0	16.0	8.0	0	8.0	0	4.0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	50.0	50.0	0	1.0
02036018.conllu	1	12	12.0	5.181818181818182	0	0	16.666666666666668	16.666666666666668	0	8.333333333333334	8.333333333333334	0	0	33.333333333333336	0	0	8.333333333333334	0	8.333333333333334	0	0	0.7272727272727273	100.0	0	100.0	0	0	100.0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	12.0	2.1	5.0	5.0	0	0	0	0	0	0	0	8.333333333333334	0	0	0	0	8.333333333333334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.333333333333334	8.333333333333334	8.333333333333334	0	0	0	8.333333333333334	0	0	0	16.666666666666668	8.333333333333334	8.333333333333334	0	8.333333333333334	0	8.333333333333334	0	0	100.0	0	0	100.0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0
02038007.conllu	1	12	12.0	6.8	0	0	16.666666666666668	8.333333333333334	0	8.333333333333334	16.666666666666668	0	0	8.333333333333334	16.666666666666668	0	8.333333333333334	0	16.666666666666668	0	0	0.8	100.0	100.0	0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	12.0	3.0	8.0	8.0	0	0	0	0	0	0	0	0	0	0	0	0	8.333333333333334	0	16.666666666666668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.333333333333334	0	0	0	0	8.333333333333334	0	0	0	8.333333333333334	8.333333333333334	8.333333333333334	0	16.666666666666668	0	16.666666666666668	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0
02040023.conllu	1	16	16.0	5.266666666666667	0	6.25	0	0	0	25.0	12.5	0	0	18.75	0	6.25	12.5	0	6.25	12.5	0	0.4666666666666667	100.0	100.0	0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	8.0	3.357142857142857	10.0	10.0	0	6.25	0	0	0	0	12.5	0	0	0	0	0	12.5	0	0	0	0	0	0	0	0	12.5	0	0	0	0	6.25	0	0	0	0	6.25	0	0	0	6.25	0	0	0	0	18.75	0	0	6.25	0	12.5	0	0	100.0	0	0	100.0	0	0	0	0	0	100.0	0	0	0	50.0	0	0	0	0	50.0	0	1.5
02041014.conllu	1	9	9.0	6.875	0	0	0	11.11111111111111	0	11.11111111111111	0	11.11111111111111	0	33.333333333333336	11.11111111111111	0	11.11111111111111	0	11.11111111111111	0	0	0.625	0	0	100.0	100.0	0	0	0	0	0	100.0	100.0	0	100.0	0	0	0	100.0	0	0	1.0	100.0	9.0	2.857142857142857	7.0	7.0	0	0	0	0	0	0	0	11.11111111111111	0	0	0	11.11111111111111	0	11.11111111111111	11.11111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.11111111111111	0	0	0	0	0	11.11111111111111	0	0	0	11.11111111111111	11.11111111111111	0	0	11.11111111111111	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0
02042005.conllu	1	16	16.0	4.0	0	6.25	6.25	6.25	12.5	12.5	0	6.25	0	18.75	0	6.25	6.25	0	18.75	0	0	0.38461538461538464	100.0	0	100.0	0	0	100.0	0	0	100.0	100.0	100.0	0	100.0	0	0	0	100.0	0	0	1.0	0	16.0	2.6666666666666665	10.0	10.0	0	0	0	0	6.25	0	0	0	0	0	0	0	6.25	0	0	0	0	0	6.25	0	6.25	0	0	6.25	0	6.25	6.25	0	0	6.25	0	6.25	0	0	0	6.25	0	0	0	6.25	12.5	0	0	18.75	0	0	0	0	100.0	0	0	100.0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	3.0
02042026.conllu	1	27	27.0	5.3478260869565215	0	3.7037037037037037	0	7.407407407407407	0	18.51851851851852	7.407407407407407	0	0	29.62962962962963	7.407407407407407	0	11.11111111111111	0	14.814814814814815	0	0	0.6521739130434783	100.0	0	100.0	0	0	100.0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	3.0	100.0	9.0	3.0454545454545454	18.0	18.0	0	0	0	0	0	0	0	7.407407407407407	0	0	3.7037037037037037	0	11.11111111111111	0	7.407407407407407	0	0	0	3.7037037037037037	0	0	0	0	0	0	0	0	0	0	3.7037037037037037	0	7.407407407407407	0	0	0	3.7037037037037037	0	0	0	7.407407407407407	18.51851851851852	3.7037037037037037	0	14.814814814814815	0	7.407407407407407	0	0	100.0	0	0	100.0	0	0	0	0	0	100.0	0	0	0	0	0	33.333333333333336	0	33.333333333333336	33.333333333333336	0	2.6666666666666665
02042028.conllu	1	12	12.0	3.6	0	0	8.333333333333334	16.666666666666668	8.333333333333334	8.333333333333334	8.333333333333334	8.333333333333334	0	25.0	0	0	0	0	16.666666666666668	0	0	0.5	0	0	0	0	0	0	0	0	0	100.0	100.0	0	100.0	0	0	0	100.0	0	0	0	0	0	2.111111111111111	4.0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	8.333333333333334	0	0	0	0	0	0	0	8.333333333333334	0	0	8.333333333333334	0	0	0	0	0	8.333333333333334	0	0	0	0	0	8.333333333333334	0	0	0	16.666666666666668	8.333333333333334	8.333333333333334	0	16.666666666666668	0	8.333333333333334	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
02043008.conllu	1	8	8.0	3.857142857142857	0	12.5	0	0	0	0	0	12.5	0	25.0	25.0	0	0	0	12.5	12.5	0	0.5714285714285714	0	0	0	0	0	0	0	0	0	100.0	0	100.0	100.0	0	0	0	100.0	0	0	0	0	0	3.5	6.0	6.0	0	0	0	0	0	0	12.5	12.5	0	0	0	0	12.5	0	25.0	0	0	0	0	0	0	0	0	12.5	0	0	0	0	0	0	0	0	0	0	0	12.5	0	0	0	0	0	0	0	12.5	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
02044008.conllu	1	15	15.0	5.153846153846154	0	0	6.666666666666667	13.333333333333334	0	20.0	6.666666666666667	0	0	26.666666666666668	6.666666666666667	0	6.666666666666667	0	13.333333333333334	0	0	0.6153846153846154	100.0	100.0	0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	15.0	2.1666666666666665	6.0	6.0	0	0	0	0	0	0	0	6.666666666666667	0	0	0	0	6.666666666666667	0	6.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.666666666666667	0	6.666666666666667	0	0	0	6.666666666666667	0	0	0	13.333333333333334	20.0	6.666666666666667	0	13.333333333333334	0	6.666666666666667	0	0	100.0	0	0	100.0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0
02044009.conllu	1	26	26.0	4.434782608695652	0	0	15.384615384615385	19.23076923076923	3.8461538461538463	19.23076923076923	11.538461538461538	0	0	15.384615384615385	0	0	3.8461538461538463	0	11.538461538461538	0	0	0.5217391304347826	100.0	0	100.0	0	0	100.0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	26.0	2.727272727272727	11.0	11.0	0	0	0	0	0	0	0	3.8461538461538463	0	0	0	0	3.8461538461538463	0	0	0	0	0	0	0	3.8461538461538463	0	0	0	3.8461538461538463	0	0	0	0	7.6923076923076925	3.8461538461538463	0	0	0	0	3.8461538461538463	0	0	0	19.23076923076923	19.23076923076923	11.538461538461538	0	11.538461538461538	0	7.6923076923076925	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0
02046037.conllu	1	10	10.0	3.5	0	10.0	0	10.0	0	10.0	10.0	10.0	0	10.0	20.0	0	0	0	20.0	0	0	0.5	0	0	0	0	0	0	0	0	0	100.0	0	100.0	100.0	0	0	0	100.0	0	0	0	0	0	2.4285714285714284	4.0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	10.0	0	20.0	0	0	0	0	0	0	0	0	10.0	0	0	0	0	0	0	0	0	0	0	0	10.0	0	0	0	10.0	10.0	10.0	0	20.0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
02048002.conllu	1	8	8.0	4.0	0	25.0	0	12.5	0	0	0	12.5	0	25.0	0	0	12.5	0	12.5	0	0	0.42857142857142855	0	0	0	0	100.0	0	0	0	0	100.0	0	100.0	100.0	0	0	0	0	0	100.0	1.0	100.0	8.0	2.1666666666666665	4.0	4.0	0	0	0	0	0	12.5	0	12.5	0	12.5	0	0	12.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.5	0	0	0	12.5	0	12.5	0	12.5	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0
02050052.conllu	1	14	14.0	5.25	0	7.142857142857143	0	14.285714285714286	0	0	14.285714285714286	14.285714285714286	0	28.571428571428573	0	0	7.142857142857143	0	14.285714285714286	0	0	0.5833333333333334	0	0	0	0	100.0	0	0	0	0	100.0	0	100.0	100.0	0	0	0	50.0	0	50.0	1.0	0	14.0	1.9090909090909092	4.0	4.0	0	0	0	0	0	7.142857142857143	0	0	0	0	0	0	14.285714285714286	0	0	0	0	0	0	0	0	0	0	7.142857142857143	0	0	0	0	0	7.142857142857143	0	7.142857142857143	0	0	7.142857142857143	7.142857142857143	0	0	0	14.285714285714286	0	7.142857142857143	0	14.285714285714286	0	7.142857142857143	0	0	100.0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	4.0
02052023.conllu	1	22	22.0	4.8	0	4.545454545454546	4.545454545454546	13.636363636363637	0	13.636363636363637	9.090909090909092	13.636363636363637	0	18.181818181818183	0	0	13.636363636363637	0	9.090909090909092	0	0	0.5	0	0	100.0	50.0	0	0	50.0	0	0	100.0	100.0	0	66.66666666666667	0	33.333333333333336	0	50.0	0	50.0	3.0	0	7.333333333333333	3.263157894736842	15.0	15.0	0	0	0	0	0	4.545454545454546	0	0	0	0	4.545454545454546	4.545454545454546	4.545454545454546	4.545454545454546	0	4.545454545454546	0	0	0	0	0	0	0	4.545454545454546	0	0	0	0	0	4.545454545454546	0	0	0	0	0	4.545454545454546	0	0	0	13.636363636363637	13.636363636363637	9.090909090909092	0	9.090909090909092	0	13.636363636363637	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	33.333333333333336	0	0	0	0	33.333333333333336	33.333333333333336	1.3333333333333333
02056019.conllu	1	11	11.0	4.9	0	0	9.090909090909092	9.090909090909092	0	18.181818181818183	9.090909090909092	9.090909090909092	0	18.181818181818183	0	9.090909090909092	9.090909090909092	0	9.090909090909092	0	0	0.5	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	100.0	0	0	0	100.0	0	0	1.0	0	11.0	2.3333333333333335	8.0	8.0	0	0	0	0	0	0	0	0	0	0	0	0	9.090909090909092	0	0	0	0	0	0	0	0	0	0	9.090909090909092	0	0	9.090909090909092	0	0	0	0	9.090909090909092	0	0	0	9.090909090909092	0	9.090909090909092	0	9.090909090909092	18.181818181818183	9.090909090909092	0	9.090909090909092	0	0	0	0	100.0	0	0	100.0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	3.0
02058056.conllu	1	28	28.0	4.64	0	14.285714285714286	10.714285714285714	7.142857142857143	0	7.142857142857143	7.142857142857143	7.142857142857143	0	14.285714285714286	3.5714285714285716	7.142857142857143	7.142857142857143	0	10.714285714285714	3.5714285714285716	0	0.48	100.0	0	100.0	50.0	0	50.0	0	0	100.0	100.0	50.0	50.0	100.0	0	0	0	50.0	0	50.0	3.0	100.0	9.333333333333334	3.1666666666666665	13.0	13.0	0	3.5714285714285716	0	0	0	0	3.5714285714285716	0	0	3.5714285714285716	0	3.5714285714285716	7.142857142857143	3.5714285714285716	3.5714285714285716	0	0	0	0	3.5714285714285716	0	3.5714285714285716	0	3.5714285714285716	0	0	7.142857142857143	0	0	0	7.142857142857143	3.5714285714285716	0	0	0	3.5714285714285716	0	0	0	7.142857142857143	7.142857142857143	7.142857142857143	0	10.714285714285714	0	7.142857142857143	0	0	100.0	0	0	100.0	0	0	0	0	0	100.0	0	0	0	0	50.0	0	0	0	50.0	0	2.0
02066010.conllu	1	37	37.0	4.428571428571429	0	5.405405405405405	8.108108108108109	8.108108108108109	2.7027027027027026	13.513513513513514	5.405405405405405	8.108108108108109	2.7027027027027026	18.91891891891892	0	10.81081081081081	10.81081081081081	0	5.405405405405405	0	0	0.45714285714285713	100.0	0	100.0	25.0	50.0	25.0	0	0	100.0	100.0	50.0	50.0	100.0	0	0	0	33.333333333333336	0	66.66666666666667	4.0	100.0	9.25	2.8529411764705883	12.0	12.0	0	5.405405405405405	0	0	0	8.108108108108109	0	5.405405405405405	0	0	0	2.7027027027027026	8.108108108108109	0	0	2.7027027027027026	0	2.7027027027027026	2.7027027027027026	2.7027027027027026	0	0	2.7027027027027026	0	0	0	10.81081081081081	0	0	5.405405405405405	2.7027027027027026	2.7027027027027026	0	0	0	2.7027027027027026	0	0	0	8.108108108108109	13.513513513513514	2.7027027027027026	0	5.405405405405405	0	2.7027027027027026	0	0	100.0	0	0	100.0	0	0	0	0	0	100.0	0	0	0	25.0	0	0	25.0	25.0	25.0	0	2.5
02066011.conllu	1	25	25.0	4.958333333333333	0	4.0	12.0	24.0	0	12.0	12.0	4.0	0	20.0	0	0	8.0	0	4.0	0	0	0.5416666666666666	100.0	0	100.0	50.0	0	50.0	0	0	100.0	100.0	100.0	0	100.0	0	0	0	0	0	100.0	2.0	100.0	12.5	2.0434782608695654	5.0	5.0	0	0	0	0	0	4.0	0	4.0	0	0	4.0	0	8.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.0	0	4.0	0	0	0	4.0	4.0	0	0	20.0	12.0	8.0	0	4.0	0	12.0	0	0	100.0	0	0	100.0	0	0	0	0	0	100.0	0	0	0	50.0	0	0	0	0	50.0	0	1.5
02068010.conllu	1	9	9.0	4.0	0	0	11.11111111111111	11.11111111111111	0	11.11111111111111	11.11111111111111	22.22222222222222	11.11111111111111	11.11111111111111	0	0	0	0	11.11111111111111	0	0	0.375	0	0	0	0	0	0	0	0	0	0	0	0	50.0	50.0	0	0	0	0	100.0	0	0	0	2.0	4.0	4.0	0	0	0	0	0	11.11111111111111	0	0	0	0	0	0	11.11111111111111	0	11.11111111111111	0	0	0	0	0	0	0	0	11.11111111111111	0	0	0	0	0	0	0	0	0	0	0	11.11111111111111	0	0	0	11.11111111111111	11.11111111111111	11.11111111111111	0	11.11111111111111	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
02068015.conllu	1	9	9.0	4.375	0	0	11.11111111111111	11.11111111111111	0	22.22222222222222	11.11111111111111	0	0	22.22222222222222	0	0	11.11111111111111	0	11.11111111111111	0	0	0.625	100.0	0	100.0	0	0	100.0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	9.0	1.8571428571428572	3.0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	11.11111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.11111111111111	0	11.11111111111111	0	0	0	11.11111111111111	0	0	0	11.11111111111111	22.22222222222222	0	0	11.11111111111111	0	11.11111111111111	0	0	100.0	0	0	100.0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0
02069039.conllu	1	17	17.0	5.230769230769231	0	5.882352941176471	5.882352941176471	11.764705882352942	0	17.647058823529413	5.882352941176471	5.882352941176471	0	17.647058823529413	0	0	5.882352941176471	0	23.529411764705884	0	0	0.46153846153846156	100.0	0	100.0	0	0	100.0	0	0	100.0	100.0	0	100.0	100.0	0	0	0	0	0	100.0	2.0	100.0	8.5	2.4166666666666665	8.0	8.0	0	5.882352941176471	0	0	0	0	0	0	0	0	0	0	11.764705882352942	0	0	0	0	0	0	0	0	0	0	5.882352941176471	0	0	0	0	0	11.764705882352942	0	0	0	0	0	5.882352941176471	0	0	0	11.764705882352942	17.647058823529413	0	0	23.529411764705884	0	5.882352941176471	0	0	50.0	50.0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0
02073024.conllu	1	20	20.0	4.722222222222222	0	0	10.0	10.0	5.0	15.0	0	5.0	0	20.0	10.0	0	10.0	0	10.0	5.0	0	0.5555555555555556	0	0	100.0	50.0	0	0	50.0	0	0	100.0	0	100.0	100.0	0	0	0	100.0	0	0	2.0	100.0	10.0	2.6470588235294117	10.0	10.0	0	0	0	0	0	5.0	5.0	5.0	0	0	0	0	5.0	0	5.0	0	0	5.0	0	0	5.0	5.0	0	0	0	0	0	0	0	5.0	0	5.0	0	0	0	5.0	0	5.0	0	10.0	15.0	5.0	0	10.0	0	0	0	0	100.0	0	0	100.0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0
