identifier	n_sentences	n_tokens	tokens_per_sent	char_per_tok	upos_dist_PART	upos_dist_PUNCT	upos_dist_PRON	upos_dist_ADJ	upos_dist_PROPN	upos_dist_VERB	upos_dist_CCONJ	upos_dist_ADV	upos_dist_AUX	upos_dist_X	upos_dist_NOUN	upos_dist_NUM	upos_dist_DET	lexical_density	verbs_mood_dist_Ind	verbs_mood_dist_Imp	verbs_tense_dist_Past	verbs_tense_dist_Fut	verbs_form_dist_Ger	verbs_form_dist_Fin	verbs_num_pers_dist_+	aux_mood_dist_Ind	aux_tense_dist_Past	aux_form_dist_Fin	aux_form_dist_Ger	aux_num_pers_dist_+	verbal_head_per_sent	verbal_root_perc	avg_token_per_clause	avg_links_len	max_links_len	avg_max_links_len	avg_max_depth	dep_dist_flat:name	dep_dist_flat	dep_dist_nsubj:pass	dep_dist_advmod	dep_dist_aux	dep_dist_csubj	dep_dist_dep	dep_dist_orphan	dep_dist_ccomp	dep_dist_advcl	dep_dist_cc	dep_dist_obj	dep_dist_fixed	dep_dist_punct	dep_dist_csubj:pass	dep_dist_obl:tmod	dep_dist_iobj	dep_dist_cop	dep_dist_conj	dep_dist_acl:relcl	dep_dist_nsubj	dep_dist_root	dep_dist_discourse	dep_dist_appos	dep_dist_case	dep_dist_nmod:poss	dep_dist_nummod	dep_dist_vocative	dep_dist_amod	dep_dist_goeswith	dep_dist_det	dep_dist_compound:lvc	dep_dist_obl	dep_dist_compound	subj_pre	subj_post	obj_pre	obj_post	n_prepositional_chains	avg_prepositional_chain_len	prepositional_chain_distribution	subordinate_chains_distribution	avg_subordinate_chain_len	principal_proposition_dist	subordinate_proposition_dist	subordinate_pre	subordinate_post	verb_edges_dist_2	verb_edges_dist_3	verb_edges_dist_0	verb_edges_dist_5	verb_edges_dist_1	verb_edges_dist_4	verb_edges_dist_6	avg_verb_edges	text	token_count	avg_token_freq	n_low_freq_words	avg_word_length	scaled_token_count	scaled_avg_word_length	scaled_lexical_density	scaled_avg_max_depth	scaled_avg_links_len	scaled_max_links_len	scaled_verbal_head_per_sent	scaled_avg_token_freq	scaled_n_low_freq_words
03001023.conllu	1	18	18.0	2.3529411764705883	11.111111111111109	5.5555555555555545	0.0	0.0	11.111111111111109	11.111111111111109	0.0	0.0	11.111111111111109	0.0	50.0	0.0	0.0	0.7647058823529411	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	100.0	0.0	100.0	4.0	0.0	4.5	2.8125	16.0	16.0	0	0.0	0.0	0.0	5.5555555555555545	11.111111111111109	5.5555555555555545	5.5555555555555545	0.0	0.0	5.5555555555555545	0.0	11.111111111111109	0.0	5.5555555555555545	0.0	0.0	0.0	11.111111111111109	0.0	5.5555555555555545	5.5555555555555545	5.5555555555555545	0.0	0.0	11.111111111111109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.111111111111109	100.0	0	100.0	0	0	0	0	0	0	0.0	0	0	0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	규칙이 어쨌건 간에, 싸움으로 인해종마 중 한 마리가 죽는 경우가 종종 발생했다.	12	4.684166666666667	2	2.8333333333333335	32.258064516129025	17.29323308270677	76.47058823529412	0.0	25.63131313131313	36.58536585365854	36.36363636363637	58.85813902811071	16.666666666666668
03001030.conllu	1	12	12.0	2.363636363636364	0.0	8.333333333333334	8.333333333333334	0.0	0.0	16.666666666666668	0.0	0.0	8.333333333333334	0.0	41.66666666666666	16.666666666666668	0.0	0.6363636363636364	0.0	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	100.0	0.0	100.0	2.0	0.0	6.0	2.6	8.0	8.0	0	0.0	8.333333333333334	0.0	16.666666666666668	0.0	0.0	8.333333333333334	0.0	0.0	8.333333333333334	0.0	8.333333333333334	0.0	8.333333333333334	0.0	0.0	0.0	8.333333333333334	0.0	0.0	8.333333333333334	8.333333333333334	0.0	0.0	0.0	0.0	16.666666666666668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0	100.0	0	0	0	0	0	0	0.0	0	0	0	0.0	50.0	0.0	0.0	50.0	0.0	0.0	2.0	슐라이 및 다네비크와 후줌 사이의 습지는 한겨울에 꽝꽝 얼어버렸으며 다네비크 바로 남쪽의 영토는 전진하던독일군이 점령하였다.	15	3.2793333333333337	8	3.6666666666666665	41.93548387096774	36.090225563909776	63.63636363636363	0.0	22.626262626262626	17.073170731707318	18.181818181818183	22.122466768359132	66.66666666666667
03002003.conllu	1	10	10.0	3.0	0.0	10.0	0.0	10.0	10.0	0.0	0.0	0.0	0.0	0.0	70.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5	8.0	8.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	10.0	0.0	10.0	0.0	0.0	0.0	10.0	20.0	10.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	100.0	0	100.0	0	0	0	0	0	0	0.0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	이번 퇴각은 오스트리아-프러시아군 에게는 상당히 놀랍게 다가왔으며 그 결과 거의 모든 덴마크 병력이 완벽히 탈출할수 있었다.	16	4.524375	5	3.375	45.16129032258064	29.51127819548872	100.0	0.0	21.212121212121215	17.073170731707318	0.0	54.679668773153196	41.66666666666667
03002010.conllu	1	15	15.0	2.3076923076923075	13.333333333333336	13.333333333333336	0.0	6.666666666666668	20.0	6.666666666666668	0.0	6.666666666666668	0.0	0.0	26.66666666666667	6.666666666666668	0.0	0.7692307692307693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	15.0	3.583333333333333	13.0	13.0	0	6.666666666666668	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.333333333333336	0.0	0.0	0.0	0.0	6.666666666666668	6.666666666666668	6.666666666666668	6.666666666666668	0.0	0.0	13.333333333333336	6.666666666666668	6.666666666666668	0.0	0.0	0.0	0.0	0.0	0.0	6.666666666666668	100.0	0	0.0	0	0	0	0	0	0	0.0	0	0	0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	그러나 그 결과 중무장포 중 중요한부분을 포기하게되었으며 플렌스부르크까지의 철도를 탈출 시에 제대로 사용하지않은 이유는 아직도 역사적논쟁거리로 남아 있다.	18	4.966666666666667	2	3.8333333333333335	51.61290322580645	39.84962406015038	76.92307692307693	0.0	36.53198653198653	29.26829268292683	9.090909090909092	66.24536936151667	16.666666666666668
03003025.conllu	1	11	11.0	3.5	0.0	9.090909090909092	0.0	9.090909090909092	18.181818181818183	9.090909090909092	0.0	0.0	0.0	0.0	54.54545454545455	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	11.0	2.1111111111111107	6.0	6.0	0	0.0	0.0	0.0	18.181818181818183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.090909090909092	0.0	9.090909090909092	0.0	0.0	0.0	0.0	0.0	9.090909090909092	9.090909090909092	9.090909090909092	0.0	0.0	0.0	9.090909090909092	0.0	0.0	9.090909090909092	0.0	0.0	0.0	0.0	18.181818181818183	100.0	0	100.0	0	0	0	0	0	0	0.0	0	0	0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	1.0	철수 소식은 덴마크 대중들에게 큰 충격으로 다가왔는데 덴마크 국민들은 다네비르케는 난공불락의 요새로 생각하고있었기 때문에 드 메자 장군은 즉시 자신의 명령을 철회하였다.	21	4.276190476190476	7	3.5238095238095237	61.29032258064515	32.867883995703544	100.0	0.0	15.71268237934904	12.19512195121951	9.090909090909092	48.18977056937396	58.333333333333336
03003036.conllu	1	26	26.0	2.3043478260869565	0.0	11.538461538461537	0.0	0.0	0.0	3.8461538461538463	0.0	3.8461538461538463	3.8461538461538463	0.0	61.53846153846154	15.384615384615385	0.0	0.7826086956521741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	100.0	100.0	0.0	100.0	1.0	0.0	26.0	2.9545454545454546	20.0	20.0	0	0.0	0.0	0.0	7.6923076923076925	0.0	0.0	0.0	0.0	0.0	7.6923076923076925	0.0	3.8461538461538463	0.0	11.538461538461537	0.0	0.0	0.0	3.8461538461538463	0.0	7.6923076923076925	11.538461538461537	3.8461538461538463	0.0	0.0	0.0	11.538461538461537	15.384615384615385	0.0	0.0	0.0	0.0	0.0	0.0	15.384615384615385	100.0	0	100.0	0	0	0	0	0	0	0.0	0	0	0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	1.0	그 이후로 다네비르케는 독일 영토로 귀속되었다.	6	4.7	2	3.5	12.90322580645161	32.33082706766917	78.2608695652174	0.0	27.640036730945827	46.34146341463415	9.090909090909092	59.27217258662019	16.666666666666668
03004003.conllu	1	25	25.0	2.2857142857142856	4.0	16.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	56.0	12.0	0.0	0.8095238095238095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.65	19.0	19.0	0	4.0	4.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	4.0	0.0	16.0	0.0	8.0	0.0	0.0	0.0	4.0	4.0	4.0	0.0	4.0	4.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	100.0	0	100.0	0	0	0	0	0	0	0.0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	다뉴브강을 이용한물동량은 1987년 약 1억 톤으로 증가하였다.	7	4.04	2	4.142857142857143	16.129032258064512	46.83136412459721	80.95238095238095	0.0	37.474747474747474	43.90243902439025	0.0	42.01351056875136	16.666666666666668
03005007.conllu	1	15	15.0	3.071428571428572	13.333333333333336	6.666666666666668	6.666666666666668	0.0	26.66666666666667	13.333333333333336	0.0	0.0	0.0	0.0	33.333333333333336	0.0	0.0	0.7857142857142857	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	7.5	3.2307692307692313	9.0	9.0	0	13.333333333333336	0.0	0.0	6.666666666666668	6.666666666666668	0.0	0.0	0.0	0.0	6.666666666666668	0.0	13.333333333333336	0.0	6.666666666666668	0.0	0.0	0.0	0.0	0.0	0.0	13.333333333333336	6.666666666666668	0.0	0.0	13.333333333333336	6.666666666666668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.666666666666668	100.0	0	100.0	0	0	0	0	0	0	0.0	0	0	0	50.0	0.0	50.0	0.0	0.0	0.0	0.0	1.0	다뉴브강 델타 지역의 대부분은 루마니아(툴체아 카운티)에 속해 있으며 칠리아의 지배를 받고 있는 왼쪽 지역은 우크라이나(오데사 오블라스트)에 위치하고있다.	17	4.042941176470588	6	4.117647058823529	48.387096774193544	46.262715612560804	78.57142857142857	0.0	31.546231546231557	19.51219512195122	18.181818181818183	42.09042082729802	50.0
03005025.conllu	1	25	25.0	2.933333333333333	8.0	40.0	0.0	0.0	8.0	0.0	4.0	0.0	0.0	0.0	40.0	0.0	0.0	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.071428571428571	23.0	23.0	0	4.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	4.0	0.0	40.0	0.0	0.0	0.0	0.0	8.0	0.0	4.0	4.0	0.0	4.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	100.0	0	100.0	0	0	0	0	0	0	0.0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	기후가 상당히 건조하기때문에 해당 평야 지역은 보통 사하라 사막의 일부가 아닌가라는 생각이 들 정도이다.	14	4.880714285714286	2	3.2142857142857144	38.70967741935483	25.88614393125672	80.0	0.0	100.0	53.65853658536585	0.0	63.99775861532237	16.666666666666668
03006003.conllu	1	12	12.0	2.636363636363636	0.0	8.333333333333334	8.333333333333334	8.333333333333334	0.0	8.333333333333334	0.0	0.0	8.333333333333334	0.0	58.33333333333334	0.0	0.0	0.8181818181818182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	100.0	1.0	0.0	12.0	1.3	4.0	4.0	0	0.0	0.0	0.0	8.333333333333334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.333333333333334	0.0	8.333333333333334	0.0	0.0	0.0	8.333333333333334	0.0	16.666666666666668	16.666666666666668	8.333333333333334	0.0	0.0	0.0	8.333333333333334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.666666666666668	100.0	0	100.0	0	0	0	0	0	0	0.0	0	0	0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	주요 지형학적특성이 해안지역과는 상이하다는 점을 볼 때 서부 지역과는 상당히 다른 모습을 보인다.	13	4.76	2	3.230769230769231	35.48387096774193	26.257952573742052	81.81818181818183	0.0	4.242424242424242	7.317073170731707	9.090909090909092	60.84114186097189	16.666666666666668
03006008.conllu	1	10	10.0	3.2222222222222223	0.0	10.0	0.0	0.0	0.0	10.0	10.0	10.0	0.0	0.0	60.0	0.0	0.0	0.8888888888888888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	10.0	2.5	8.0	8.0	0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	10.0	30.0	10.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0	0.0	0	0	0	0	0	0	0.0	0	0	0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	1.0	북 알제리는 온대기후 지역으로 온화한 지중해 기후이다.	7	3.8685714285714283	4	3.4285714285714284	16.129032258064512	30.719656283566046	88.88888888888889	0.0	21.212121212121215	17.073170731707318	9.090909090909092	37.53074121346076	33.333333333333336
03006016.conllu	1	10	10.0	2.6666666666666665	0.0	10.0	10.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	60.0	0.0	10.0	0.7777777777777778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	10.0	2.0	6.0	6.0	0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	10.0	20.0	10.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	100.0	0	100.0	0	0	0	0	0	0	0.0	0	0	0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	3.0	가장 중요한것은 미시시피 강으로 흐르는 오하이오 강이었다.	7	4.655714285714287	2	3.7142857142857144	16.129032258064512	37.164339419978525	77.77777777777779	0.0	14.141414141414142	12.19512195121951	9.090909090909092	58.11412383650347	16.666666666666668
03006028.conllu	1	21	21.0	3.0	0.0	14.285714285714285	0.0	4.761904761904762	4.761904761904762	19.047619047619047	0.0	0.0	4.761904761904762	0.0	52.38095238095239	0.0	0.0	0.9444444444444444	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	4.2	3.5294117647058822	18.0	18.0	0	0.0	0.0	4.761904761904762	19.047619047619047	4.761904761904762	0.0	0.0	0.0	0.0	9.523809523809524	0.0	0.0	0.0	14.285714285714285	0.0	0.0	0.0	4.761904761904762	0.0	19.047619047619047	4.761904761904762	4.761904761904762	0.0	0.0	0.0	4.761904761904762	0.0	0.0	0.0	0.0	0.0	4.761904761904762	0.0	4.761904761904762	100.0	0	0.0	0	0	0	0	0	0	0.0	0	0	0	25.0	0.0	0.0	0.0	75.0	0.0	0.0	1.25	분쟁의 중심은 캔사스가 자유국가 또는 노예 국가로 연합에 참여하느냐에 대한 질문이었다.	11	4.578181818181818	2	3.4545454545454546	29.032258064516128	31.305536568694457	94.44444444444444	0.0	35.76945929887107	41.46341463414634	45.45454545454546	56.08668951445155	16.666666666666668
03006034.conllu	1	18	18.0	2.4	5.5555555555555545	16.666666666666668	5.5555555555555545	5.5555555555555545	0.0	11.111111111111109	0.0	5.5555555555555545	5.5555555555555545	0.0	44.444444444444436	0.0	0.0	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	100.0	0.0	100.0	2.0	0.0	9.0	3.071428571428572	11.0	11.0	0	0.0	0.0	5.5555555555555545	16.666666666666668	0.0	0.0	5.5555555555555545	0.0	0.0	0.0	0.0	0.0	0.0	16.666666666666668	0.0	0.0	0.0	5.5555555555555545	0.0	5.5555555555555545	11.111111111111109	5.5555555555555545	0.0	0.0	5.5555555555555545	0.0	0.0	0.0	5.5555555555555545	0.0	0.0	5.5555555555555545	0.0	11.111111111111109	100.0	0	0.0	0	0	0	0	0	0	0.0	0	0	0	50.0	0.0	0.0	0.0	50.0	0.0	0.0	1.5	캔자스 사건에 대한 국가의 반응을 볼 때 나라가 얼마나 깊게 나뉘어졌는가를 알 수 있다.	14	5.225	2	2.5714285714285716	38.70967741935483	11.38560687432868	80.0	0.0	29.292929292929305	24.390243902439025	18.181818181818183	73.00065373719762	16.666666666666668
03007003.conllu	1	12	12.0	2.636363636363636	0.0	8.333333333333334	0.0	0.0	0.0	8.333333333333334	0.0	0.0	0.0	0.0	75.0	0.0	8.333333333333334	0.9090909090909092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	12.0	2.4	9.0	9.0	0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.333333333333334	0.0	8.333333333333334	0.0	0.0	0.0	0.0	0.0	8.333333333333334	8.333333333333334	8.333333333333334	0.0	0.0	0.0	8.333333333333334	0.0	0.0	0.0	0.0	8.333333333333334	0.0	0.0	16.666666666666668	100.0	0	100.0	0	0	0	0	0	0	0.0	0	0	0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	3.0	색이라는 측면에서 이파리는 상당히 다양한녹색을 보였는데 노란색에서 파란색까지 그 범위가 다양하였다.	11	4.410909090909091	2	4.090909090909091	29.032258064516128	45.659603554340386	90.90909090909092	0.0	19.797979797979796	19.51219512195122	9.090909090909092	51.71259335565286	16.666666666666668
03007006.conllu	1	11	11.0	2.6	0.0	9.090909090909092	0.0	0.0	18.181818181818183	0.0	0.0	0.0	0.0	0.0	45.45454545454545	18.181818181818183	9.090909090909092	0.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2222222222222223	8.0	8.0	0	0.0	9.090909090909092	0.0	9.090909090909092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.090909090909092	0.0	9.090909090909092	0.0	9.090909090909092	0.0	0.0	0.0	9.090909090909092	9.090909090909092	9.090909090909092	0.0	0.0	0.0	0.0	27.272727272727273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0	100.0	0	0	0	0	0	0	0.0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	미 대륙 전반에 거주하던원주민은 주요 치료의 수단으로 그것에 의존하였다.	9	4.261111111111111	2	3.5555555555555554	22.58064516129032	33.58395989974937	70.0	0.0	17.283950617283953	17.073170731707318	0.0	47.79545289460303	16.666666666666668
03007009.conllu	1	19	19.0	2.6111111111111107	0.0	5.2631578947368425	0.0	0.0	0.0	10.526315789473683	0.0	5.2631578947368425	0.0	0.0	78.94736842105263	0.0	0.0	1.0	100.0	0.0	0.0	0.0	0.0	100.0	100.0	0.0	0.0	0.0	0.0	0.0	2.0	100.0	9.5	1.8823529411764703	10.0	10.0	0	0.0	0.0	0.0	15.789473684210524	5.2631578947368425	0.0	5.2631578947368425	0.0	0.0	5.2631578947368425	0.0	21.05263157894737	0.0	5.2631578947368425	0.0	0.0	0.0	0.0	0.0	10.526315789473683	0.0	5.2631578947368425	0.0	0.0	0.0	5.2631578947368425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.05263157894737	0.0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0.0	0.0	50.0	0.0	50.0	0.0	0.0	0.5	북서 유럽과 우크라이나 지역 내 교회는 종종 종려주일 행사에서 야자나무 대신 버드나무 가지를 사용하였다.	14	4.2507142857142854	5	3.2142857142857144	38.70967741935483	25.88614393125672	100.0	0.0	12.477718360071297	21.951219512195124	18.181818181818183	47.52358123462939	41.66666666666667
03007011.conllu	1	10	10.0	2.2222222222222223	0.0	10.0	0.0	0.0	0.0	10.0	0.0	0.0	10.0	0.0	50.0	10.0	10.0	0.6666666666666666	0.0	0.0	100.0	0.0	0.0	0.0	0.0	100.0	100.0	100.0	0.0	100.0	1.0	0.0	10.0	1.375	3.0	3.0	0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	10.0	0.0	10.0	10.0	10.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	10.0	0.0	0.0	20.0	100.0	0	0.0	0	0	0	0	0	0	0.0	0	0	0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	1.0	알프스 산맥은 저지대 유럽 지역에 식수, 관개 및 수력발전 자원을 제공한다.	11	4.155454545454545	5	2.909090909090909	29.032258064516128	19.002050580997953	66.66666666666666	0.0	5.3030303030303045	4.878048780487804	9.090909090909092	45.032587808791774	41.66666666666667
03008011.conllu	1	10	10.0	2.4444444444444446	10.0	10.0	0.0	0.0	20.0	20.0	0.0	0.0	10.0	0.0	30.0	0.0	0.0	0.7777777777777778	100.0	0.0	50.0	50.0	0.0	100.0	100.0	100.0	0.0	100.0	0.0	100.0	3.0	100.0	3.333333333333333	2.25	7.0	7.0	0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	10.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	10.0	0.0	0.0	20.0	10.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	10.0	100.0	0	0.0	0	0	0	0	0	0	100.0	0	0	0	50.0	0.0	50.0	0.0	0.0	0.0	0.0	1.0	알프스는 유럽의 전체 토지 면적 중 11%에 불과하지만특히 건조 지대와 여름기간 동안에는 저지대 유럽 지역의 수자원 공급량 중 최대 90%를 차지한다.	21	4.8238095238095235	3	3.0476190476190474	61.29032258064515	22.12674543501611	77.77777777777779	0.0	17.67676767676768	14.634146341463415	27.272727272727273	62.50972823210783	25.0
03009006.conllu	1	18	18.0	2.466666666666667	5.5555555555555545	16.666666666666668	5.5555555555555545	16.666666666666668	0.0	5.5555555555555545	0.0	5.5555555555555545	0.0	0.0	44.444444444444436	0.0	0.0	0.8666666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	18.0	3.6428571428571432	16.0	16.0	0	0.0	0.0	0.0	5.5555555555555545	0.0	0.0	0.0	0.0	0.0	5.5555555555555545	0.0	5.5555555555555545	0.0	16.666666666666668	0.0	0.0	0.0	0.0	0.0	16.666666666666668	22.222222222222218	5.5555555555555545	0.0	0.0	5.5555555555555545	11.111111111111109	0.0	0.0	5.5555555555555545	0.0	0.0	0.0	0.0	0.0	100.0	0	100.0	0	0	0	0	0	0	0.0	0	0	0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	밀라노와 같은 도시는 수자원 공급량 중 80%를 알프스에 의존한다.	9	4.485555555555555	4	3.2222222222222223	22.58064516129032	26.065162907268167	86.66666666666667	0.0	37.373737373737384	36.58536585365854	9.090909090909092	53.66456018014091	33.333333333333336
03009011.conllu	1	16	16.0	2.8666666666666667	0.0	6.25	0.0	0.0	6.25	12.5	0.0	12.5	0.0	0.0	62.5	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	8.0	1.6428571428571428	4.0	4.0	0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	12.5	0.0	6.25	0.0	6.25	0.0	0.0	0.0	0.0	0.0	12.5	12.5	6.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.75	100.0	0	100.0	0	0	0	0	0	0	0.0	0	0	0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	1.0	강을 이용해500개 이상의 수력발전소를 운영하고있으며 최대 200킬로와트의 전력을 생산한다.	9	3.503333333333333	4	4.777777777777778	22.58064516129032	61.152882205513784	100.0	0.0	9.09090909090909	7.317073170731707	18.181818181818183	27.979952059272165	33.333333333333336
03010012.conllu	1	27	27.0	2.1153846153846154	3.703703703703704	3.703703703703704	0.0	7.407407407407407	7.407407407407407	11.111111111111109	0.0	0.0	3.703703703703704	0.0	40.74074074074074	7.407407407407407	14.814814814814815	0.6923076923076923	100.0	0.0	0.0	0.0	0.0	100.0	100.0	0.0	0.0	0.0	0.0	0.0	4.0	100.0	6.75	3.16	22.0	22.0	0	3.703703703703704	0.0	0.0	7.407407407407407	0.0	0.0	3.703703703703704	0.0	0.0	11.111111111111109	0.0	7.407407407407407	0.0	3.703703703703704	0.0	0.0	0.0	3.703703703703704	0.0	7.407407407407407	11.111111111111109	3.703703703703704	0.0	0.0	3.703703703703704	0.0	14.814814814814815	0.0	0.0	0.0	7.407407407407407	0.0	0.0	11.111111111111109	100.0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0.0	0.0	33.333333333333336	0.0	66.66666666666667	0.0	0.0	0.6666666666666666	유럽의 주요 강은 라인, 론, 인, 티치노 및 포 등 스위스에서 발원하며모두 알프스에 상류원을 두고 인접 국가로 흐르며 종국에는 북해, 지중해, 아드리아해 및 흑해로 흘러 들어간다.	26	4.165384615384616	11	2.923076923076923	77.41935483870967	19.317524580682466	69.23076923076923	0.0	30.54545454545455	51.21951219512195	36.36363636363637	45.29225405233251	91.66666666666667
03010019.conllu	1	6	6.0	2.6	0.0	16.666666666666668	0.0	16.666666666666668	16.666666666666668	33.333333333333336	0.0	0.0	0.0	0.0	16.666666666666668	0.0	0.0	1.0	100.0	0.0	100.0	0.0	0.0	100.0	100.0	0.0	0.0	0.0	0.0	0.0	2.0	100.0	3.0	2.0	4.0	4.0	0	0.0	0.0	0.0	0.0	16.666666666666668	0.0	0.0	0.0	0.0	0.0	0.0	16.666666666666668	0.0	16.666666666666668	0.0	0.0	0.0	0.0	0.0	0.0	16.666666666666668	16.666666666666668	0.0	0.0	0.0	0.0	0.0	0.0	16.666666666666668	0.0	0.0	0.0	0.0	0.0	100.0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	화산에 관한 연구를 화산학(volcanology)이라고 하며 vulcanology라고 쓰기도 한다.	8	4.2975	3	6.0	19.354838709677416	88.72180451127818	100.0	0.0	14.141414141414142	7.317073170731707	18.181818181818183	48.74700370451079	25.0
