Filename	n_sentences	n_tokens	tokens_per_sent	char_per_tok	upos_dist_ADJ	upos_dist_ADP	upos_dist_ADV	upos_dist_AUX	upos_dist_CCONJ	upos_dist_DET	upos_dist_INTJ	upos_dist_NOUN	upos_dist_NUM	upos_dist_PART	upos_dist_PRON	upos_dist_PROPN	upos_dist_PUNCT	upos_dist_SCONJ	upos_dist_SYM	upos_dist_VERB	upos_dist_X	lexical_density	verbs_tense_dist_Past	verbs_tense_dist_Pres	verbs_mood_dist_Imp	verbs_mood_dist_Ind	verbs_form_dist_Fin	verbs_form_dist_Ger	verbs_form_dist_Inf	verbs_form_dist_Part	verbs_num_pers_dist_+	verbs_num_pers_dist_Sing+	verbs_num_pers_dist_Sing+1	verbs_num_pers_dist_Sing+3	aux_tense_dist_Past	aux_tense_dist_Pres	aux_mood_dist_Imp	aux_mood_dist_Ind	aux_form_dist_Fin	aux_form_dist_Ger	aux_form_dist_Inf	aux_form_dist_Part	aux_num_pers_dist_+	aux_num_pers_dist_Sing+1	aux_num_pers_dist_Sing+3	verbal_head_per_sent	verbal_root_perc	avg_verb_edges	verb_edges_dist_0	verb_edges_dist_1	verb_edges_dist_2	verb_edges_dist_3	verb_edges_dist_4	verb_edges_dist_5	verb_edges_dist_6	avg_max_depth	avg_token_per_clause	avg_max_links_len	avg_links_len	max_links_len	avg_prepositional_chain_len	n_prepositional_chains	prep_dist_1	prep_dist_2	prep_dist_3	prep_dist_4	obj_pre	obj_post	subj_pre	subj_post	dep_dist_acl	dep_dist_acl:relcl	dep_dist_advcl	dep_dist_advmod	dep_dist_amod	dep_dist_appos	dep_dist_aux	dep_dist_aux:pass	dep_dist_case	dep_dist_cc	dep_dist_cc:preconj	dep_dist_ccomp	dep_dist_compound	dep_dist_compound:prt	dep_dist_conj	dep_dist_cop	dep_dist_csubj	dep_dist_det	dep_dist_det:predet	dep_dist_discourse	dep_dist_expl	dep_dist_fixed	dep_dist_flat	dep_dist_goeswith	dep_dist_iobj	dep_dist_list	dep_dist_mark	dep_dist_nmod	dep_dist_nmod:npmod	dep_dist_nmod:poss	dep_dist_nmod:tmod	dep_dist_nsubj	dep_dist_nsubj:pass	dep_dist_nummod	dep_dist_obj	dep_dist_obl	dep_dist_obl:npmod	dep_dist_obl:tmod	dep_dist_parataxis	dep_dist_punct	dep_dist_root	dep_dist_vocative	dep_dist_xcomp	principal_proposition_dist	subordinate_proposition_dist	subordinate_post	subordinate_pre	avg_subordinate_chain_len	subordinate_dist_1	subordinate_dist_2	subordinate_dist_3	subordinate_dist_4	subordinate_dist_5
train_sents_1633.conllu	1	10	10.0	4.375	0	0	10.0	10.0	0	0	0	0	0	0	30.0	10.0	20.0	0	0	20.0	0	0.5	100.0	0	0	100.0	50.0	0	0	50.0	100.0	0	0	0	0	100.0	0	100.0	100.0	0	0	0	0	0	100.0	3.0	100.0	2.0	50.0	0	0	0	50.0	0	0	2.0	3.3333333333333335	7.0	2.4285714285714284	7	0	0	0	0	0	0	0.0	100.0	100.0	0.0	0	0	0	10.0	0	0	0	0	0	0	0	0	0	0	0	10.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.0	0	0	10.0	0	0	0	10.0	20.0	10.0	0	10.0	33.333333333333336	66.66666666666667	100.0	0.0	1.0	100.0	0	0	0	0
train_sents_1634.conllu	1	22	22.0	4.333333333333333	4.545454545454546	9.090909090909092	9.090909090909092	4.545454545454546	4.545454545454546	13.636363636363637	0	13.636363636363637	0	4.545454545454546	9.090909090909092	4.545454545454546	4.545454545454546	0	0	18.181818181818183	0	0.5238095238095238	100.0	0	0	100.0	25.0	50.0	25.0	0	0	0	0	100.0	100.0	0	0	100.0	100.0	0	0	0	100.0	0	0	5.0	100.0	2.25	0	25.0	25.0	50.0	0	0	0	7.0	4.4	5.0	1.85	5	0	0	0	0	0	0	0.0	100.0	100.0	0.0	4.545454545454546	4.545454545454546	4.545454545454546	9.090909090909092	0	0	0	0	9.090909090909092	4.545454545454546	0	0	0	0	4.545454545454546	4.545454545454546	0	13.636363636363637	0	0	4.545454545454546	0	0	0	0	0	4.545454545454546	0	0	0	0	4.545454545454546	0	0	9.090909090909092	9.090909090909092	0	0	0	4.545454545454546	4.545454545454546	0	0	25.0	75.0	100.0	0.0	1.5	50.0	50.0	0	0	0
train_sents_1635.conllu	1	21	21.0	3.75	0	0	4.761904761904762	4.761904761904762	0	4.761904761904762	0	9.523809523809524	0	9.523809523809524	23.80952380952381	0	23.80952380952381	0	0	19.047619047619047	0	0.4375	50.0	50.0	0	100.0	50.0	0	50.0	0	100.0	0	0	0	0	0	0	0	100.0	0	0	0	100.0	0	0	4.0	100.0	3.0	0	0	50.0	0	50.0	0	0	5.0	5.25	7.0	2.2	7	0	0	0	0	0	0	0.0	100.0	100.0	0.0	0	0	0	9.523809523809524	0	0	4.761904761904762	0	0	0	0	9.523809523809524	0	0	4.761904761904762	0	0	4.761904761904762	0	0	0	0	0	0	0	0	4.761904761904762	0	0	0	0	14.285714285714286	0	0	14.285714285714286	0	0	0	0	23.80952380952381	4.761904761904762	0	4.761904761904762	25.0	75.0	100.0	0.0	3.0	0	0	100.0	0	0
train_sents_1636.conllu	1	7	7.0	3.8	0	0	0	0	0	14.285714285714286	0	14.285714285714286	0	0	28.571428571428573	0	28.571428571428573	0	0	14.285714285714286	0	0.4	0	100.0	0	100.0	100.0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	2.0	0	0	100.0	0	0	0	0	2.0	7.0	2.0	1.25	2	0	0	0	0	0	0	0.0	100.0	100.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.285714285714286	0	0	0	0	0	0	0	0	0	0	14.285714285714286	0	0	14.285714285714286	0	0	14.285714285714286	0	0	0	0	28.571428571428573	14.285714285714286	0	0	100.0	0.0	0	0	0	0	0	0	0	0
train_sents_1637.conllu	1	14	14.0	4.6923076923076925	0	21.428571428571427	0	7.142857142857143	0	14.285714285714286	0	14.285714285714286	0	0	7.142857142857143	21.428571428571427	7.142857142857143	0	0	7.142857142857143	0	0.46153846153846156	100.0	0	0	0	0	0	0	100.0	0	0	0	0	100.0	0	0	100.0	100.0	0	0	0	100.0	0	0	1.0	100.0	3.0	0	0	0	100.0	0	0	0	4.0	14.0	4.0	1.75	4	2.0	1	0	100.0	0	0	0.0	100.0	100.0	0.0	0	0	0	0	0	0	7.142857142857143	0	21.428571428571427	0	0	0	0	0	0	0	0	14.285714285714286	0	0	0	0	7.142857142857143	0	0	0	0	14.285714285714286	0	0	0	7.142857142857143	0	0	7.142857142857143	7.142857142857143	0	0	0	7.142857142857143	7.142857142857143	0	0	100.0	0.0	0	0	0	0	0	0	0	0
train_sents_1638.conllu	1	11	11.0	3.6	9.090909090909092	9.090909090909092	0	0	0	9.090909090909092	0	18.181818181818183	0	9.090909090909092	9.090909090909092	9.090909090909092	9.090909090909092	0	0	18.181818181818183	0	0.6	100.0	0	0	100.0	50.0	0	0	50.0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	1.5	0	50.0	50.0	0	0	0	0	5.0	5.5	4.0	2.0	4	0	0	0	0	0	0	0.0	100.0	100.0	0.0	9.090909090909092	0	0	0	9.090909090909092	0	0	0	18.181818181818183	0	0	0	0	0	0	0	0	9.090909090909092	0	0	0	0	0	0	0	0	0	0	0	9.090909090909092	0	9.090909090909092	0	0	9.090909090909092	9.090909090909092	0	0	0	9.090909090909092	9.090909090909092	0	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0	0
train_sents_1639.conllu	1	8	8.0	2.6666666666666665	0	0	12.5	12.5	0	0	0	0	0	12.5	25.0	0	25.0	0	0	12.5	0	0.3333333333333333	0	0	0	0	0	0	100.0	0	0	0	0	0	0	100.0	0	100.0	100.0	0	0	0	100.0	0	0	2.0	100.0	2.0	0	0	100.0	0	0	0	0	2.0	4.0	4.0	2.0	4	0	0	0	0	0	0	0	0	100.0	0.0	0	12.5	0	12.5	0	0	0	0	0	0	0	0	0	0	0	12.5	0	0	0	0	0	0	0	0	0	0	12.5	0	0	0	0	12.5	0	0	0	0	0	0	0	25.0	12.5	0	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0	0
train_sents_1640.conllu	1	48	48.0	4.146341463414634	6.25	2.0833333333333335	10.416666666666666	8.333333333333334	2.0833333333333335	6.25	0	8.333333333333334	0	0	18.75	2.0833333333333335	14.583333333333334	6.25	0	14.583333333333334	0	0.4878048780487805	0	100.0	0	100.0	28.571428571428573	28.571428571428573	42.857142857142854	0	0	0	0	100.0	0	100.0	0	100.0	100.0	0	0	0	75.0	0	25.0	8.0	100.0	3.2857142857142856	0	14.285714285714286	0	42.857142857142854	28.571428571428573	14.285714285714286	0	7.0	6.0	12.0	2.825	12	0	0	0	0	0	0	0.0	100.0	83.33333333333333	16.666666666666668	0	2.0833333333333335	6.25	10.416666666666666	4.166666666666667	0	6.25	0	2.0833333333333335	2.0833333333333335	0	0	0	0	0	2.0833333333333335	2.0833333333333335	6.25	0	0	2.0833333333333335	0	0	0	2.0833333333333335	0	6.25	0	0	2.0833333333333335	0	10.416666666666666	0	0	10.416666666666666	2.0833333333333335	0	0	4.166666666666667	14.583333333333334	2.0833333333333335	0	0	16.666666666666668	83.33333333333333	60.0	40.0	1.6666666666666667	33.333333333333336	66.66666666666667	0	0	0
train_sents_1641.conllu	1	8	8.0	3.142857142857143	0	0	25.0	12.5	0	12.5	0	12.5	0	0	12.5	0	12.5	12.5	0	0	0	0.42857142857142855	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	100.0	100.0	0	0	0	0	0	100.0	1.0	100.0	0	0	0	0	0	0	0	0	3.0	8.0	3.0	1.8333333333333333	3	0	0	0	0	0	0	0	0	100.0	0.0	0	0	0	12.5	0	0	0	0	0	0	0	0	0	0	0	12.5	0	12.5	0	0	0	0	0	0	0	0	12.5	0	0	0	0	12.5	0	0	0	0	12.5	0	0	12.5	12.5	0	0	100.0	0.0	0	0	0	0	0	0	0	0
train_sents_1642.conllu	1	12	12.0	3.3	8.333333333333334	16.666666666666668	8.333333333333334	8.333333333333334	0	8.333333333333334	0	8.333333333333334	0	0	16.666666666666668	0	16.666666666666668	0	0	8.333333333333334	0	0.4	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	100.0	0	100.0	100.0	0	0	0	0	0	100.0	1.0	100.0	4.0	0	0	0	0	100.0	0	0	2.0	12.0	6.0	2.3333333333333335	6	0	0	0	0	0	0	0	0	100.0	0.0	0	0	0	8.333333333333334	8.333333333333334	0	8.333333333333334	0	16.666666666666668	0	0	0	0	0	0	0	0	8.333333333333334	0	0	0	0	0	0	0	0	0	0	0	0	0	8.333333333333334	0	0	0	16.666666666666668	0	0	0	16.666666666666668	8.333333333333334	0	0	100.0	0.0	0	0	0	0	0	0	0	0
train_sents_1643.conllu	1	12	12.0	2.857142857142857	0	0	0	8.333333333333334	0	0	0	0	0	8.333333333333334	16.666666666666668	8.333333333333334	41.666666666666664	0	0	16.666666666666668	0	0.42857142857142855	100.0	0	0	100.0	50.0	0	50.0	0	100.0	0	0	0	0	100.0	0	100.0	100.0	0	0	0	100.0	0	0	2.0	0.0	1.5	0	50.0	50.0	0	0	0	0	2.0	6.0	9.0	3.5	9	0	0	0	0	0	0	0	0	100.0	0.0	0	0	0	8.333333333333334	0	0	8.333333333333334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.666666666666668	0	0	0	0	0	0	16.666666666666668	41.666666666666664	8.333333333333334	0	0	0	0	0	0	0	0	0	0	0	0
train_sents_1644.conllu	1	9	9.0	2.625	0	0	0	11.11111111111111	11.11111111111111	0	0	0	0	22.22222222222222	22.22222222222222	0	11.11111111111111	0	0	22.22222222222222	0	0.25	0	0	0	0	0	0	100.0	0	0	0	0	0	0	100.0	0	100.0	100.0	0	0	0	100.0	0	0	2.0	100.0	3.0	0	0	50.0	0	50.0	0	0	2.0	4.5	4.0	2.2857142857142856	4	0	0	0	0	0	0	0	0	100.0	0.0	0	0	0	11.11111111111111	0	0	11.11111111111111	0	0	11.11111111111111	0	11.11111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.11111111111111	0	0	0	0	22.22222222222222	0	0	0	0	0	0	0	11.11111111111111	11.11111111111111	0	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0	0
train_sents_1645.conllu	1	15	15.0	4.538461538461538	6.666666666666667	6.666666666666667	6.666666666666667	0	6.666666666666667	0	6.666666666666667	13.333333333333334	0	6.666666666666667	13.333333333333334	13.333333333333334	13.333333333333334	0	0	6.666666666666667	0	0.5384615384615384	100.0	0	0	100.0	100.0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	5.0	0	0	0	0	0	100.0	0	3.0	15.0	5.0	2.3333333333333335	5	0	0	0	0	0	0	0.0	100.0	100.0	0.0	0	0	0	6.666666666666667	6.666666666666667	0	0	0	13.333333333333334	6.666666666666667	0	0	0	0	0	0	0	0	0	6.666666666666667	0	0	6.666666666666667	0	0	0	0	0	0	13.333333333333334	0	6.666666666666667	0	0	6.666666666666667	6.666666666666667	0	0	0	13.333333333333334	6.666666666666667	0	0	100.0	0.0	0	0	0	0	0	0	0	0
train_sents_1646.conllu	1	8	8.0	2.6666666666666665	12.5	12.5	12.5	12.5	0	0	0	0	0	0	25.0	0	25.0	0	0	0	0	0.3333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	100.0	100.0	0	0	0	0	100.0	0	1.0	100.0	0	0	0	0	0	0	0	0	2.0	8.0	3.0	1.8	3	0	0	0	0	0	0	0	0	100.0	0.0	0	0	0	12.5	0	0	0	0	12.5	0	0	0	0	0	0	12.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.5	0	0	0	12.5	0	0	0	25.0	12.5	0	0	100.0	0.0	0	0	0	0	0	0	0	0
train_sents_1647.conllu	1	13	13.0	3.6666666666666665	7.6923076923076925	0	0	7.6923076923076925	0	7.6923076923076925	0	7.6923076923076925	0	0	23.076923076923077	0	30.76923076923077	0	0	15.384615384615385	0	0.4444444444444444	100.0	0	0	100.0	50.0	0	0	50.0	100.0	0	0	0	0	100.0	0	100.0	100.0	0	0	0	100.0	0	0	2.0	100.0	1.5	0	50.0	50.0	0	0	0	0	4.0	6.5	10.0	2.875	10	0	0	0	0	0	0	100.0	0.0	66.66666666666667	33.333333333333336	0	7.6923076923076925	0	0	7.6923076923076925	0	7.6923076923076925	0	0	0	0	0	0	0	0	0	0	7.6923076923076925	0	0	0	0	0	0	0	0	0	0	0	0	0	23.076923076923077	0	0	7.6923076923076925	0	0	0	0	30.76923076923077	7.6923076923076925	0	0	50.0	50.0	0.0	100.0	1.0	100.0	0	0	0	0
train_sents_1648.conllu	1	23	23.0	3.9444444444444446	4.3478260869565215	8.695652173913043	0	4.3478260869565215	4.3478260869565215	4.3478260869565215	0	13.043478260869565	4.3478260869565215	4.3478260869565215	13.043478260869565	0	21.73913043478261	0	0	17.391304347826086	0	0.4444444444444444	100.0	0	0	100.0	50.0	0	50.0	0	100.0	0	0	0	0	0	0	0	100.0	0	0	0	100.0	0	0	4.0	100.0	2.5	0	0	50.0	50.0	0	0	0	5.0	5.75	6.0	2.176470588235294	6	1.0	1	100.0	0	0	0	0.0	100.0	100.0	0.0	0	0	0	0	0	0	4.3478260869565215	0	8.695652173913043	4.3478260869565215	0	4.3478260869565215	0	0	4.3478260869565215	0	0	4.3478260869565215	0	0	0	0	0	0	0	0	4.3478260869565215	4.3478260869565215	0	4.3478260869565215	0	8.695652173913043	0	4.3478260869565215	4.3478260869565215	4.3478260869565215	0	0	0	21.73913043478261	4.3478260869565215	0	8.695652173913043	33.333333333333336	66.66666666666667	100.0	0.0	2.0	0	100.0	0	0	0
train_sents_1649.conllu	1	20	20.0	4.388888888888889	0	10.0	0	15.0	0	15.0	0	10.0	0	0	20.0	0	10.0	5.0	0	15.0	0	0.2777777777777778	100.0	0	0	0	0	33.333333333333336	0	66.66666666666667	0	0	0	0	0	100.0	0	100.0	66.66666666666667	0	33.333333333333336	0	50.0	0	50.0	3.0	100.0	3.0	0	33.333333333333336	0	0	66.66666666666667	0	0	4.0	6.666666666666667	11.0	2.4705882352941178	11	1.0	1	100.0	0	0	0	0.0	100.0	100.0	0.0	0	0	10.0	5.0	0	0	15.0	0	10.0	0	0	0	0	0	0	0	0	10.0	0	0	0	0	0	0	0	0	5.0	5.0	0	0	0	10.0	0	0	10.0	5.0	0	0	0	10.0	5.0	0	0	33.333333333333336	66.66666666666667	0.0	100.0	2.0	0	100.0	0	0	0
train_sents_1650.conllu	1	42	42.0	4.305555555555555	4.761904761904762	4.761904761904762	2.380952380952381	14.285714285714286	2.380952380952381	2.380952380952381	0	4.761904761904762	0	2.380952380952381	19.047619047619047	7.142857142857143	14.285714285714286	7.142857142857143	0	14.285714285714286	0	0.3888888888888889	33.333333333333336	66.66666666666667	0	100.0	33.333333333333336	0	50.0	16.666666666666668	50.0	0	0	50.0	0	100.0	0	100.0	83.33333333333333	0	16.666666666666668	0	80.0	0	20.0	7.0	100.0	3.6666666666666665	0	0	0	66.66666666666667	0	33.333333333333336	0	7.0	6.0	17.0	3.6	17	1.0	1	100.0	0	0	0	0.0	100.0	100.0	0.0	0	2.380952380952381	4.761904761904762	4.761904761904762	2.380952380952381	0	9.523809523809524	2.380952380952381	4.761904761904762	2.380952380952381	0	2.380952380952381	0	0	2.380952380952381	2.380952380952381	0	2.380952380952381	0	0	0	0	2.380952380952381	0	2.380952380952381	0	7.142857142857143	2.380952380952381	0	0	0	11.904761904761905	2.380952380952381	0	7.142857142857143	2.380952380952381	0	0	2.380952380952381	14.285714285714286	2.380952380952381	0	0	20.0	80.0	100.0	0.0	2.0	0	100.0	0	0	0
train_sents_1651.conllu	1	21	21.0	4.411764705882353	0	19.047619047619047	4.761904761904762	0	0	9.523809523809524	0	19.047619047619047	4.761904761904762	0	9.523809523809524	4.761904761904762	19.047619047619047	0	0	9.523809523809524	0	0.47058823529411764	100.0	0	0	100.0	50.0	50.0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	3.0	0	0	50.0	0	50.0	0	0	4.0	10.5	10.0	2.75	10	1.0	2	100.0	0	0	0	0.0	100.0	100.0	0.0	0	0	4.761904761904762	4.761904761904762	0	4.761904761904762	0	0	19.047619047619047	0	0	0	4.761904761904762	0	0	0	0	9.523809523809524	0	0	0	0	0	0	0	0	0	9.523809523809524	0	0	0	4.761904761904762	0	0	4.761904761904762	9.523809523809524	0	0	0	19.047619047619047	4.761904761904762	0	0	50.0	50.0	0.0	100.0	1.0	100.0	0	0	0	0
train_sents_1652.conllu	1	8	8.0	4.857142857142857	12.5	0	0	0	0	0	0	0	0	0	37.5	0	12.5	12.5	0	25.0	0	0.42857142857142855	0	100.0	0	100.0	50.0	50.0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	2.0	0	0	100.0	0	0	0	0	3.0	4.0	2.0	1.3333333333333333	2	0	0	0	0	0	0	0.0	100.0	100.0	0.0	0	0	12.5	0	0	0	0	0	0	0	0	12.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.5	0	0	0	0	25.0	0	0	12.5	0	0	0	0	12.5	12.5	0	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0	0
train_sents_1653.conllu	1	21	21.0	3.8333333333333335	9.523809523809524	4.761904761904762	9.523809523809524	9.523809523809524	4.761904761904762	4.761904761904762	4.761904761904762	4.761904761904762	0	0	19.047619047619047	0	14.285714285714286	0	0	14.285714285714286	0	0.4444444444444444	100.0	0	0	100.0	66.66666666666667	0	33.333333333333336	0	100.0	0	0	0	0	100.0	0	100.0	100.0	0	0	0	50.0	0	50.0	4.0	0.0	2.3333333333333335	0	0	66.66666666666667	33.333333333333336	0	0	0	6.0	5.25	6.0	2.2941176470588234	6	0	0	0	0	0	0	0	0	100.0	0.0	0	4.761904761904762	0	9.523809523809524	4.761904761904762	0	4.761904761904762	0	4.761904761904762	4.761904761904762	0	14.285714285714286	0	0	4.761904761904762	4.761904761904762	0	4.761904761904762	0	0	0	0	0	0	0	0	0	0	0	0	0	19.047619047619047	0	0	0	0	0	0	0	14.285714285714286	4.761904761904762	0	0	0.0	100.0	100.0	0.0	4.0	0	0	0	100.0	0
train_sents_1654.conllu	1	14	14.0	3.25	0	7.142857142857143	0	7.142857142857143	0	7.142857142857143	0	14.285714285714286	0	0	28.571428571428573	0	14.285714285714286	7.142857142857143	0	14.285714285714286	0	0.3333333333333333	100.0	0	0	100.0	50.0	0	0	50.0	100.0	0	0	0	0	100.0	0	100.0	100.0	0	0	0	100.0	0	0	2.0	100.0	3.5	0	0	0	50.0	50.0	0	0	2.0	7.0	8.0	2.3636363636363638	8	0	0	0	0	0	0	0.0	100.0	100.0	0.0	0	0	7.142857142857143	0	0	0	7.142857142857143	0	7.142857142857143	0	0	0	0	0	0	0	0	7.142857142857143	0	0	0	0	0	0	0	0	7.142857142857143	0	0	7.142857142857143	0	14.285714285714286	0	0	14.285714285714286	7.142857142857143	0	0	0	14.285714285714286	7.142857142857143	0	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0	0
train_sents_1655.conllu	1	27	27.0	4.125	0	11.11111111111111	3.7037037037037037	3.7037037037037037	7.407407407407407	7.407407407407407	0	14.814814814814815	0	7.407407407407407	14.814814814814815	7.407407407407407	11.11111111111111	0	0	11.11111111111111	0	0.4166666666666667	100.0	0	0	100.0	66.66666666666667	0	33.333333333333336	0	100.0	0	0	0	100.0	0	0	100.0	100.0	0	0	0	0	0	100.0	4.0	100.0	2.6666666666666665	0	0	66.66666666666667	0	33.333333333333336	0	0	5.0	6.75	14.0	2.739130434782609	14	0	0	0	0	0	0	33.333333333333336	66.66666666666667	100.0	0.0	3.7037037037037037	0	0	0	0	0	0	0	14.814814814814815	7.407407407407407	0	0	0	0	7.407407407407407	3.7037037037037037	0	7.407407407407407	0	0	0	0	0	0	0	0	3.7037037037037037	0	0	7.407407407407407	0	7.407407407407407	0	0	11.11111111111111	11.11111111111111	0	0	0	11.11111111111111	3.7037037037037037	0	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0	0
train_sents_1656.conllu	1	7	7.0	5.0	0	14.285714285714286	14.285714285714286	14.285714285714286	0	0	0	14.285714285714286	0	0	14.285714285714286	0	14.285714285714286	0	0	14.285714285714286	0	0.5	0	100.0	0	0	0	0	0	100.0	0	0	0	0	100.0	0	0	100.0	100.0	0	0	0	100.0	0	0	1.0	100.0	3.0	0	0	0	100.0	0	0	0	2.0	7.0	3.0	1.8	3	0	0	0	0	0	0	0	0	100.0	0.0	0	0	0	14.285714285714286	0	0	14.285714285714286	0	14.285714285714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.285714285714286	0	0	0	14.285714285714286	0	0	0	14.285714285714286	14.285714285714286	0	0	100.0	0.0	0	0	0	0	0	0	0	0
train_sents_1657.conllu	1	7	7.0	5.333333333333333	0	0	0	28.571428571428573	0	14.285714285714286	0	14.285714285714286	14.285714285714286	0	0	0	14.285714285714286	0	0	14.285714285714286	0	0.3333333333333333	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	50.0	0	50.0	0	100.0	0	0	1.0	100.0	2.0	0	0	100.0	0	0	0	0	2.0	7.0	3.0	1.6	3	0	0	0	0	0	0	0.0	100.0	100.0	0.0	0	0	0	0	0	0	28.571428571428573	0	0	0	0	0	0	0	0	0	0	14.285714285714286	0	0	0	0	0	0	0	0	0	0	0	0	0	14.285714285714286	0	0	14.285714285714286	0	0	0	0	14.285714285714286	14.285714285714286	0	0	100.0	0.0	0	0	0	0	0	0	0	0
train_sents_1658.conllu	1	11	11.0	4.714285714285714	0	0	9.090909090909092	0	0	9.090909090909092	0	18.181818181818183	0	0	18.181818181818183	0	36.36363636363637	0	0	9.090909090909092	0	0.5714285714285714	0	100.0	0	100.0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	1.0	0	100.0	0	0	0	0	0	4.0	11.0	2.0	1.5	2	0	0	0	0	0	0	0	0	0.0	100.0	0	0	0	9.090909090909092	0	9.090909090909092	0	0	0	0	0	0	0	0	0	0	0	9.090909090909092	0	0	9.090909090909092	0	0	0	0	0	0	0	0	0	0	18.181818181818183	0	0	0	0	0	0	0	36.36363636363637	9.090909090909092	0	0	100.0	0.0	0	0	0	0	0	0	0	0
train_sents_1659.conllu	1	23	23.0	3.857142857142857	13.043478260869565	4.3478260869565215	0	4.3478260869565215	4.3478260869565215	17.391304347826086	0	17.391304347826086	0	4.3478260869565215	8.695652173913043	0	8.695652173913043	8.695652173913043	0	8.695652173913043	0	0.42857142857142855	50.0	50.0	0	100.0	100.0	0	0	0	100.0	0	0	0	100.0	0	0	100.0	100.0	0	0	0	0	0	100.0	3.0	100.0	3.0	0	0	50.0	0	50.0	0	0	4.0	7.666666666666667	8.0	3.25	8	0	0	0	0	0	0	0	0	100.0	0.0	0	0	0	4.3478260869565215	13.043478260869565	0	0	0	4.3478260869565215	4.3478260869565215	0	8.695652173913043	0	0	4.3478260869565215	4.3478260869565215	0	17.391304347826086	0	0	0	0	0	0	0	0	8.695652173913043	0	0	0	0	13.043478260869565	0	0	0	4.3478260869565215	0	0	0	8.695652173913043	4.3478260869565215	0	0	33.333333333333336	66.66666666666667	100.0	0.0	2.0	0	100.0	0	0	0
train_sents_1660.conllu	1	25	25.0	3.823529411764706	8.0	0	8.0	8.0	4.0	0	0	8.0	0	4.0	20.0	0	32.0	0	0	8.0	0	0.47058823529411764	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	100.0	0	0	2.0	100.0	4.5	0	0	0	0	50.0	50.0	0	3.0	12.5	8.0	3.0	8	0	0	0	0	0	0	0.0	100.0	100.0	0.0	0	0	0	8.0	8.0	4.0	8.0	0	0	4.0	0	0	0	0	4.0	0	0	0	0	0	0	4.0	0	0	4.0	0	0	0	0	4.0	0	12.0	0	0	4.0	0	0	0	0	32.0	4.0	0	0	100.0	0.0	0	0	0	0	0	0	0	0
train_sents_1661.conllu	1	20	20.0	3.2941176470588234	5.0	5.0	10.0	5.0	5.0	10.0	0	5.0	10.0	5.0	10.0	0	15.0	0	0	15.0	0	0.4117647058823529	100.0	0	0	100.0	33.333333333333336	0	33.333333333333336	33.333333333333336	100.0	0	0	0	100.0	0	0	100.0	100.0	0	0	0	100.0	0	0	3.0	100.0	3.3333333333333335	0	0	0	66.66666666666667	33.333333333333336	0	0	3.0	6.666666666666667	12.0	2.9375	12	0	0	0	0	0	0	100.0	0.0	100.0	0.0	0	0	0	15.0	5.0	0	5.0	0	0	5.0	0	0	0	5.0	5.0	0	0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.0	0	10.0	5.0	0	5.0	0	0	15.0	5.0	0	5.0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0	0
