Filename	n_sentences	n_tokens	tokens_per_sent	char_per_tok	upos_dist_ADJ	upos_dist_ADP	upos_dist_ADV	upos_dist_AUX	upos_dist_CCONJ	upos_dist_DET	upos_dist_INTJ	upos_dist_NOUN	upos_dist_NUM	upos_dist_PRON	upos_dist_PROPN	upos_dist_PUNCT	upos_dist_SCONJ	upos_dist_SYM	upos_dist_VERB	upos_dist_X	lexical_density	verbs_tense_dist_Past	verbs_tense_dist_Pres	verbs_form_dist_Fin	verbs_form_dist_Inf	verbs_form_dist_Part	verbs_num_pers_dist_Plur+	verbs_num_pers_dist_Sing+	aux_tense_dist_Past	aux_tense_dist_Pres	aux_form_dist_Fin	aux_form_dist_Inf	aux_form_dist_Part	aux_num_pers_dist_Plur+	aux_num_pers_dist_Sing+	verbal_head_per_sent	verbal_root_perc	avg_verb_edges	verb_edges_dist_0	verb_edges_dist_1	verb_edges_dist_2	verb_edges_dist_3	verb_edges_dist_4	verb_edges_dist_5	verb_edges_dist_6	avg_max_depth	avg_token_per_clause	avg_max_links_len	avg_links_len	max_links_len	avg_prepositional_chain_len	n_prepositional_chains	prep_dist_1	prep_dist_2	prep_dist_3	obj_pre	obj_post	subj_pre	subj_post	dep_dist_acl	dep_dist_acl:relcl	dep_dist_advcl	dep_dist_advmod	dep_dist_amod	dep_dist_appos	dep_dist_aux	dep_dist_aux:pass	dep_dist_case	dep_dist_cc	dep_dist_ccomp	dep_dist_compound:prt	dep_dist_conj	dep_dist_cop	dep_dist_csubj	dep_dist_det	dep_dist_expl	dep_dist_expl:pv	dep_dist_fixed	dep_dist_flat	dep_dist_iobj	dep_dist_mark	dep_dist_nmod	dep_dist_nmod:poss	dep_dist_nsubj	dep_dist_nsubj:pass	dep_dist_nummod	dep_dist_obj	dep_dist_obl	dep_dist_obl:agent	dep_dist_parataxis	dep_dist_punct	dep_dist_root	dep_dist_xcomp	principal_proposition_dist	subordinate_proposition_dist	subordinate_post	subordinate_pre	avg_subordinate_chain_len	subordinate_dist_1	subordinate_dist_2	subordinate_dist_3	subordinate_dist_4	subordinate_dist_5
train_sentences_1502.conllu	1	12	12.0	4.363636363636363	8.333333333333334	8.333333333333334	8.333333333333334	0	0	16.666666666666668	0	8.333333333333334	0	8.333333333333334	0	8.333333333333334	8.333333333333334	0	25.0	0	0.5454545454545454	100.0	0	33.333333333333336	66.66666666666667	0	0	100.0	0	0	0	0	0	0	0	3.0	100.0	1.3333333333333333	33.333333333333336	33.333333333333336	0	33.333333333333336	0	0	0	4.0	4.0	8.0	3.2	8	1.0	1	100.0	0	0	0.0	100.0	100.0	0.0	0	0	0	8.333333333333334	0	0	0	0	8.333333333333334	0	0	0	0	0	0	16.666666666666668	0	0	0	0	0	8.333333333333334	8.333333333333334	0	8.333333333333334	0	0	8.333333333333334	0	0	0	8.333333333333334	8.333333333333334	16.666666666666668	33.333333333333336	66.66666666666667	100.0	0.0	2.0	0	100.0	0	0	0
train_sentences_1503.conllu	1	14	14.0	4.3	14.285714285714286	0	7.142857142857143	7.142857142857143	7.142857142857143	0	7.142857142857143	7.142857142857143	0	21.428571428571427	0	28.571428571428573	0	0	0	0	0.4	0	0	0	0	0	0	0	0	100.0	100.0	0	0	0	100.0	1.0	0.0	0	0	0	0	0	0	0	0	3.0	14.0	4.0	2.3333333333333335	4	0	0	0	0	0	0	0	66.66666666666667	33.333333333333336	0	0	0	7.142857142857143	14.285714285714286	0	0	0	0	7.142857142857143	0	0	0	7.142857142857143	0	0	0	0	0	0	0	0	0	0	21.428571428571427	0	0	0	0	0	7.142857142857143	28.571428571428573	7.142857142857143	0	0.0	100.0	0.0	100.0	1.0	100.0	0	0	0	0
train_sentences_1504.conllu	1	8	8.0	3.1666666666666665	0	0	12.5	0	0	0	12.5	0	0	25.0	0	25.0	12.5	0	12.5	0	0.3333333333333333	100.0	0	100.0	0	0	0	100.0	0	0	0	0	0	0	0	1.0	100.0	4.0	0	0	0	0	100.0	0	0	2.0	8.0	6.0	2.6	6	0	0	0	0	0	100.0	0.0	100.0	0.0	0	0	0	12.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.5	0	0	12.5	0	0	12.5	0	0	12.5	25.0	12.5	0	100.0	0.0	0	0	0	0	0	0	0	0
train_sentences_1505.conllu	1	13	13.0	4.333333333333333	7.6923076923076925	15.384615384615385	0	7.6923076923076925	7.6923076923076925	15.384615384615385	0	23.076923076923077	0	7.6923076923076925	0	7.6923076923076925	0	0	7.6923076923076925	0	0.4166666666666667	0	0	0	100.0	0	0	0	0	100.0	100.0	0	0	0	100.0	1.0	100.0	4.0	0	0	0	0	100.0	0	0	3.0	13.0	5.0	2.3636363636363638	5	1.0	1	100.0	0	0	100.0	0.0	100.0	0.0	0	0	0	0	7.6923076923076925	0	7.6923076923076925	0	15.384615384615385	0	0	0	0	0	0	15.384615384615385	0	0	0	0	0	7.6923076923076925	7.6923076923076925	0	7.6923076923076925	0	0	7.6923076923076925	7.6923076923076925	0	0	7.6923076923076925	7.6923076923076925	0	100.0	0.0	0	0	0	0	0	0	0	0
train_sentences_1506.conllu	1	6	6.0	6.8	16.666666666666668	0	0	0	0	0	0	16.666666666666668	0	16.666666666666668	16.666666666666668	16.666666666666668	0	0	16.666666666666668	0	0.8	100.0	0	100.0	0	0	0	100.0	0	0	0	0	0	0	0	1.0	100.0	3.0	0	0	0	100.0	0	0	0	2.0	6.0	3.0	1.5	3	0	0	0	0	0	0.0	100.0	100.0	0.0	0	0	0	16.666666666666668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.666666666666668	16.666666666666668	0	0	16.666666666666668	0	0	0	16.666666666666668	16.666666666666668	0	100.0	0.0	0	0	0	0	0	0	0	0
train_sentences_1507.conllu	1	8	8.0	5.285714285714286	12.5	12.5	12.5	25.0	0	0	0	0	0	12.5	12.5	12.5	0	0	0	0	0.42857142857142855	0	0	0	0	0	0	0	100.0	0	50.0	0	50.0	0	100.0	1.0	100.0	0	0	0	0	0	0	0	0	2.0	8.0	3.0	1.5	3	0	0	0	0	0	0	0	100.0	0.0	0	0	0	0	12.5	0	12.5	0	12.5	0	0	0	0	12.5	0	0	0	0	0	0	0	0	0	0	12.5	0	0	0	12.5	0	0	12.5	12.5	0	100.0	0.0	0	0	0	0	0	0	0	0
train_sentences_1508.conllu	1	20	20.0	4.0	5.0	10.0	15.0	5.0	5.0	10.0	0	10.0	0	15.0	0	10.0	5.0	0	10.0	0	0.4444444444444444	0	0	0	50.0	50.0	0	0	0	100.0	100.0	0	0	0	100.0	2.0	100.0	5.0	0	0	0	0	0	100.0	0	3.0	10.0	10.0	3.6470588235294117	10	1.0	1	100.0	0	0	100.0	0.0	100.0	0.0	0	0	0	5.0	10.0	0	0	0	10.0	5.0	5.0	0	5.0	5.0	0	10.0	0	0	0	0	5.0	5.0	5.0	0	10.0	0	0	0	5.0	0	0	10.0	5.0	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0	0
train_sentences_1509.conllu	1	10	10.0	4.111111111111111	0	20.0	20.0	0	10.0	0	0	0	0	20.0	10.0	10.0	0	0	10.0	0	0.4444444444444444	0	100.0	100.0	0	0	0	100.0	0	0	0	0	0	0	0	1.0	100.0	5.0	0	0	0	0	0	100.0	0	3.0	10.0	8.0	2.875	8	0	0	0	0	0	0	0	0.0	100.0	0	0	0	20.0	0	0	0	0	10.0	10.0	0	10.0	10.0	0	0	0	0	0	0	0	0	0	0	0	10.0	0	0	0	10.0	0	0	10.0	10.0	0	100.0	0.0	0	0	0	0	0	0	0	0
train_sentences_1510.conllu	1	8	8.0	3.4285714285714284	0	25.0	0	0	12.5	0	0	0	0	25.0	0	12.5	0	0	25.0	0	0.2857142857142857	0	100.0	50.0	50.0	0	0	100.0	0	0	0	0	0	0	0	2.0	100.0	3.0	0	0	50.0	0	50.0	0	0	2.0	4.0	4.0	1.8333333333333333	4	0	0	0	0	0	0.0	100.0	100.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.5	0	0	12.5	0	0	12.5	0	0	0	12.5	12.5	12.5	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0	0
train_sentences_1511.conllu	1	7	7.0	5.666666666666667	0	14.285714285714286	0	0	0	14.285714285714286	0	28.571428571428573	0	14.285714285714286	0	14.285714285714286	0	0	14.285714285714286	0	0.5	100.0	0	100.0	0	0	100.0	0	0	0	0	0	0	0	0	1.0	100.0	3.0	0	0	0	100.0	0	0	0	2.0	7.0	4.0	1.8	4	0	0	0	0	0	0.0	100.0	100.0	0.0	0	0	0	0	0	0	0	0	14.285714285714286	0	0	0	0	0	0	14.285714285714286	0	0	0	0	0	0	0	0	14.285714285714286	0	0	14.285714285714286	14.285714285714286	0	0	14.285714285714286	14.285714285714286	0	100.0	0.0	0	0	0	0	0	0	0	0
train_sentences_1512.conllu	1	27	27.0	5.125	3.7037037037037037	0	14.814814814814815	22.22222222222222	0	0	0	3.7037037037037037	0	14.814814814814815	3.7037037037037037	11.11111111111111	14.814814814814815	0	11.11111111111111	0	0.4166666666666667	100.0	0	33.333333333333336	0	66.66666666666667	0	100.0	100.0	0	50.0	50.0	0	0	100.0	4.0	100.0	4.333333333333333	0	0	0	0	66.66666666666667	33.333333333333336	0	3.0	6.75	15.0	3.0869565217391304	15	0	0	0	0	0	100.0	0.0	100.0	0.0	0	0	7.407407407407407	14.814814814814815	0	0	14.814814814814815	3.7037037037037037	0	0	7.407407407407407	0	0	3.7037037037037037	0	0	0	0	0	0	0	14.814814814814815	0	3.7037037037037037	11.11111111111111	0	0	3.7037037037037037	0	0	0	11.11111111111111	3.7037037037037037	0	25.0	75.0	100.0	0.0	1.5	50.0	50.0	0	0	0
train_sentences_1513.conllu	1	15	15.0	4.714285714285714	13.333333333333334	6.666666666666667	20.0	13.333333333333334	0	0	0	6.666666666666667	0	20.0	0	6.666666666666667	0	0	13.333333333333334	0	0.5714285714285714	0	0	0	0	100.0	0	0	0	100.0	100.0	0	0	0	100.0	2.0	100.0	3.5	0	0	0	50.0	50.0	0	0	3.0	7.5	6.0	3.076923076923077	6	0	0	0	0	0	0	0	100.0	0.0	0	6.666666666666667	0	26.666666666666668	0	0	13.333333333333334	0	6.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.666666666666667	20.0	0	0	0	6.666666666666667	0	0	6.666666666666667	6.666666666666667	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0	0
train_sentences_1514.conllu	1	9	9.0	5.625	22.22222222222222	0	0	0	11.11111111111111	22.22222222222222	0	22.22222222222222	0	0	0	11.11111111111111	0	0	11.11111111111111	0	0.625	0	100.0	100.0	0	0	0	100.0	0	0	0	0	0	0	0	1.0	100.0	2.0	0	0	100.0	0	0	0	0	4.0	9.0	5.0	2.4285714285714284	5	0	0	0	0	0	0.0	100.0	100.0	0.0	0	0	0	0	0	0	0	0	0	11.11111111111111	0	0	11.11111111111111	0	0	22.22222222222222	0	0	0	0	0	0	11.11111111111111	0	11.11111111111111	0	0	11.11111111111111	0	0	0	11.11111111111111	11.11111111111111	0	100.0	0.0	0	0	0	0	0	0	0	0
train_sentences_1515.conllu	1	7	7.0	3.6666666666666665	0	0	28.571428571428573	14.285714285714286	0	0	0	0	0	28.571428571428573	0	14.285714285714286	0	0	14.285714285714286	0	0.5	0	0	0	0	100.0	0	0	0	100.0	100.0	0	0	0	100.0	1.0	100.0	4.0	0	0	0	0	100.0	0	0	1.0	7.0	5.0	3.0	5	0	0	0	0	0	100.0	0.0	100.0	0.0	0	0	0	28.571428571428573	0	0	14.285714285714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.285714285714286	0	0	14.285714285714286	0	0	0	14.285714285714286	14.285714285714286	0	100.0	0.0	0	0	0	0	0	0	0	0
train_sentences_1516.conllu	1	10	10.0	3.857142857142857	0	0	20.0	0	0	0	0	0	0	20.0	0	30.0	0	0	30.0	0	0.7142857142857143	33.333333333333336	66.66666666666667	100.0	0	0	0	100.0	0	0	0	0	0	0	0	3.0	100.0	2.0	33.333333333333336	0	0	66.66666666666667	0	0	0	2.0	3.3333333333333335	3.0	1.8333333333333333	3	0	0	0	0	0	0	0	50.0	50.0	0	0	10.0	20.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.0	0	0	0	0	0	10.0	30.0	10.0	0	50.0	50.0	0.0	100.0	1.0	100.0	0	0	0	0
train_sentences_1517.conllu	1	12	12.0	5.2727272727272725	16.666666666666668	16.666666666666668	0	0	8.333333333333334	16.666666666666668	0	16.666666666666668	0	8.333333333333334	0	8.333333333333334	0	0	8.333333333333334	0	0.45454545454545453	100.0	0	100.0	0	0	0	100.0	0	0	0	0	0	0	0	1.0	100.0	4.0	0	0	0	0	100.0	0	0	2.0	12.0	6.0	2.5	6	0	0	0	0	0	0	0	0.0	100.0	0	0	0	0	16.666666666666668	0	0	0	16.666666666666668	0	0	0	0	0	0	16.666666666666668	0	0	0	0	0	8.333333333333334	0	0	8.333333333333334	0	0	0	16.666666666666668	0	0	8.333333333333334	8.333333333333334	0	100.0	0.0	0	0	0	0	0	0	0	0
train_sentences_1518.conllu	1	30	30.0	4.884615384615385	3.3333333333333335	10.0	16.666666666666668	10.0	0	6.666666666666667	0	13.333333333333334	0	10.0	0	13.333333333333334	3.3333333333333335	0	6.666666666666667	6.666666666666667	0.46153846153846156	0	100.0	50.0	0	50.0	0	100.0	0	100.0	66.66666666666667	33.333333333333336	0	0	100.0	3.0	100.0	1.0	0	0	100.0	0	0	0	0	4.0	10.0	15.0	4.12	15	0	0	0	0	0	100.0	0.0	100.0	0.0	0	3.3333333333333335	3.3333333333333335	13.333333333333334	0	0	3.3333333333333335	0	6.666666666666667	0	0	0	0	6.666666666666667	0	6.666666666666667	0	0	10.0	0	0	3.3333333333333335	0	0	13.333333333333334	0	0	3.3333333333333335	10.0	0	0	13.333333333333334	3.3333333333333335	0	33.333333333333336	66.66666666666667	100.0	0.0	1.0	100.0	0	0	0	0
train_sentences_1519.conllu	1	22	22.0	4.684210526315789	13.636363636363637	4.545454545454546	4.545454545454546	4.545454545454546	9.090909090909092	4.545454545454546	0	9.090909090909092	0	9.090909090909092	9.090909090909092	13.636363636363637	4.545454545454546	0	13.636363636363637	0	0.5789473684210527	0	0	0	100.0	0	0	0	0	100.0	100.0	0	0	0	100.0	3.0	0.0	2.6666666666666665	0	33.333333333333336	33.333333333333336	0	0	33.333333333333336	0	3.0	7.333333333333333	16.0	3.9444444444444446	16	0	0	0	0	0	100.0	0.0	100.0	0.0	0	0	0	9.090909090909092	0	0	4.545454545454546	0	0	9.090909090909092	0	0	18.181818181818183	0	0	4.545454545454546	0	0	0	0	0	9.090909090909092	0	9.090909090909092	4.545454545454546	0	0	4.545454545454546	0	0	4.545454545454546	13.636363636363637	4.545454545454546	4.545454545454546	0.0	100.0	100.0	0.0	1.0	100.0	0	0	0	0
train_sentences_1520.conllu	1	13	13.0	3.4	0	7.6923076923076925	7.6923076923076925	0	7.6923076923076925	7.6923076923076925	0	7.6923076923076925	0	7.6923076923076925	7.6923076923076925	23.076923076923077	0	0	23.076923076923077	0	0.6	50.0	50.0	66.66666666666667	0	33.333333333333336	0	100.0	0	0	0	0	0	0	0	3.0	100.0	2.0	33.333333333333336	0	33.333333333333336	0	33.333333333333336	0	0	2.0	4.333333333333333	9.0	3.2222222222222223	9	0	0	0	0	0	0	0	0.0	100.0	0	0	0	7.6923076923076925	0	0	0	0	7.6923076923076925	7.6923076923076925	0	0	7.6923076923076925	0	0	7.6923076923076925	0	0	0	0	0	0	0	0	15.384615384615385	0	0	0	0	0	7.6923076923076925	23.076923076923077	7.6923076923076925	7.6923076923076925	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0	0
train_sentences_1521.conllu	1	25	25.0	4.818181818181818	8.0	16.0	0	0	0	8.0	0	16.0	0	20.0	4.0	12.0	0	0	16.0	0	0.5	100.0	0	50.0	25.0	25.0	0	100.0	0	0	0	0	0	0	0	4.0	100.0	2.75	0	25.0	25.0	0	50.0	0	0	3.0	6.25	15.0	3.0952380952380953	15	0	0	0	0	0	50.0	50.0	100.0	0.0	0	0	4.0	4.0	4.0	0	0	0	16.0	0	0	0	0	0	0	8.0	0	0	0	0	0	0	0	12.0	8.0	0	0	8.0	16.0	0	4.0	12.0	4.0	0	33.333333333333336	66.66666666666667	100.0	0.0	1.0	100.0	0	0	0	0
train_sentences_1522.conllu	1	30	30.0	5.16	10.0	6.666666666666667	13.333333333333334	6.666666666666667	0	3.3333333333333335	0	13.333333333333334	0	16.666666666666668	10.0	16.666666666666668	0	0	3.3333333333333335	0	0.6	0	100.0	100.0	0	0	0	100.0	100.0	0	100.0	0	0	0	100.0	2.0	100.0	5.0	0	0	0	0	0	100.0	0	4.0	15.0	15.0	3.0416666666666665	15	0	0	0	0	0	50.0	50.0	25.0	75.0	0	0	0	16.666666666666668	3.3333333333333335	6.666666666666667	0	0	3.3333333333333335	0	0	0	0	6.666666666666667	0	3.3333333333333335	0	0	6.666666666666667	3.3333333333333335	3.3333333333333335	0	0	3.3333333333333335	13.333333333333334	0	0	3.3333333333333335	3.3333333333333335	0	0	16.666666666666668	3.3333333333333335	3.3333333333333335	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0	0
train_sentences_1523.conllu	1	16	16.0	5.214285714285714	0	6.25	6.25	6.25	0	12.5	0	18.75	0	12.5	6.25	12.5	0	0	18.75	0	0.5714285714285714	0	0	0	66.66666666666667	33.333333333333336	0	0	100.0	0	100.0	0	0	0	100.0	3.0	100.0	1.3333333333333333	66.66666666666667	0	0	0	33.333333333333336	0	0	3.0	5.333333333333333	10.0	2.3846153846153846	10	0	0	0	0	0	100.0	0.0	100.0	0.0	0	0	0	12.5	0	6.25	6.25	0	0	0	0	0	0	0	0	12.5	0	0	0	0	0	6.25	0	0	12.5	0	0	12.5	0	0	6.25	12.5	6.25	6.25	33.333333333333336	66.66666666666667	50.0	50.0	1.0	100.0	0	0	0	0
train_sentences_1524.conllu	1	32	32.0	5.75	9.375	6.25	3.125	3.125	3.125	3.125	0	15.625	0	12.5	3.125	12.5	6.25	0	21.875	0	0.6071428571428571	100.0	0	57.142857142857146	28.571428571428573	14.285714285714286	0	100.0	100.0	0	100.0	0	0	0	100.0	7.0	100.0	3.142857142857143	0	0	42.857142857142854	14.285714285714286	28.571428571428573	14.285714285714286	0	5.0	4.571428571428571	28.0	4.777777777777778	28	0	0	0	0	0	100.0	0.0	100.0	0.0	0	0	6.25	12.5	0	3.125	0	3.125	0	3.125	3.125	0	3.125	0	0	3.125	0	0	0	6.25	0	12.5	0	0	9.375	3.125	0	9.375	0	0	0	12.5	3.125	6.25	16.666666666666668	83.33333333333333	100.0	0.0	1.25	75.0	25.0	0	0	0
train_sentences_1525.conllu	1	40	40.0	4.916666666666667	2.5	20.0	2.5	2.5	2.5	15.0	0	25.0	0	10.0	2.5	10.0	2.5	0	5.0	0	0.4166666666666667	100.0	0	100.0	0	0	50.0	50.0	100.0	0	100.0	0	0	0	100.0	3.0	100.0	3.5	0	0	0	50.0	50.0	0	0	4.0	13.333333333333334	18.0	3.0285714285714285	18	1.5	2	50.0	50.0	0	0.0	100.0	33.333333333333336	66.66666666666667	0	0	2.5	2.5	2.5	2.5	0	0	17.5	2.5	0	0	2.5	2.5	0	15.0	0	0	5.0	0	0	2.5	7.5	2.5	7.5	0	0	2.5	7.5	0	2.5	10.0	2.5	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0	0
train_sentences_1526.conllu	1	10	10.0	4.444444444444445	10.0	10.0	0	0	0	20.0	0	30.0	0	10.0	0	10.0	0	0	10.0	0	0.5555555555555556	100.0	0	100.0	0	0	0	100.0	0	0	0	0	0	0	0	1.0	100.0	3.0	0	0	0	100.0	0	0	0	3.0	10.0	7.0	2.375	7	0	0	0	0	0	0.0	100.0	100.0	0.0	0	0	0	0	10.0	0	0	0	10.0	0	0	0	0	0	0	30.0	0	0	0	0	0	0	0	0	10.0	0	0	10.0	10.0	0	0	10.0	10.0	0	100.0	0.0	0	0	0	0	0	0	0	0
train_sentences_1527.conllu	1	7	7.0	4.333333333333333	0	0	14.285714285714286	14.285714285714286	14.285714285714286	0	0	0	0	28.571428571428573	0	14.285714285714286	0	0	14.285714285714286	0	0.3333333333333333	0	0	0	100.0	0	0	0	100.0	0	100.0	0	0	0	100.0	1.0	100.0	4.0	0	0	0	0	100.0	0	0	1.0	7.0	5.0	3.0	5	0	0	0	0	0	100.0	0.0	100.0	0.0	0	0	0	14.285714285714286	0	0	14.285714285714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.285714285714286	0	0	14.285714285714286	0	0	14.285714285714286	0	0	0	14.285714285714286	14.285714285714286	0	100.0	0.0	0	0	0	0	0	0	0	0
train_sentences_1528.conllu	1	19	19.0	7.125	21.05263157894737	10.526315789473685	5.2631578947368425	0	5.2631578947368425	10.526315789473685	0	21.05263157894737	0	0	5.2631578947368425	15.789473684210526	0	0	5.2631578947368425	0	0.6875	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	1.0	100.0	2.0	0	0	100.0	0	0	0	0	4.0	19.0	11.0	2.8	11	1.0	2	100.0	0	0	0	0	100.0	0.0	0	0	0	0	21.05263157894737	5.2631578947368425	0	0	10.526315789473685	5.2631578947368425	0	0	5.2631578947368425	0	0	10.526315789473685	0	0	0	0	0	0	10.526315789473685	0	5.2631578947368425	0	0	0	0	0	5.2631578947368425	15.789473684210526	5.2631578947368425	0	100.0	0.0	0	0	0	0	0	0	0	0
train_sentences_1529.conllu	1	8	8.0	5.428571428571429	0	0	0	12.5	0	0	0	12.5	0	12.5	12.5	12.5	12.5	0	25.0	0	0.5714285714285714	0	100.0	50.0	0	50.0	0	100.0	0	100.0	100.0	0	0	0	100.0	2.0	100.0	2.5	0	0	50.0	50.0	0	0	0	3.0	4.0	5.0	2.1666666666666665	5	0	0	0	0	0	0	0	50.0	50.0	0	0	0	0	0	12.5	0	12.5	0	0	12.5	0	0	0	0	0	0	0	0	0	0	12.5	0	0	12.5	12.5	0	0	0	0	0	12.5	12.5	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0	0
train_sentences_1530.conllu	1	8	8.0	3.4285714285714284	0	0	12.5	12.5	12.5	0	0	0	0	37.5	0	12.5	0	0	12.5	0	0.2857142857142857	0	0	0	0	100.0	0	0	0	100.0	100.0	0	0	0	100.0	1.0	100.0	5.0	0	0	0	0	0	100.0	0	1.0	8.0	6.0	3.5	6	0	0	0	0	0	100.0	0.0	100.0	0.0	0	0	0	12.5	0	0	12.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.5	0	0	12.5	0	0	25.0	0	0	0	12.5	12.5	0	100.0	0.0	0	0	0	0	0	0	0	0
train_sentences_1531.conllu	1	16	16.0	6.071428571428571	18.75	6.25	0	12.5	6.25	6.25	0	12.5	0	12.5	6.25	12.5	0	0	6.25	0	0.5	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	100.0	2.0	100.0	3.0	0	0	0	100.0	0	0	0	3.0	8.0	7.0	2.6923076923076925	7	1.0	1	100.0	0	0	0	0	100.0	0.0	0	0	0	12.5	0	0	6.25	0	6.25	6.25	0	0	6.25	6.25	0	6.25	0	0	0	0	0	0	6.25	6.25	12.5	0	0	0	6.25	0	0	12.5	6.25	0	100.0	0.0	0	0	0	0	0	0	0	0
train_sentences_1532.conllu	1	16	16.0	4.571428571428571	6.25	6.25	12.5	0	6.25	12.5	0	12.5	0	6.25	6.25	12.5	0	0	18.75	0	0.6428571428571429	50.0	50.0	66.66666666666667	33.333333333333336	0	50.0	50.0	0	0	0	0	0	0	0	3.0	100.0	3.3333333333333335	0	0	33.333333333333336	33.333333333333336	0	33.333333333333336	0	4.0	5.333333333333333	6.0	2.230769230769231	6	0	0	0	0	0	100.0	0.0	0.0	100.0	0	0	0	18.75	0	0	0	0	6.25	0	0	0	0	0	0	12.5	0	0	0	0	0	6.25	0	0	12.5	0	0	6.25	6.25	0	6.25	12.5	6.25	6.25	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0	0
train_sentences_1533.conllu	1	13	13.0	4.818181818181818	15.384615384615385	7.6923076923076925	7.6923076923076925	7.6923076923076925	0	0	0	0	0	23.076923076923077	7.6923076923076925	15.384615384615385	0	0	15.384615384615385	0	0.5454545454545454	100.0	0	50.0	0	50.0	0	100.0	0	100.0	100.0	0	0	0	100.0	2.0	100.0	3.5	0	0	0	50.0	50.0	0	0	3.0	6.5	5.0	2.3	5	0	0	0	0	0	100.0	0.0	50.0	50.0	0	0	0	23.076923076923077	0	0	7.6923076923076925	0	7.6923076923076925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.384615384615385	0	0	7.6923076923076925	7.6923076923076925	0	7.6923076923076925	15.384615384615385	7.6923076923076925	0	100.0	0.0	0	0	0	0	0	0	0	0
train_sentences_1534.conllu	1	10	10.0	4.5	20.0	0	0	10.0	10.0	10.0	0	20.0	0	10.0	0	20.0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	100.0	100.0	0	0	0	100.0	1.0	100.0	0	0	0	0	0	0	0	0	2.0	10.0	5.0	2.7142857142857144	5	0	0	0	0	0	0	0	100.0	0.0	0	0	0	0	20.0	0	0	0	0	0	0	0	0	10.0	0	10.0	0	0	0	0	0	10.0	0	0	10.0	0	0	0	0	0	10.0	20.0	10.0	0	100.0	0.0	0	0	0	0	0	0	0	0
train_sentences_1535.conllu	1	7	7.0	5.0	14.285714285714286	0	14.285714285714286	14.285714285714286	0	0	0	0	0	28.571428571428573	0	14.285714285714286	0	0	14.285714285714286	0	0.5	0	0	0	100.0	0	0	0	0	100.0	100.0	0	0	0	100.0	1.0	100.0	4.0	0	0	0	0	100.0	0	0	1.0	7.0	5.0	3.0	5	0	0	0	0	0	100.0	0.0	100.0	0.0	0	0	0	28.571428571428573	0	0	14.285714285714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.285714285714286	0	0	14.285714285714286	0	0	0	14.285714285714286	14.285714285714286	0	100.0	0.0	0	0	0	0	0	0	0	0
train_sentences_1536.conllu	1	16	16.0	4.333333333333333	6.25	6.25	6.25	12.5	0	12.5	0	18.75	0	18.75	0	6.25	6.25	0	6.25	0	0.4	0	0	0	0	100.0	0	0	0	100.0	100.0	0	0	50.0	50.0	1.0	100.0	0.0	0	0	0	0	0	0	0	2.0	16.0	14.0	5.571428571428571	14	0	0	0	0	0	100.0	0.0	100.0	0.0	0	0	0	6.25	6.25	0	12.5	0	6.25	0	0	0	0	0	0	12.5	0	0	0	0	0	6.25	0	6.25	12.5	0	0	12.5	6.25	0	0	6.25	6.25	0	100.0	0.0	0	0	0	0	0	0	0	0
train_sentences_1537.conllu	1	15	15.0	4.428571428571429	0	13.333333333333334	6.666666666666667	0	6.666666666666667	13.333333333333334	0	20.0	6.666666666666667	13.333333333333334	0	6.666666666666667	0	0	13.333333333333334	0	0.42857142857142855	100.0	0	100.0	0	0	0	100.0	0	0	0	0	0	0	0	2.0	100.0	3.5	0	0	0	50.0	50.0	0	0	4.0	7.5	6.0	2.1538461538461537	6	1.0	1	100.0	0	0	0.0	100.0	100.0	0.0	0	0	0	6.666666666666667	0	0	0	0	13.333333333333334	6.666666666666667	0	0	6.666666666666667	0	0	20.0	0	0	0	0	0	0	6.666666666666667	0	6.666666666666667	0	0	13.333333333333334	6.666666666666667	0	0	6.666666666666667	6.666666666666667	0	100.0	0.0	0	0	0	0	0	0	0	0
